00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 6 à 6
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=944 R=1 S=28/01/24 E=28/01/24 +329 =286 -329
012 Belgian Interclubs 2023 - 2024 - Round 6
022 Various locations in Belgian Clubs
032 BEL
042 2024-01-28
052 2024-01-28
062 944
102 Cornet, Luc
001  426      Verrijken, Geert                  1990           62766             0.0        425 b 0 
001  427      Lot, Diederik                     1972            9954             1.0        428 w 1 
001  428      Paul, Bernard                     1870           97109             0.0        427 b 0 
001  429      Canneel, Daniel                   1836           50113             0.5        430 w = 
001  430      Denys, Frank                      1914           21881             0.5        429 b = 
001  431      Goossens, Xavier                  2006           27111             1.0        432 w 1 
001  432      Minet, Julien                     1927           74926             0.0        431 b 0 
001  433      Jouvel, Florian                   2028           81108             0.0        434 w 0 
001  434      Verbruggen, Samuel                1943           23434             1.0        433 b 1 
001  435      Danckaert, Luc                    1916            8273             0.5        436 w = 
001  436      Klipper, Noémie                   1742           24942             0.5        435 b = 
001  437      Drossart, Jonathan                1745           71137             0.5        438 w = 
001  438      Philips, Richard                  1915           25518             0.5        437 b = 
001  439      Vander Cruyssen, Piet             1882           27693             1.0        440 w 1 
001  440      Heynen, Martin                    1722           98118             0.0        439 b 0 
001  441      Vanneste, Damien                     0           26384             0.0        442 w 0 
001  442      Philips, Ivo                      1796           44539             1.0        441 b 1 
001  443      Liessens, Tom                     1896           19720             0.0        444 w 0 
001  444      Plomp, Micha                      2150           16179             1.0        443 b 1 
001  445      Gijsbers, Bert                    2092           27417             0.0        446 w 0 
001  446      Vreugdenhil, Frans                1838           23366             1.0        445 b 1 
001  447      Phlips, Daan                      1706           13614             0.5        448 w = 
001  448      Achtergaele, Koen                 2033           30732             0.5        447 b = 
001  449      Thienpondt, Mardoek               2025           10184             1.0        450 w 1 
001  450      De Graef, Marc                    1763           12998             0.0        449 b 0 
001  451      Everaert, Frederic                1712           23613             0.0        452 w 0 
001  452      Vanacker, Jeroen                  1705           13352             1.0        451 b 1 
001  453      Van Genechten, Joren                 0           25503             0.0        454 w 0 
001  454      Verbeke, Basiel                   1313           23905             1.0        453 b 1 
001  455      Naessens, Wolf                    1988           14293             1.0        456 w 1 
001  456      Gallein, Peter                    2033           98460             0.0        455 b 0 
001  457      Larsen, Harald                    1983           36277             1.0        458 w 1 
001  458      Cuvelier, Annelies                1911           18465             0.0        457 b 0 
001  459      Malfliet, Alexander               1781           15721             1.0        460 w 1 
001  460      Dutré, Wonder                     1809           18195             0.0        459 b 0 
001  461      Pu, Linden                        1903           10004             1.0        462 w 1 
001  462      Musabayev, Maxim                  1681           16932             0.0        461 b 0 
001  463      Declerck, Adriaan                 1453           21205             0.5        464 w = 
001  464      De Bisscop, Maxim                 1846           34037             0.5        463 b = 
001  465      Vervaeck, Bart                    1557           44016             0.0        466 w 0 
001  466      Decraene, Lotus                   1547           16320             1.0        465 b 1 
001  467      Chaerle, Josse                    2038           50013             0.5        468 w = 
001  468      Hias, Ludovic                     2034           79316             0.5        467 b = 
001  469      Hannecart, Marc                   1790           81523             0.0        470 w 0 
001  470      Vandamme, Florian                 2012           10030             1.0        469 b 1 
001  471      Carpentier, Jannes                1995           12290             1.0        472 w 1 
001  472      Decellier, Patrick                1730           84735             0.0        471 b 0 
001  473      Delfosse, Jean-Michel             1646           71188             0.5        474 w = 
001  474      Segers, Regis                     2000           12947             0.5        473 b = 
001  475      Vanroose, Christiaan              1801            5011             0.5        476 w = 
001  476      Hanarte, Gaëtan                   1436           12935             0.5        475 b = 
001  477      Jonniaux, Bastien                 1644           22762             1.0        478 w 1 
001  478      Lesage, Eddy                      1597           97674             0.0        477 b 0 
001  479      Coucke, Bart                      1996           77267             0.5        480 w = 
001  480      Bossuyt, Koen                     2139           22756             0.5        479 b = 
001  481      Tomme, Lowie                      2125           11412             0.5        482 w = 
001  482      Bruynooghe, Stefaan               1933           55417             0.5        481 b = 
001  483      Feys, Jan                         1750           65846             0.0        484 w 0 
001  484      Debrouwere, Jeroen                1894           27995             1.0        483 b 1 
001  485      Dewever, Niel                     1797           19023             0.5        486 w = 
001  486      Deleu, Gilles                     1467           21261             0.5        485 b = 
001  487      De Brouwere, Johan                1632           30988             0.0        488 w 0 
001  488      Pollet, Pepijn                    1863           50679             1.0        487 b 1 
001  489      Bossuyt, Herman                   1684           65978             1.0        490 w 1 
001  490      Deprez, Tarcis                    1549           65803             0.0        489 b 0 
001  491      Khonghaloos, Galeh                2247           10634             1.0        492 w 1 
001  492      Feys, Bert                        2154           16195             0.0        491 b 0 
001  493      Bleys, Michiel                    2113           13263             0.5        494 w = 
001  494      Tiggelman, Rene                   2179           50881             0.5        493 b = 
001  495      Van Houtte, Randy                 2099           10283             1.0        496 w 1 
001  496      Polin, Giulia                     1784           21127             0.0        495 b 0 
001  497      Logie, Bernard                    1754           69884             0.0        498 w 0 
001  498      Ramacker, Quinten                 2061           43257             1.0        497 b 1 
001  499      Pauwels, Xander                   2081           11927             1.0        500 w 1 
001  500      Buyse, Brent                      1701           14199             0.0        499 b 0 
001  501      Ulenaers, Marc                    1713           89508             0.0        502 w 0 
001  502      Demunck, Jan                      1985           21938             1.0        501 b 1 
001  503      Uhoda, Philippe                   2049           63011             1.0        504 w 1 
001  504      Laurent, Yann                     1843           13936             0.0        503 b 0 
001  505      Ahn, Maximilian                   1742           17012             0.5        506 w = 
001  506      Hafner, Christian                 2036           60296             0.5        505 b = 
001  507      Damlakhi, Mahmoud                 2004           17189             1.0        508 w 1 
001  508      Ahn, Anastasia                    1712           15454             0.0        507 b 0 
001  509      Aravindan, Midhulan               1679           17624             0.5        510 w = 
001  510      Guion, Geoffrey                   1998           81604             0.5        509 b = 
001  511      Piron, Didier                     1968           81361             1.0        512 w 1 
001  512      Mainka, Ingmar                    1676           24874             0.0        511 b 0 
001  513      Koppens, Daniel                   1548           23245             0.0        514 w 0 
001  514      Andre, Damien                     1939           69744             1.0        513 b 1 
001  515      Tuerlinckx, Ben                   2070           11221             0.0        516 w 0 
001  516      Van Der Weij, Anton               2098           16874             1.0        515 b 1 
001  517      Leonel, Davi                      1904           21771             0.5        518 w = 
001  518      Luyckx, Wim                       2067           58572             0.5        517 b = 
001  519      Marx, Nicolas                     1925           13330             0.5        520 w = 
001  520      Van Hul, Christiaan               1955            7587             0.5        519 b = 
001  521      Slootmaekers, Romain              1962            8613             1.0        522 w 1 
001  522      Hoffmann, Ruben                   1890           14123             0.0        521 b 0 
001  523      Steegmans, Pieter                 1830           10943             0.0        524 w 0 
001  524      Hoogstijns, Raf                   1992           55875             1.0        523 b 1 
001  525      Levrouw, Luk                      1875           97663             1.0        526 w 1 
001  526      Roymans, Liese                    1489           16158             0.0        525 b 0 
001  527      Verheyen, Olivier                 2130           10978             1.0        528 w 1 
001  528      Terwagne, Bertrand                1888           14104             0.0        527 b 0 
001  529      Evers, Shaman                     1803           24699             0.0        530 w 0 
001  530      Partoens, Remi                    2009           12753             1.0        529 b 1 
001  531      Van Den Bosch, Arno               2028           10546             1.0        532 w 1 
001  532      Porteman, Eric                    1786           28291             0.0        531 b 0 
001  533      Waxweiler, Laurent                1686           63339             0.0        534 w 0 
001  534      Paes, Martijn                     1917           15064             1.0        533 b 1 
001  535      De Witte, Stein                   1888           13279             1.0        536 w 1 
001  536      Remont, Léopold                   1720            2411             0.0        535 b 0 
001  537      Agnello, Hugo                     1419           23816             0.0        538 w 0 
001  538      Wambecq, Ward                     1669           19723             1.0        537 b 1 
001  539      Theunissen, Kris                  2055           14231             0.0        540 w 0 
001  540      Bursztyn, Ioshua                  1929           19817             1.0        539 b 1 
001  541      Timmermans, Daniel                1822           37176             0.0        542 w 0 
001  542      Grecuccio, Nicola                 2144           44041             1.0        541 b 1 
001  543      De Coninck, Erik                  2020           10474             0.0        544 w 0 
001  544      Guilfanov, Raphaël                1717           19650             1.0        543 b 1 
001  545      Docquier, Orville                 1708           20312             0.0        546 w 0 
001  546      Kocur, Johan                      1975           31879             1.0        545 b 1 
001  547      Bratuszewski, Jorden              2020           10800             1.0        548 w 1 
001  548      Kuzmin, Vladimir                  1607           70530             0.0        547 b 0 
001  549      Jortay, Olivier                   1597           72427             0.5        550 w = 
001  550      Cornelius, Jörg                   1952           35645             0.5        549 b = 
001  551      Fogel, Pierre                     2064           56359             1.0        552 w 1 
001  552      Vanstreels, Luk                   2150           97641             0.0        551 b 0 
001  553      Singh, Marcel                     1831           95818             1.0        554 w 1 
001  554      Yoro, Samuel                      1935           13368             0.0        553 b 0 
001  555      Zamparo, Sergio                   2017           95052             0.5        556 w = 
001  556      Esser, Juergen                    1756           95019             0.5        555 b = 
001  557      Fryns, Patrick                    1736           99945             0.0        558 w 0 
001  558      Leemans, Roland                   1960           97730             1.0        557 b 1 
001  559      Desauw, Alfons                    1467           64416             0.0        560 w 0 
001  560      Grobli-Casimir, Davy              1821           14712             1.0        559 b 1 
001  561      Hautot, Stéphane                  2360           91308             1.0        562 w 1 
001  562      Belva, Frédéric                   1899           91553             0.0        561 b 0 
001  563      Martin, Fabrice                   1769           65331             0.0        564 w 0 
001  564      Roeder, Matthias                  2321           98663             1.0        563 b 1 
001  565      Gikas, Andreas Basilius           2123           19783             1.0        566 w 1 
001  566      Dumont, Vincent                   1692           92720             0.0        565 b 0 
001  567      Piron, Jean-Marie                 1586           65722             0.0        568 w 0 
001  568      Jansen, Dirk Norbert              2056           19838             1.0        567 b 1 
001  569      Seibt, Friedebert                 1978           10721             1.0        570 w 1 
001  570      Onbelet, Steve                    1638           10716             0.0        569 b 0 
001  571      Makrygiannis, Georgios            1601           22687             0.0        572 w 0 
001  572      Pfeiffer, Noah                    1836           13545             1.0        571 b 1 
001  573      Karanda, Konstantin               2127           26756             1.0        574 w 1 
001  574      Zimmermann, Norbert               1943           20869             0.0        573 b 0 
001  575      Schillings, Peter                 1860           13554             1.0        576 w 1 
001  576      Giagoulis, Dimitri                1873           97128             0.0        575 b 0 
001  577      Gendarme, Pierre                  1765           70483             0.5        578 w = 
001  578      Alexopoulos, Spiros Orestis, Dr   1821           15681             0.5        577 b = 
001  579      Cormann, Gary                     1584           23089             0.5        580 w = 
001  580      Herzet, Serge                     1736           91448             0.5        579 b = 
001  581      Van Lishout, Francois             2050           98329             0.5        582 w = 
001  582      Visse, Bernard                    1686           60397             0.5        581 b = 
001  583      Pierret, Dimitri                  1486           23391             1.0        584 w 1 
001  584      Marcziter, Alex                   1725           23106             0.0        583 b 0 
001  585      Nyssen, Christoph                 1701           99724             1.0        586 w 1 
001  586      Plunus, Nicolas                   1484           23398             0.0        585 b 0 
001  587      Dumont, Ronan                     1299           23717             0.5        588 w = 
001  588      Bosten, Ralph                     1506           10349             0.5        587 b = 
001  589      Sazonov, Fedor                    1834           17684             1.0        590 w 1 
001  590      Crahay, Stephane                  1881           79278             0.0        589 b 0 
001  591      Da Ces, Philippe                  1906           83178             0.5        592 w = 
001  592      Zenuni, Safet                     1752            4537             0.5        591 b = 
001  593      Van Beylen, Koen                  1701           11982             0.0        594 w 0 
001  594      Moranduzzo, Marino                1623           94943             1.0        593 b 1 
001  595      Ezzangui, Youssef                 1578           26095             1.0        596 w 1 
001  596      Toroptsev, Kristian               1237           22027             0.0        595 b 0 
001  597      Bex, Lennert                      2011           11210             1.0        598 w 1 
001  598      Orban, Didier                     1546           97157             0.0        597 b 0 
001  599      Morvrange, Camille                1492           27064             0.0        600 w 0 
001  600      Verbeek, Geert                    1798           95168             1.0        599 b 1 
001  601      Indemans, Rudi                    1790           40525             1.0        602 w 1 
001  602      Lazzari, Irène                    1311           25620             0.0        601 b 0 
001  603      Claessens, Thomas                    0           27869             1.0        604 w 1 
001  604      Picard, Hervé                     1614           18261             0.0        603 b 0 
001  605      Carcan, Stephane                  1901           55603             0.5        606 w = 
001  606      Klinkhammer, Matthias             1983           12312             0.5        605 b = 
001  607      Deider, Kevin                     1811           14999             0.5        608 w = 
001  608      Vandecan, Michel                  1808           37401             0.5        607 b = 
001  609      Tutenel, Erik                     1727           56278             0.0        610 w 0 
001  610      Hepting, Frank                    1609           27091             1.0        609 b 1 
001  611      Paulus, Werner                    1533           20885             0.0        612 w 0 
001  612      Charles, Freddy                   1713           60241             1.0        611 b 1 
001  613      Bode, Dorel-Ion                   1886           14158             0.0        614 w 0 
001  614      Cordts, Ingo                      2242           19730             1.0        613 b 1 
001  615      Manne, Jean-Luc                   1761           91201             1.0        616 w 1 
001  616      Zilles, Paul                      1707           47422             0.0        615 b 0 
001  617      Leyendecker, Hubert               1531           15028             0.5        618 w = 
001  618      Cristino, Gregory                 1763           12595             0.5        617 b = 
001  619      Cypers, Alexandre                 1762           15780             0.0        620 w 0 
001  620      Selyshchev, Artem                 1416           27242             1.0        619 b 1 
001  621      Van Herck, Marcel                 1971            1112             1.0        622 w 1 
001  622      Vande Velde, Erik                 1880           45420             0.0        621 b 0 
001  623      Van Hoofstat, Sam                 1866           39101             0.0        624 w 0 
001  624      Engelaer, Maurice                 1867           40363             1.0        623 b 1 
001  625      Socaciu, Gheorghe                 1848           19849             0.0        626 w 0 
001  626      Van Goethem, Jozef                1802           28754             1.0        625 b 1 
001  627      Altatari, Mahmoud                 1324           25146             0.0        628 w 0 
001  628      Van Lil, Bob                      1832           44971             1.0        627 b 1 
001  629      Nuyens, John                      1961           21415             0.0        630 w 0 
001  630      Descamps, Stijn                   1848           14567             1.0        629 b 1 
001  631      Lemmens, Philip                   1910            9504             0.0        632 w 0 
001  632      Maes, Chris                       1804           18503             1.0        631 b 1 
001  633      Van De Sande, Jorn                1585           10416             1.0        634 w 1 
001  634      Moens, Patrick                    1825           32344             0.0        633 b 0 
001  635      Wielfaert, Koen                   1595           12289             1.0        636 w 1 
001  636      Kok, Dimitri                         0           24733             0.0        635 b 0 
001  637      Bauwens, Marc                     1916           84697             1.0        638 w 1 
001  638      Verhulst, Tobias                  1860           53805             0.0        637 b 0 
001  639      Broekmans, Patrik                 1820           68861             0.5        640 w = 
001  640      Manueke, Hervano                  1345           15928             0.5        639 b = 
001  641      Lukin, Yesenia                    1316           22025             0.5        642 w = 
001  642      De Haeck, Sebastiaan              1727           16115             0.5        641 b = 
001  643      Gherbi, Reda                      1676           15048             1.0        644 w 1 
001  644      Nazari, Mani                         0           23747             0.0        643 b 0 
001  645      Demarré, Jan                      1783           11510             0.5        646 w = 
001  646      Bes, Nikolaas                     1731           47104             0.5        645 b = 
001  647      Peeters, Bart                     1676           51292             1.0        648 w 1 
001  648      Adams, Gert                       1791           56294             0.0        647 b 0 
001  649      Verlinden, Willem                 1645           17825             0.0        650 w 0 
001  650      Guldentops, Pierre                1637           23311             1.0        649 b 1 
001  651      Laporte, Erik                     1595           21041             0.5        652 w = 
001  652      Tegenbosch, Dirk                  1612            5525             0.5        651 b = 
001  653      Aerts, Eric                       1948           80608             0.5        654 w = 
001  654      Nijssen, Peter                    1970           55964             0.5        653 b = 
001  655      Gijbels, Rudi                     1823           95184             1.0        656 w 1 
001  656      Peleman, Tony                     1895           25755             0.0        655 b 0 
001  657      Mollekens, Roeland                1914            4693             1.0        658 w 1 
001  658      Jannis, Guido                     1707           86894             0.0        657 b 0 
001  659      Vercauteren, Daniel               1610           39373             0.5        660 w = 
001  660      Roels, Arne                       1576           53252             0.5        659 b = 
001  661      Logie, Dimitri                    2016           20818             0.5        662 w = 
001  662      Van Wiele, Kurt                   1842            8974             0.5        661 b = 
001  663      Noens, Yoran                      1320           19757             0.0        664 w 0 
001  664      Engelen, Joseph                   2019            3131             1.0        663 b 1 
001  665      Van Der Kelen, Thomas             1703           15431             1.0        666 w 1 
001  666      Boudry, Rik                       1481           12928             0.0        665 b 0 
001  667      Laureys, Jo                       1368           14071             1.0        668 w 1 
001  668      Van Linden, Tony                  1681           21679             0.0        667 b 0 
001  669      De Vroe, Philip                   1769           80055             0.0        670 w 0 
001  670      Vanhuyse, Nele                    2014           11669             1.0        669 b 1 
001  671      Lenders, Ivan                     1911           11572             1.0        672 w 1 
001  672      Pauwels, Rudi                     1725           19216             0.0        671 b 0 
001  673      Van Wassenhove, Marc              1766            3174             0.0        674 w 0 
001  674      Bracke, Milan                     1801           56855             1.0        673 b 1 
001  675      De Baets, Christof                1719           11541             1.0        676 w 1 
001  676      Ponnet, Guy                       1656           21008             0.0        675 b 0 
001  677      Delafontaine, Brant               1819            9989             0.5        678 w = 
001  678      Hertele, Stijn                    2034           52361             0.5        677 b = 
001  679      Verhalle, Elias                   1954           11400             1.0        680 w 1 
001  680      Daels, Ilse                       1705           10542             0.0        679 b 0 
001  681      Debaere, Thomas                      0           27321             0.0        682 w 0 
001  682      Heeffer, Albrecht                 1731           97390             1.0        681 b 1 
001  683      Claproth, Mels                       0           22074             0.5        684 w = 
001  684      Vanbeselaere, Victor                 0           27325             0.5        683 b = 
001  685      Hebbrecht, Hans                   1850           98179             0.5        686 w = 
001  686      Barzeele, Raf                     1848           85081             0.5        685 b = 
001  687      Mahieu, Gwijde                    1854           26671             0.0        688 w 0 
001  688      Devolder, Pieter                  1841            6785             1.0        687 b 1 
001  689      Meignen, Gaetan                   1668           56553             0.0        690 w 0 
001  690      Stevens, Rene                     1728           96493             1.0        689 b 1 
001  691      Rogiers, Jonny                    1704           73717             0.5        692 w = 
001  692      Bonnaffe, Xavier                  1567           99681             0.5        691 b = 
001  693      Wyntin, Dag                       1887           59111             0.5        694 w = 
001  694      Passchyn, Maarten                 1977            9628             0.5        693 b = 
001  695      Coucke, Yari                      1541           12146             1.0        696 w 1 
001  696      Drabs, Olivier                    1744           85359             0.0        695 b 0 
001  697      Steenlandt, Alain                 1746           34274             0.0        698 w 0 
001  698      Lagast, Herve                     1906           57941             1.0        697 b 1 
001  699      De Corte, Ronny                   1769           35980             0.0        700 w 0 
001  700      Poppe, Gaitan                     1661           13004             1.0        699 b 1 
001  701      Vanroose, Sibran                  1726           45144             0.0        702 w 0 
001  702      Meurisse, Enguerran               1731           84824             1.0        701 b 1 
001  703      Staelens, David                   1718           46248             0.0        704 w 0 
001  704      Malfait, Ward                     1706           17398             1.0        703 b 1 
001  705      Van Keirsbilck, Ilias             1631           21843             1.0        706 w 1 
001  706      Ghislain, Jean-Pierre             1402           77771             0.0        705 b 0 
001  707      Skowron, Jean-Pol                 1404           77348             0.5        708 w = 
001  708      Vanroose, Gunnar                  1329           11405             0.5        707 b = 
001  709      Carlier, Sven                     1918           41254             0.0        710 w 0 
001  710      Van De Vaerd, Miguel              1928           11518             1.0        709 b 1 
001  711      Temmerman, Sara                   1757           13529             0.5        712 w = 
001  712      Castelein, Dirk                   1916           72966             0.5        711 b = 
001  713      De Putter, Sven                   1608           15132             1.0        714 w 1 
001  714      Temmerman, Sander                 1740           13522             0.0        713 b 0 
001  715      De Meester, Johan                 1735           23303             0.5        716 w = 
001  716      De Putter, Peter                  1641           16353             0.5        715 b = 
001  717      Carion, Sébastien                 1731           19700             1.0        718 w 1 
001  718      Lenoir, Thierry                   1661           60275             0.0        717 b 0 
001  719      De Lombaerde, Yves                1623           82058             1.0        720 w 1 
001  720      De Brouwer, Philippe              1688           97781             0.0        719 b 0 
001  721      Rizzotto, Anthony                    0           27703             0.0        722 w 0 
001  722      Tavernier, Frank                  1621           85642             1.0        721 b 1 
001  723      Lunev, Vitaly                     1588           23046             1.0        724 w 1 
001  724      Verlaine, Gabriel                    0           27931             0.0        723 b 0 
001  725      Collart, Loris                    1866           83283             1.0        726 w 1 
001  726      Leloutre, Bernard                 1661           92916             0.0        725 b 0 
001  727      Charlier, Pascal                  1597           88811             0.0        728 w 0 
001  728      Lion, Maurice                     1836           88374             1.0        727 b 1 
001  729      Grobelny, Fabrice                 1801           89516             0.0        730 w 0 
001  730      Keiser, Marc                      1639           88951             1.0        729 b 1 
001  731      Vandevannet, Tristan              1540           24240             0.0        732 w 0 
001  732      Atienza, Hilario                  1855           69370             1.0        731 b 1 
001  733      Piraprez, Charles                 1849           18009             0.0        734 w 0 
001  734      Thys, Cédric                      1764           16389             1.0        733 b 1 
001  735      Lazrak, Sami                      1658           23286             1.0        736 w 1 
001  736      George, Michaël                   1867           72443             0.0        735 b 0 
001  737      Oger, Daniel                      1803           83275             0.5        738 w = 
001  738      Katumwa, Iko                      1564           17289             0.5        737 b = 
001  739      De Winter, Roman                  1522           22673             1.0        740 w 1 
001  740      Degembe, Serge                    1804           73946             0.0        739 b 0 
001  741      Delanoeije, Patrick               1913           15377             0.5        742 w = 
001  742      Dupuis, Cédric                    1877           96105             0.5        741 b = 
001  743      Deneyer, Frank                    1736           98919             1.0        744 w 1 
001  744      Vervaet, Bart                     1815           13286             0.0        743 b 0 
001  745      Kutlu, Hasan                      1768           49506             1.0        746 w 1 
001  746      Luque Joris, Sébastien            1571           10859             0.0        745 b 0 
001  747      Fattorutto, Hugo                  1408           22992             1.0        748 w 1 
001  748      Baert, Bart                       1501           15997             0.0        747 b 0 
001  749      De Reymaeker, Walter              1798           34584             0.0        750 w 0 
001  750      Dessomme, François                1836           74063             1.0        749 b 1 
001  751      Wautelet, Patrick                 1806           71978             1.0        752 w 1 
001  752      Malfliet, Bernard                 1754           31348             0.0        751 b 0 
001  753      De Bosscher, Peter                1696             655             0.5        754 w = 
001  754      Albert, Julien                    1710           77381             0.5        753 b = 
001  755      Couniot, Jacques                  1645           22688             0.0        756 w 0 
001  756      Pletinckx, Eddy                   1676           76325             1.0        755 b 1 
001  757      Meulenyzer, Alan                  1593           12730             1.0        758 w 1 
001  758      Valcke, Rudi                      1587           14419             0.0        757 b 0 
001  759      Henrotte, Christian               1508           98146             0.0        760 w 0 
001  760      Cotman, Lothar                    1457           16246             1.0        759 b 1 
001  761      Cotman, Dirk                      1367           13052             0.0        762 w 0 
001  762      Legrand, Arthur                      0           20062             1.0        761 b 1 
001  763      Caulier, Marius                   1618           25174             0.0        764 w 0 
001  764      Dohogne, Yves                     1925           66184             1.0        763 b 1 
001  765      Gessis, Stavros                   1685           98412             1.0        766 w 1 
001  766      Al Lamaakchaoui, Ayoub               0           26774             0.0        765 b 0 
001  767      Innocenti, Jean-Dominique         1512           25018             0.5        768 w = 
001  768      De Harlez, Guillaume              1599           60110             0.5        767 b = 
001  769      Koïta, Aboubacar Sidiki              0           27554             0.5        770 w = 
001  770      Rando, Manuel                     1507           67164             0.5        769 b = 
001  771      Dethy, David                      1949           86282             0.5        772 w = 
001  772      Culot, Cédric                     1804           59722             0.5        771 b = 
001  773      Stilmant, Thierry                 1806           75990             0.0        774 w 0 
001  774      Lessinnes, Thomas                 1768           24792             1.0        773 b 1 
001  775      Assaf, Georges                    1699           16658             1.0        776 w 1 
001  776      Van Bael, Pascal                  1589           85472             0.0        775 b 0 
001  777      Groteclaes, Alexandre             1585           23288             1.0        778 w 1 
001  778      Solis Calancha, Jordi             1561           17688             0.0        777 b 0 
001  779      Gain, Soheil                      1784           26900             1.0        780 w 1 
001  780      Ramos Florido, José-Maria         1828           50149             0.0        779 b 0 
001  781      Busquets Pérez, Luis              1802           12256             0.0        782 w 0 
001  782      Kuy, Yannick                      1767           16387             1.0        781 b 1 
001  783      Abdel-Kafi, Taha                  1418           17294             0.5        784 w = 
001  784      Serrano Samper, Sergio            1672           50146             0.5        783 b = 
001  785      Vedso, Michael                    1673           24797             0.0        786 w 0 
001  786      Gerrits, Augustin                    0           26983             1.0        785 b 1 
001  787      Demiddele, Kevin                  1871           21440             0.5        788 w = 
001  788      Vincent, Ayla                     1728           26271             0.5        787 b = 
001  789      De Saegher, Johan                 1853           53708             1.0        790 w 1 
001  790      Vaneechoutte, Ruben               1616           11668             0.0        789 b 0 
001  791      Buchta Boris, Samuel              1823           24465             1.0        792 w 1 
001  792      Geerts, Maarten                      0           23861             0.0        791 b 0 
001  793      Breugelmans, Jan                  1275           24740             0.0        794 w 0 
001  794      Van Praag, Bart                   1818           17256             1.0        793 b 1 
001  795      Maes, Tibo                        1989           42391             1.0        796 w 1 
001  796      De Ceukelaire, Gert               1866           99152             0.0        795 b 0 
001  797      Maeckelbergh, Geert               1804           43419             0.0        798 w 0 
001  798      Jacobs, Michiel                   1979           10216             1.0        797 b 1 
001  799      Vintioen, Ben                     1882           38822             1.0        800 w 1 
001  800      Maeckelbergh, Anne-Marie          1721             353             0.0        799 b 0 
001  801      Schepens, Aron                    1447           19643             0.0        802 w 0 
001  802      Ramacker, Nico                    1808           10280             1.0        801 b 1 
001  803      Verspecht, Thierry                2017           84255             0.0        804 w 0 
001  804      Theuerkauff, Olivier              1942           71919             1.0        803 b 1 
001  805      Gravidez, Tagumpay                1773           59382             0.0        806 w 0 
001  806      Barlow, James                     1833           22967             1.0        805 b 1 
001  807      Lantreibecq, Luca                 1671           15312             0.5        808 w = 
001  808      Caufriez, Olivier                 1772           85031             0.5        807 b = 
001  809      Chokouhian, Ahmad                 1731           25844             1.0        810 w 1 
001  810      Drugmand, Benoît                  1524           23003             0.0        809 b 0 
001  811      Samray, Thomas                    2026           89681             1.0        812 w 1 
001  812      De Saedeleer, Sam                 1759           23011             0.0        811 b 0 
001  813      Sofia, Tommaso                    1648           13408             0.0        814 w 0 
001  814      Lanoye, Regis                     1959           57312             1.0        813 b 1 
001  815      Soubrier, Aude                    1920           60336             1.0        816 w 1 
001  816      Baeten, Wim                       1611           23609             0.0        815 b 0 
001  817      Ruiter, Remco                     1578           15586             0.0        818 w 0 
001  818      Brion, Sophie                     1848           66575             1.0        817 b 1 
001  819      Van Hille, Reinout                1852           29602             1.0        820 w 1 
001  820      Petrík, Matús                     1591           21298             0.0        819 b 0 
001  821      Sola, Alessandro                  1614           23739             0.5        822 w = 
001  822      Heremans, Dries                   1750            5207             0.5        821 b = 
001  823      Roosen, Stefan                    1650           21997             1.0        824 w 1 
001  824      Pereiro, Jorge                    1466           21451             0.0        823 b 0 
001  825      Grasis, Marks                        0           26988             0.5        826 w = 
001  826      Silantev, Ilia                    1569           18840             0.5        825 b = 
001  827      Mechkor, Mohamed                  1706           21218             0.0        828 w 0 
001  828      Thiry, Jean-Christophe            2018           64386             1.0        827 b 1 
001  829      Bebronne, Romain                     0           26092             0.5        830 w = 
001  830      Labruyere, Robert Nirina             0           27134             0.5        829 b = 
001  831      Bontemps, Cédric                  1464           16259             0.0        832 w 0 
001  832      Jorissen, Lucas                   1461           23316             1.0        831 b 1 
001  833      Lievens, Robert                   1416           14915             0.0        834 w 0 
001  834      Raptis, Olympios                  1247           22147             1.0        833 b 1 
001  835      Lombart, Philippe                 1771           41831             0.0        836 w 0 
001  836      Verbist, Julien                   2052           10563             1.0        835 b 1 
001  837      Vanobbergh, Gregory               2045           76228             0.5        838 w = 
001  838      Haulotte, François                1730           86941             0.5        837 b = 
001  839      Rittelmeyer, Yann-Sven            1704           60676             0.5        840 w = 
001  840      Rauta, Nicolas                    1881           68497             0.5        839 b = 
001  841      Haber, Jean-Pierre                1917           22578             0.5        842 w = 
001  842      Lambert, Michel                   1672           80918             0.5        841 b = 
001  843      Pelgrims, Jan                     1917           32212             0.5        844 w = 
001  844      Voet, Dirk                        1765           59749             0.5        843 b = 
001  845      Blanter, Marfa                    1738           23889             0.0        846 w 0 
001  846      Cornille, Yves                    1886           11319             1.0        845 b 1 
001  847      Boonen, Maarten                   1801           15005             0.5        848 w = 
001  848      Aishajiang, Ehsan                 1500           17669             0.5        847 b = 
001  849      Abidin, Aysajan                   1636           17291             0.0        850 w 0 
001  850      Motmans, Matthias                 1567           14552             1.0        849 b 1 
001  851      De Combes, Fernand                1772            4669             0.0        852 w 0 
001  852      De Rop, Gerry                     2126           45586             1.0        851 b 1 
001  853      Van Bunderen, Gert                1809           18686             0.5        854 w = 
001  854      François, Pascal                  1637           20290             0.5        853 b = 
001  855      Serruys, Henri                    1627           16713             0.5        856 w = 
