00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 7 à 7
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=678 R=1 S=04/02/24 E=04/02/24 +283 =112 -283
012 Belgian Interclubs 2023 - 2024 - Round 7
022 Various locations in Belgian Clubs
032 BEL
042 2024-02-04
052 2024-02-04
062 678
102 Cornet, Luc
001  425      Baekelandt, Els                   1528           52213             0.0        426 w 0 
001  426      Van Dosselaer, Mattias            1397           50295             1.0        425 b 1 
001  427      Van Vosselen, Cedric                 0           27019             0.0        428 w 0 
001  428      Deleu, Leen                       1473           14517             1.0        427 b 1 
001  429      Deleu, Karen                      1417           14521             1.0        430 w 1 
001  430      Wauters, Fernand                     0           24818             0.0        429 b 0 
001  431      De Swert, Heidi                   1432           98797             0.0        432 w 0 
001  432      Vanhove, Robbie                   1739           25079             1.0        431 b 1 
001  433      Zjuravlyov, Maximilian               0           23435             1.0        434 w 1 
001  434      Lauwers, Rudi                     1391           11611             0.0        433 b 0 
001  435      Vancoppenolle, Ghislain           1400           32221             0.5        436 w = 
001  436      Seresia, Nathan                      0           25225             0.5        435 b = 
001  437      Van Der Kruk, Rik                    0           25352             1.0        438 w 1 
001  438      Durieux, Frank                    1361           53180             0.0        437 b 0 
001  439      Bosmans, Mark                     1500           47155             0.0        440 w 0 
001  440      Thiry, Victor                     1219           16418             1.0        439 b 1 
001  441      Pacquée, Lorin                       0           23649             0.0        442 w 0 
001  442      De Geest, Jan                     1490           48127             1.0        441 b 1 
001  443      Poot, Noah                        1481           24530             1.0        444 w 1 
001  444      Ooms, Lennert                     1226           24114             0.0        443 b 0 
001  445      Verhagen, Rinus                      0           27513             1.0        446 w 1 
001  446      Deflem, Stig                         0           25728             0.0        445 b 0 
001  447      Spinazzola, Matteo                1067           21767             0.0        448 w 0 
001  448      Wynants, Marcel                   1584           95543             1.0        447 b 1 
001  449      Stuer, Hugo                       1568           44482             1.0        450 w 1 
001  450      Stes, Stella                         0           25019             0.0        449 b 0 
001  451      Wille, Geert                      1307           16222             1.0        452 w 1 
001  452      Amadi, Iegor                         0           26479             0.0        451 b 0 
001  453      Lecocq, Arthur                    1763           19242             0.0        454 w 0 
001  454      Geukens, Otto                     1777           21281             1.0        453 b 1 
001  455      Bedert, Bernard                   1554           13421             1.0        456 w 1 
001  456      Toledo, Michael                      0           23838             0.0        455 b 0 
001  457      Gerard, Olivier                   1216           60581             1.0        458 w 1 
001  458      Ausloos, Ruben                    1445           23045             0.0        457 b 0 
001  459      Franssens, Dario                  1233           23863             1.0        460 w 1 
001  460      Boitte, Julien                       0           26961             0.0        459 b 0 
001  461      Dauw, Tony                        1645           48691             1.0        462 w 1 
001  462      Mormont, Nathan                      0           18302             0.0        461 b 0 
001  463      Jacques, Maxime                      0           19884             0.0        464 w 0 
001  464      Renkens, Stef                     1586           53881             1.0        463 b 1 
001  465      Beddegenoodts, Marc               1196           15584             1.0        466 w 1 
001  466      Rienckens, Romain                    0           26973             0.0        465 b 0 
001  467      Hauregard, Basile                    0           27387             1.0        468 w 1 
001  468      De Keyser, Eric                   1150           10882             0.0        467 b 0 
001  469      Renard, Alain                     1545           72109             0.0        470 w 0 
001  470      Snyers, Antoine                   1638           14530             1.0        469 b 1 
001  471      Hendrickx, Wim                    1525           11995             0.5        472 w = 
001  472      Jorissen, Lucas                   1461           23316             0.5        471 b = 
001  473      Lazzari, Irène                    1311           25620             1.0        474 w 1 
001  474      Oostenbach, Ronny                 1436           73393             0.0        473 b 0 
001  475      Marmenout, Sylvain                1344           59463             1.0        476 w 1 
001  476      Pollet, Charles                   1210           83411             0.0        475 b 0 
001  477      Sauvage, Eric                     1966           70378             1.0        478 w 1 
001  478      Beckers, Seth                     1350           23102             0.0        477 b 0 
001  479      Pribylla, Amélia                  1293           20487             1.0        480 w 1 
001  480      Nadin, Corinne                    1478           97659             0.0        479 b 0 
001  481      Morgenthal, Renaud                1410           81833             1.0        482 w 1 
001  482      Schijns, Matz                     1309           21037             0.0        481 b 0 
001  483      Steeno, Matz                      1256           19839             1.0        484 w 1 
001  484      Pitz, Luc                         1366           63762             0.0        483 b 0 
001  485      Bikady, Claude                    1848           81019             1.0        486 w 1 
001  486      Grillmaier, Philippe              1845           29301             0.0        485 b 0 
001  487      Dalcq, Thierry                    1495           63550             0.0        488 w 0 
001  488      Walrant, Toan                     1509           26470             1.0        487 b 1 
001  489      Reumont, Valentin                    0           22335             0.0        490 w 0 
001  490      Nijs, Lucas                          0           26081             1.0        489 b 1 
001  491      Wéry, Jean-Luc                       0           26075             1.0        492 w 1 
001  492      Martin, Julien                       0           25644             0.0        491 b 0 
001  493      Maessen, Roy                      1744           16879             0.5        494 w = 
001  494      Plumanns, Dieter                  2069           15555             0.5        493 b = 
001  495      Havenith, Jean                    1717           99376             0.5        496 w = 
001  496      Venken, Kenneth                   1763           43885             0.5        495 b = 
001  497      Schols, Geri                      1584           29351             0.0        498 w 0 
001  498      Cormann, Gary                     1584           23089             1.0        497 b 1 
001  499      Abubakirov, Khumid                1461           13406             1.0        500 w 1 
001  500      Berben, Jaak                      1496            2909             0.0        499 b 0 
001  501      Vrijsen, Danielle                 1801           95669             0.0        502 w 0 
001  502      Claeys, Robin                     1768           11876             1.0        501 b 1 
001  503      Oosterlinck, Luc                  1516           41114             0.5        504 w = 
001  504      Van Quekelberghe, Maarten         1572           23667             0.5        503 b = 
001  505      Declercq De Caigny, Finn          1528           23150             0.5        506 w = 
001  506      Jalalijam, Amir                   1423           11462             0.5        505 b = 
001  507      Langie, Jeroen                    1447           12160             1.0        508 w 1 
001  508      Verduijn, Pim                        0           22005             0.0        507 b 0 
001  509      Wilmotte, Frederik                1410           23375             0.5        510 w = 
001  510      Matthys, Johan                    1592           49743             0.5        509 b = 
001  511      Ip, Tobias                        1349           21109             1.0        512 w 1 
001  512      Declerck, Lucas                      0           26822             0.0        511 b 0 
001  513      Wilmotte, Ward                       0           26825             1.0        514 w 1 
001  514      De Feyter, Aaron                     0           25559             0.0        513 b 0 
001  515      Kinaupenne, Sebe                     0           25547             1.0        516 w 1 
001  516      De Roeck, Sean                       0           21147             0.0        515 b 0 
001  517      Van Lierde, Carl                  1514           20055             1.0        518 w 1 
001  518      Steijn, Sjaak                     1769           21460             0.0        517 b 0 
001  519      Van Steenkiste, Luc               1718           53449             1.0        520 w 1 
001  520      De Gendt, Eddy                    1362           28673             0.0        519 b 0 
001  521      Volckaert, Jesse                     0           23307             1.0        522 w 1 
001  522      Dhuyvetter, Koen                  1694           21857             0.0        521 b 0 
001  523      Karlioglu, Boran                  1704           16971             1.0        524 w 1 
001  524      De Martelaere, Bram               1049           16693             0.0        523 b 0 
001  525      Willems, Chris                    1799           26654             0.5        526 w = 
001  526      Vandekerckhove, Ava               1657           45900             0.5        525 b = 
001  527      Van Der Paelt, Thomas                0           25170             0.5        528 w = 
001  528      Debucke, Ruben                    1270           14564             0.5        527 b = 
001  529      De Scheemacker, Peter             1312           22071             0.5        530 w = 
001  530      Verselder, Franky                 1433           47376             0.5        529 b = 
001  531      Kindts, Christelle                1150           19865             0.0        532 w 0 
001  532      Maes, Fender                         0           23871             1.0        531 b 1 
001  533      Himpe, Rudy                       1345           23671             0.0        534 w 0 
001  534      Vagenende, Lars                   1323           16208             1.0        533 b 1 
001  535      Coorevits, Arthur                 1202           16261             1.0        536 w 1 
001  536      Vandelanotte, Amedee                 0           26811             0.0        535 b 0 
001  537      Vanthournout, Arnaud                 0           25374             0.0        538 w 0 
001  538      Winne, Daan                          0           21341             1.0        537 b 1 
001  539      Verstraete, Lars                     0           21335             0.0        540 w 0 
001  540      Claproth, Mels                       0           22074             1.0        539 b 1 
001  541      Lalli, Oreste                     1452           15115             0.0        542 w 0 
001  542      Van Hamme, Remco                  1566            5789             1.0        541 b 1 
001  543      Slodicka, Anton                   1287           17480             0.0        544 w 0 
001  544      Verstichel, Steffen                  0           25256             1.0        543 b 1 
001  545      Lemahieu, Henri                      0           27338             1.0        546 w 1 
001  546      Bolle, Maurice                    1355           23209             0.0        545 b 0 
001  547      Ingelbert, Wout                   1294           22014             1.0        548 w 1 
001  548      Hooft, Lucas                         0           27346             0.0        547 b 0 
001  549      Londers, Tuur                     1332           19773             1.0        550 w 1 
001  550      Devis, Wim                        1621           98783             0.0        549 b 0 
001  551      Van Landeghem, Gunther            1429            2925             0.0        552 w 0 
001  552      Peeters, Paul                     1150           17594             1.0        551 b 1 
001  553      Schillemans, Willy                1806           58335             0.0        554 w 0 
001  554      Provinciael, Ernest               1902             884             1.0        553 b 1 
001  555      D'Haluin, Wim                     1685           36684             0.5        556 w = 
001  556      De Vriendt, Gilbert               1626           52710             0.5        555 b = 
001  557      De Coninck, Rune                  1497           23512             1.0        558 w 1 
001  558      Tuytens, Ivo                      1638           44563             0.0        557 b 0 
001  559      Hanssen, Paul                     1509           23329             0.0        560 w 0 
001  560      Verbruggen, David                 1229           13172             1.0        559 b 1 
001  561      De Smet, Ruben                    1282           12187             0.0        562 w 0 
001  562      Veelenturf, Wim                   1542           23026             1.0        561 b 1 
001  563      Oxener, Aldo                      1514           15063             1.0        564 w 1 
001  564      D'Heer, Matthias                  1169           13427             0.0        563 b 0 
001  565      Van Daele, Dave                   1370           12602             0.0        566 w 0 
001  566      Balaji, Adhitya Ram                  0           24940             1.0        565 b 1 
001  567      Vermeulen, Ruud                   1611           24685             1.0        568 w 1 
001  568      Brys, Yves                        1407           15632             0.0        567 b 0 
001  569      De Vriendt, Augustin              1358           62316             1.0        570 w 1 
001  570      Covents, Maarten                  1447           12955             0.0        569 b 0 
001  571      De Wilde, David                   1244           46931             0.0        572 w 0 
001  572      Van Uytvange, Jonas               1416           23725             1.0        571 b 1 
001  573      Brys, Kristof                     1314           15620             1.0        574 w 1 
001  574      Van Hecke, Wouter                    0           24630             0.0        573 b 0 
001  575      Kembhavi, Vihaan                  1316           25774             0.5        576 w = 
001  576      Vanstraelen, Geert                1864           48313             0.5        575 b = 
001  577      Vereecken, Bart                   1621           48623             1.0        578 w 1 
001  578      Shah, Vivaan                         0           25458             0.0        577 b 0 
001  579      Jhaveri, Dhriti                      0           23932             0.0        580 w 0 
001  580      De Bock, Jonas                       0           25039             1.0        579 b 1 
001  581      Van Goethem, Jonas                1204           20556             1.0        582 w 1 
001  582      Jhaveri, Navya                       0           23933             0.0        581 b 0 
001  583      Callier, Christophe               1964           66681             1.0        584 w 1 
001  584      Vasylchenko, Maksym               1435           26501             0.0        583 b 0 
001  585      Koteki, Parthena Rengina             0           26382             0.0        586 w 0 
001  586      Corluy, Gregoire                  1767           24690             1.0        585 b 1 
001  587      Servais, Frédéric                 1743           12208             0.5        588 w = 
001  588      De Groof, Maarten                    0           24987             0.5        587 b = 
001  589      Falepin, Annelies                    0           26960             0.0        590 w 0 
001  590      Silovy, Alain                     1709           87823             1.0        589 b 1 
001  591      Gerresch, Paul                    1625           75141             1.0        592 w 1 
001  592      Lequesne, Annie                   1329           10204             0.0        591 b 0 
001  593      Biesemans, Niel                   1250           19993             0.5        594 w = 
001  594      Mariame, Philippe                 1560           38857             0.5        593 b = 
001  595      Peeters, Simonne                  1555           75671             1.0        596 w 1 
001  596      Sarens, Leon                      1193           19644             0.0        595 b 0 
001  597      Adriaensens, Robin                   0           13159             0.0        598 w 0 
001  598      Bonfils, Liam                        0           26927             1.0        597 b 1 
001  599      Liman, Âlim                       1574           18148             1.0        600 w 1 
001  600      De Vet, Sylvin                    1523           34533             0.0        599 b 0 
001  601      Tobback, Maarten                  1324           13772             1.0        602 w 1 
001  602      Barneveld, Maarten                   0           26893             0.0        601 b 0 
001  603      Bolhov, Ivan                         0           26885             0.5        604 w = 
001  604      Biçakçi, Yigit                       0           26457             0.5        603 b = 
001  605      Bruynseels, Johan                 1287           24857             0.0        606 w 0 
001  606      Thielemans, Alexandr                 0           26622             1.0        605 b 1 
001  607      Palazoski, Elvir                  1557           14766             0.5        608 w = 
001  608      Bodnar, Milan                        0           26304             0.5        607 b = 
001  609      Sanchez Ramirez, Ismael              0           26777             0.0        610 w 0 
001  610      Nica, Radu-Catalin                1485           87611             1.0        609 b 1 
001  611      Ahmet, Gabriel                    1218           19568             0.0        612 w 0 
001  612      Pranckevicius, Mattias               0           24629             1.0        611 b 1 
001  613      Sanchez Pes, Enrique                 0           24636             0.0        614 w 0 
001  614      Criquillion, Guillaume               0           27543             1.0        613 b 1 
001  615      Silva, Federico                      0           26880             1.0        616 w 1 
001  616      Ok, Sidar                         1494           16415             0.0        615 b 0 
001  617      Commeine, Maarten                    0           27237             0.0        618 w 0 
001  618      Voué, Pierre                      1462           16293             1.0        617 b 1 
001  619      Fernández Domingos, Elias            0           26843             1.0        620 w 1 
001  620      Martens, Rune                        0           26472             0.0        619 b 0 
001  621      Florizoone, Oskar Andrés             0           26426             0.5        622 w = 
001  622      Vandeputte, Thomas                   0           27469             0.5        621 b = 
001  623      Inghelbrecht, Veronique           1446           35891             0.5        624 w = 
001  624      Van Steenwinckel, Hugo            1502           96491             0.5        623 b = 
001  625      Van Roy, Arno                     1437           50152             0.0        626 w 0 
001  626      Van Den Abeele, Veerle            1364            3794             1.0        625 b 1 
001  627      Klijsen, Yvonne                   1234           32557             0.5        628 w = 
001  628      Van Santvoort, Jeroen             1348            7579             0.5        627 b = 
001  629      Verschueren, Dirk                 1292           12640             1.0        630 w 1 
001  630      Roels, Robert                     1150           36111             0.0        629 b 0 
001  631      Brunet, David                     1592           75566             1.0        632 w 1 
001  632      Mangini, Giovanni                 1637           97504             0.0        631 b 0 
001  633      Giuliani, Oswald                  1314           74756             0.0        634 w 0 
001  634      Brunet Vrijens, Leo               1617           23372             1.0        633 b 1 
001  635      Alary, Philippe                   1394           99966             0.5        636 w = 
001  636      Leroy, Sylvain                    1175           79065             0.5        635 b = 
001  637      Martin, Alexandre                    0           27479             0.0        638 w 0 
001  638      Vinsous, Roman                       0           26962             1.0        637 b 1 
001  639      Fattorutto, Hugo                  1408           22992             1.0        640 w 1 
001  640      Ghislain, Jean-Pierre             1402           77771             0.0        639 b 0 
001  641      Skowron, Jean-Pol                 1404           77348             0.0        642 w 0 
001  642      Fourrez, Nicolas                  1516           25111             1.0        641 b 1 
001  643      Brouillard, Oscar                 1394           24050             1.0        644 w 1 
001  644      Taquet, Gabin                     1311           21535             0.0        643 b 0 
001  645      Hardenne, Esteban                 1212           25686             0.0        646 w 0 
001  646      Thomas, John                      1328           19971             1.0        645 b 1 
001  647      Hannecart, Marc                   1790           81523             0.5        648 w = 
001  648      Geussens, Patrick                 1510           11266             0.5        647 b = 
001  649      Dudley, Timothy                      0           17293             0.0        650 w 0 
001  650      Decellier, Patrick                1730           84735             1.0        649 b 1 
001  651      Jonniaux, Bastien                 1644           22762             1.0        652 w 1 
001  652      Proost, Benn                         0           25384             0.0        651 b 0 
001  653      Vancoillie, Leander                  0           26625             0.5        654 w = 
001  654      Belin, David                      1480           16858             0.5        653 b = 
001  655      Keiser, Marc                      1639           88951             1.0        656 w 1 
001  656      Andre, Robin                      1398           16989             0.0        655 b 0 
001  657      Huang, Kayan                      1463           26013             1.0        658 w 1 
001  658      Dehoux, Cédric                    1471           23021             0.0        657 b 0 
001  659      Dejasse, Daniel                   1407           63371             1.0        660 w 1 
001  660      Restivo, Alessio                     0           24209             0.0        659 b 0 
001  661      Pirard, Hugo                         0           27181             0.0        662 w 0 
001  662      Ruelens, Thierry                  1369           62278             1.0        661 b 1 
001  663      Marchal, Anaïs                    1511           12610             0.0        664 w 0 
001  664      Abbeloos, Philippe                1739           72567             1.0        663 b 1 
001  665      Vanpoucke, Jean                   1534           25904             0.0        666 w 0 
001  666      Longfils, Damien                  1402           24542             1.0        665 b 1 
001  667      Pitropakis, Kyriakos              1524           43605             1.0        668 w 1 
001  668      Houzé, Sylvain                    1346           24499             0.0        667 b 0 
001  669      Fervaille, Philippe               1294           98517             0.0        670 w 0 
001  670      Cocomazzi, Mathias                   0           26775             1.0        669 b 1 
001  671      Morici, Alessandro                1621           13979             1.0        672 w 1 
001  672      Iboud, Samir                      1708           23289             0.0        671 b 0 
001  673      Molitor, Milo                     1591           23285             1.0        674 w 1 
001  674      Laret, Jean                       1499           97782             0.0        673 b 0 
001  675      Jamar, Marc                       1397           60174             0.0        676 w 0 
001  676      Romboni, Charles                  1510           13053             1.0        675 b 1 
001  677      Derzelle, Alessandro              1489           60205             0.0        678 w 0 
001  678      Bussola, Eric                     1476           77828             1.0        677 b 1 
