00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 1 à 1
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=942 R=1 S=24/09/23 E=24/09/23 +317 =308 -317
012 Belgian Interclubs 2023 - 2024 - Round 1
022 Various locations in Belgian Clubs
032 BEL
042 2023-09-24
052 2023-09-24
062 942
102 Cornet, Luc
001  425      Bertram, Johannes                 1924           60503             0.0        426 w 0 
001  426      Charlier, Laurent                 1746           82571             1.0        425 b 1 
001  427      Descamps, Julien                  1463           26953             0.5        428 w = 
001  428      Parreira, Luis Miguel             1744           12300             0.5        427 b = 
001  429      Chaerle, Josse                    2038           50013             0.0        430 w 0 
001  430      Goossens, Xavier                  2006           27111             1.0        429 b 1 
001  431      Verbruggen, Samuel                1943           23434             1.0        432 w 1 
001  432      Vandamme, Florian                 2012           10030             0.0        431 b 0 
001  433      Carpentier, Jannes                1995           12290             1.0        434 w 1 
001  434      Danckaert, Luc                    1916            8273             0.0        433 b 0 
001  435      Philips, Richard                  1915           25518             0.5        436 w = 
001  436      Segers, Regis                     2000           12947             0.5        435 b = 
001  437      Vanroose, Christiaan              1801            5011             1.0        438 w 1 
001  438      Vander Cruyssen, Piet             1882           27693             0.0        437 b 0 
001  439      Philips, Ivo                      1796           44539             0.0        440 w 0 
001  440      Vanroose, Sibran                  1726           45144             1.0        439 b 1 
001  441      Coucke, Bart                      1996           77267             0.0        442 w 0 
001  442      Musabayeva, Diana                 1970           16881             1.0        441 b 1 
001  443      Cuvelier, Annelies                1911           18465             1.0        444 w 1 
001  444      Vandenbussche, Johan              1752           10880             0.0        443 b 0 
001  445      Deleu, Gilles                     1467           21261             0.0        446 w 0 
001  446      Cappan, Pjotr                     1875           14898             1.0        445 b 1 
001  447      Malfliet, Alexander               1781           15721             1.0        448 w 1 
001  448      De Brouwere, Johan                1632           30988             0.0        447 b 0 
001  449      Vanhaverbeke, Daan                1642           15387             0.0        450 w 0 
001  450      Van Malder, Klaus                 1848           10937             1.0        449 b 1 
001  451      Decraene, Lotus                   1547           16320             1.0        452 w 1 
001  452      Stragier, Dries                   1505           96469             0.0        451 b 0 
001  453      Tiggelman, Rene                   2179           50881             1.0        454 w 1 
001  454      Pouleyn, Floris                   1899           16873             0.0        453 b 0 
001  455      De Fré, Hannes                    1839           14269             0.0        456 w 0 
001  456      Van Houtte, Randy                 2099           10283             1.0        455 b 1 
001  457      Ramacker, Quinten                 2061           43257             1.0        458 w 1 
001  458      Vercruysse, Vincent               1884           11886             0.0        457 b 0 
001  459      Van Hoecke, Elena                 1741           24988             0.0        460 w 0 
001  460      Pauwels, Xander                   2081           11927             1.0        459 b 1 
001  461      Van De Velde, Koen                2063            9253             1.0        462 w 1 
001  462      Sleypen, Maxim                    1693           14276             0.0        461 b 0 
001  463      Everaert, Frederic                1712           23613             1.0        464 w 1 
001  464      Demunck, Jan                      1985           21938             0.0        463 b 0 
001  465      Maddens, Martijn                  2129            6653             1.0        466 w 1 
001  466      Dupont, Arthur                    2036           24747             0.0        465 b 0 
001  467      Minet, Julien                     1927           74926             0.0        468 w 0 
001  468      Feys, Bert                        2154           16195             1.0        467 b 1 
001  469      Bleys, Michiel                    2113           13263             1.0        470 w 1 
001  470      Boudrenghien, Francois            1929           12315             0.0        469 b 0 
001  471      Stevens, Christian                1902           19840             0.5        472 w = 
001  472      Keirse, Steven                    1933           14206             0.5        471 b = 
001  473      Polin, Giulia                     1784           21127             0.0        474 w 0 
001  474      Naudin, Yvan                      1885           17696             1.0        473 b 1 
001  475      Drossart, Jonathan                1745           71137             1.0        476 w 1 
001  476      Petralia, Fabio                   1657           11450             0.0        475 b 0 
001  477      Tomme, Lowie                      2125           11412             0.5        478 w = 
001  478      Plomp, Micha                      2150           16179             0.5        477 b = 
001  479      Achtergaele, Koen                 2033           30732             1.0        480 w 1 
001  480      De Schepper, Bart                 1927             876             0.0        479 b 0 
001  481      Dewever, Niel                     1797           19023             0.5        482 w = 
001  482      Thienpondt, Mardoek               2025           10184             0.5        481 b = 
001  483      Willen, Benny                     2020           40568             1.0        484 w 1 
001  484      Pollet, Pepijn                    1863           50679             0.0        483 b 0 
001  485      Bossuyt, Herman                   1684           65978             0.0        486 w 0 
001  486      Vanacker, Jeroen                  1705           13352             1.0        485 b 1 
001  487      Gijsbers, Bert                    2092           27417             1.0        488 w 1 
001  488      Michonski, Konrad                 1474           24807             0.0        487 b 0 
001  489      Piceu, Jarid                      1950           12523             0.5        490 w = 
001  490      Gozzoli, Cyrille                  2087           17786             0.5        489 b = 
001  491      Nguyen, Noam                      2021           25009             0.5        492 w = 
001  492      Dutré, Wonder                     1809           18195             0.5        491 b = 
001  493      Van Coppenolle, Lander            1876           19360             1.0        494 w 1 
001  494      Hias, Ludovic                     2034           79316             0.0        493 b 0 
001  495      Marciniak, Marcel                 1879           13586             0.5        496 w = 
001  496      Pu, Linden                        1903           10004             0.5        495 b = 
001  497      De Bisscop, Maxim                 1846           34037             1.0        498 w 1 
001  498      Hannecart, Marc                   1790           81523             0.0        497 b 0 
001  499      Theunissen, Kris                  2055           14231             0.5        500 w = 
001  500      Guion, Geoffrey                   1998           81604             0.5        499 b = 
001  501      Andre, Damien                     1939           69744             0.0        502 w 0 
001  502      Grecuccio, Nicola                 2144           44041             1.0        501 b 1 
001  503      De Coninck, Erik                  2020           10474             0.0        504 w 0 
001  504      Piraprez, Charles                 1849           18009             1.0        503 b 1 
001  505      Vansilliette, Louis               1726           22694             1.0        506 w 1 
001  506      Kocur, Johan                      1975           31879             0.0        505 b 0 
001  507      Cornelius, Jörg                   1952           35645             1.0        508 w 1 
001  508      Mathieu, Alfred                   1615           45641             0.0        507 b 0 
001  509      Van Brussel, Thomas               1336           21048             1.0        510 w 1 
001  510      Cillen, Jeroen                    1808           48259             0.0        509 b 0 
001  511      Fogel, Pierre                     2064           56359             0.0        512 w 0 
001  512      Paes, Martijn                     1917           15064             1.0        511 b 1 
001  513      Peeters, Alex                     1935           16154             0.0        514 w 0 
001  514      Zamparo, Sergio                   2017           95052             1.0        513 b 1 
001  515      Leemans, Roland                   1960           97730             1.0        516 w 1 
001  516      Wambecq, Ward                     1669           19723             0.0        515 b 0 
001  517      Heremans, Dries                   1750            5207             0.0        518 w 0 
001  518      Kolp, Théo                        1989           50003             1.0        517 b 1 
001  519      D'Haijère, Arnaud                 1890           75701             0.5        520 w = 
001  520      Wambecq, Sven                     1660           25607             0.5        519 b = 
001  521      Rits, Beere                       1549           10697             1.0        522 w 1 
001  522      Rittelmeyer, Yann-Sven            1704           60676             0.0        521 b 0 
001  523      Hautot, Stéphane                  2360           91308             0.5        524 w = 
001  524      Philipsen, Mathias                2237           51837             0.5        523 b = 
001  525      Tuerlinckx, Ben                   2070           11221             0.0        526 w 0 
001  526      Roeder, Matthias                  2321           98663             1.0        525 b 1 
001  527      Gikas, Andreas Basilius           2123           19783             0.5        528 w = 
001  528      Marx, Nicolas                     1925           13330             0.5        527 b = 
001  529      Hoffmann, Ruben                   1890           14123             0.0        530 w 0 
001  530      Jansen, Dirk Norbert              2056           19838             1.0        529 b 1 
001  531      Seibt, Friedebert                 1978           10721             1.0        532 w 1 
001  532      Bleuzé, Kobe                      1872           10407             0.0        531 b 0 
001  533      Maes, Chris                       1804           18503             0.5        534 w = 
001  534      Bode, Dorel-Ion                   1886           14158             0.5        533 b = 
001  535      Belva, Frédéric                   1899           91553             0.5        536 w = 
001  536      Ahn, Martin                       2186           93815             0.5        535 b = 
001  537      Ahn, Maximilian                   1742           17012             0.5        538 w = 
001  538      Dublet, Emilien                   1857           85456             0.5        537 b = 
001  539      Dumont, Vincent                   1692           92720             0.5        540 w = 
001  540      Ahn, Anastasia                    1712           15454             0.5        539 b = 
001  541      Heiligtag, Matthias               1705           19109             1.0        542 w 1 
001  542      Piron, Jean-Marie                 1586           65722             0.0        541 b 0 
001  543      Onbelet, Steve                    1638           10716             0.5        544 w = 
001  544      Kauschanski, Nicolas              1398           16649             0.5        543 b = 
001  545      Weber, Peter                      1354           24868             0.5        546 w = 
001  546      Dubois, Théo                      1602           68098             0.5        545 b = 
001  547      Juegel, Marcel                    2148           10775             0.0        548 w 0 
001  548      Van Der Weij, Anton               2098           16874             1.0        547 b 1 
001  549      Leonel, Davi                      1904           21771             0.0        550 w 0 
001  550      Vanstreels, Luk                   2150           97641             1.0        549 b 1 
001  551      Gohla, Ulf                        2102           95443             1.0        552 w 1 
001  552      Nguyen, Khoi                      1888           23637             0.0        551 b 0 
001  553      Van Hul, Christiaan               1955            7587             0.0        554 w 0 
001  554      Hammers, Michael                  1961           13201             1.0        553 b 1 
001  555      Jansen, Peter                     1859           10777             0.0        556 w 0 
001  556      Slootmaekers, Romain              1962            8613             1.0        555 b 1 
001  557      Hoogstijns, Raf                   1992           55875             0.5        558 w = 
001  558      Raygrotzki, Norbert               1855           10750             0.5        557 b = 
001  559      Battistelli, Fausto               1854           22370             0.5        560 w = 
001  560      Ancion, Mérowig                   2031           60264             0.5        559 b = 
001  561      Terwagne, Bertrand                1888           14104             0.5        562 w = 
001  562      Timmermans, Daniel                1822           37176             0.5        561 b = 
001  563      Guilfanov, Raphaël                1717           19650             0.5        564 w = 
001  564      Lecoq, Colin                      1815           24793             0.5        563 b = 
001  565      Evers, Shaman                     1803           24699             1.0        566 w 1 
001  566      Alessi, David                     1819           60389             0.0        565 b 0 
001  567      Da Ces, Philippe                  1906           83178             0.5        568 w = 
001  568      Crahay, Stephane                  1881           79278             0.5        567 b = 
001  569      Waxweiler, Laurent                1686           63339             0.0        570 w 0 
001  570      Docquier, Orville                 1708           20312             1.0        569 b 1 
001  571      Bex, Lennert                      2011           11210             1.0        572 w 1 
001  572      Karanda, Konstantin               2127           26756             0.0        571 b 0 
001  573      Rahier, André                     1855           91430             0.5        574 w = 
001  574      Verbeek, Geert                    1798           95168             0.5        573 b = 
001  575      Indemans, Rudi                    1790           40525             0.5        576 w = 
001  576      Herzet, Serge                     1736           91448             0.5        575 b = 
001  577      Dechevres, Nicolas                1310           15718             1.0        578 w 1 
001  578      Picard, Hervé                     1614           18261             0.0        577 b 0 
001  579      Pilawski, Stephane                1899           92967             1.0        580 w 1 
001  580      Sazonov, Fedor                    1834           17684             0.0        579 b 0 
001  581      Zenuni, Safet                     1752            4537             0.0        582 w 0 
001  582      Vandecan, Michel                  1808           37401             1.0        581 b 1 
001  583      Tutenel, Erik                     1727           56278             0.5        584 w = 
001  584      Van Beylen, Koen                  1701           11982             0.5        583 b = 
001  585      Jansen, Luc                       1606           20095             1.0        586 w 1 
001  586      Charles, Freddy                   1713           60241             0.0        585 b 0 
001  587      Kulla, Werner                     1970           97849             1.0        588 w 1 
001  588      Godesar, Ralph                    1902           99341             0.0        587 b 0 
001  589      Franken, Jean-Claude              1781           95010             0.5        590 w = 
001  590      Zilles, Paul                      1707           47422             0.5        589 b = 
001  591      Thomas, Walter                    1648           13024             0.5        592 w = 
001  592      Nyssen, Christoph                 1701           99724             0.5        591 b = 
001  593      Delhaes, Guenter                  1519           20931             0.0        594 w 0 
001  594      Selyshchev, Artem                 1416           27242             1.0        593 b 1 
001  595      Thirion, Marcel                   2044           97136             1.0        596 w 1 
001  596      Saparbiev, Djambulat              1807           13276             0.0        595 b 0 
001  597      Havenith, Jean                    1717           99376             0.5        598 w = 
001  598      Manne, Jean-Luc                   1761           91201             0.5        597 b = 
001  599      Cristino, Gregory                 1763           12595             1.0        600 w 1 
001  600      Abubakirov, Khumid                1461           13406             0.0        599 b 0 
001  601      Gupta, Akul                       1358           23771             0.0        602 w 0 
001  602      Cypers, Alexandre                 1762           15780             1.0        601 b 1 
001  603      Rosskamp, Bob                     1843           95450             0.5        604 w = 
001  604      Visse, Bernard                    1686           60397             0.5        603 b = 
001  605      Doubnov, Ilucha                   1530           85863             0.0        606 w 0 
001  606      Fryns, Patrick                    1736           99945             1.0        605 b 1 
001  607      Hepting, Frank                    1609           27091             1.0        608 w 1 
001  608      Plunus, Nicolas                   1484           23398             0.0        607 b 0 
001  609      Dumont, Ronan                     1299           23717             0.0        610 w 0 
001  610      Rosenberg, Thomas                 1354           27122             1.0        609 b 1 
001  611      Agnello, Vasco                    1661           23259             1.0        612 w 1 
001  612      Rol Cortijo, Pablo                1472           25630             0.0        611 b 0 
001  613      Sputael, Ludwig                   1359           24246             0.5        614 w = 
001  614      Bebronne, Romain                     0           26092             0.5        613 b = 
001  615      Orban, Didier                     1546           97157             0.5        616 w = 
001  616      Dumoulin, Patrick                 1336           19606             0.5        615 b = 
001  617      Collet, Florian                   1322           23114             0.0        618 w 0 
001  618      Morvrange, Camille                1492           27064             1.0        617 b 1 
001  619      Demarré, Jan                      1783           11510             0.5        620 w = 
001  620      Dugailliez, Guy                   1966           50393             0.5        619 b = 
001  621      Bogaerts, Marc                    1889           41050             1.0        622 w 1 
001  622      Adams, Gert                       1791           56294             0.0        621 b 0 
001  623      Verlinden, Willem                 1645           17825             0.0        624 w 0 
001  624      Engelaer, Maurice                 1867           40363             1.0        623 b 1 
001  625      Socaciu, Gheorghe                 1848           19849             1.0        626 w 1 
001  626      Tegenbosch, Dirk                  1612            5525             0.0        625 b 0 
001  627      Aerts, Eric                       1948           80608             1.0        628 w 1 
001  628      Manueke, Hervano                  1345           15928             0.0        627 b 0 
001  629      Maes, Lander                      1452           19230             0.5        630 w = 
001  630      Peleman, Tony                     1895           25755             0.5        629 b = 
001  631      Mollekens, Roeland                1914            4693             1.0        632 w 1 
001  632      De Groof, Mathijs                 1229           18979             0.0        631 b 0 
001  633      Oris, Fenna                          0           24462             0.0        634 w 0 
001  634      Provinciael, Ernest               1902             884             1.0        633 b 1 
001  635      Hoskens, Fred                     1712           14980             0.5        636 w = 
001  636      De Gent, Tom                      1787           37125             0.5        635 b = 
001  637      Van Der Kelen, Thomas             1703           15431             0.5        638 w = 
001  638      Van De Sande, Jorn                1585           10416             0.5        637 b = 
001  639      Roymans, Liese                    1489           16158             1.0        640 w 1 
001  640      Van Linden, Tony                  1681           21679             0.0        639 b 0 
001  641      Van Wiele, Kurt                   1842            8974             0.5        642 w = 
001  642      Vande Velde, Erik                 1880           45420             0.5        641 b = 
001  643      Van Goethem, Jozef                1802           28754             0.5        644 w = 
001  644      Noens, Yoran                      1320           19757             0.5        643 b = 
001  645      Boudry, Rik                       1481           12928             0.5        646 w = 
001  646      Baelen, Kristof                   1779           33413             0.5        645 b = 
001  647      De Hert, Robert                   1661            4626             0.0        648 w 0 
001  648      Laureys, Jo                       1368           14071             1.0        647 b 1 
001  649      Nijssen, Peter                    1970           55964             0.0        650 w 0 
001  650      Descamps, Stijn                   1848           14567             1.0        649 b 1 
001  651      Lemmens, Philip                   1910            9504             1.0        652 w 1 
001  652      Gijbels, Rudi                     1823           95184             0.0        651 b 0 
001  653      Huysmans, Quinten                 1743           16601             0.5        654 w = 
001  654      Moens, Patrick                    1825           32344             0.5        653 b = 
001  655      De Roo, Luc                       1933           21369             0.5        656 w = 
001  656      Vercauteren, Daniel               1610           39373             0.5        655 b = 
001  657      Bes, Nikolaas                     1731           47104             1.0        658 w 1 
001  658      Verhulst, Tobias                  1860           53805             0.0        657 b 0 
001  659      Van Amerongen, Mart               1741           14263             0.0        660 w 0 
001  660      Peeters, Bart                     1676           51292             1.0        659 b 1 
001  661      Guldentops, Pierre                1637           23311             0.0        662 w 0 
001  662      De Haeck, Sebastiaan              1727           16115             1.0        661 b 1 
001  663      Gherbi, Reda                      1676           15048             1.0        664 w 1 
001  664      Laporte, Erik                     1595           21041             0.0        663 b 0 
001  665      Steenlandt, Alain                 1746           34274             0.5        666 w = 
001  666      De Vroe, Philip                   1769           80055             0.5        665 b = 
001  667      Pauwels, Rudi                     1725           19216             0.5        668 w = 
001  668      Tytgat, Karel                     1642           45276             0.5        667 b = 
001  669      Pierloot, Luc                     1589           12261             1.0        670 w 1 
001  670      Van Wassenhove, Marc              1766            3174             0.0        669 b 0 
001  671      Grootaert, Luc                    1626           29271             0.5        672 w = 
001  672      Dejonghe, Yannis                  1389           23118             0.5        671 b = 
001  673      Lepers, Philippe                  1704           32140             0.0        674 w 0 
001  674      Devolder, Pieter                  1841            6785             1.0        673 b 1 
001  675      Mortier, Johan                    1813            8222             0.0        676 w 0 
001  676      Malfait, Ward                     1706           17398             1.0        675 b 1 
001  677      Van Keirsbilck, Ilias             1631           21843             1.0        678 w 1 
001  678      Deloof, Koen                      1658           39934             0.0        677 b 0 
001  679      Meignen, Gaetan                   1668           56553             1.0        680 w 1 
001  680      De Wandel, Marc                   1442           10839             0.0        679 b 0 
001  681      Lanckriet, Chris                  1911            8320             1.0        682 w 1 
001  682      Delafontaine, Brant               1819            9989             0.0        681 b 0 
001  683      Callens, Freddy                   1804           10057             1.0        684 w 1 
001  684      De Putter, Sven                   1608           15132             0.0        683 b 0 
001  685      De Putter, Peter                  1641           16353             0.0        686 w 0 
001  686      Daels, Ilse                       1705           10542             1.0        685 b 1 
001  687      Daels, Emma                       1629           10544             0.5        688 w = 
001  688      Frouws, Willem                    1490           23381             0.5        687 b = 
001  689      Liveyns, Rune                     1824           13162             0.0        690 w 0 
001  690      Vanhuyse, Nele                    2014           11669             1.0        689 b 1 
001  691      Lenders, Ivan                     1911           11572             1.0        692 w 1 
001  692      Temmerman, Sara                   1757           13529             0.0        691 b 0 
001  693      Temmerman, Sander                 1740           13522             1.0        694 w 1 
001  694      De Baets, Christof                1719           11541             0.0        693 b 0 
001  695      Twechuizen, Benjamin              1672           24698             0.0        696 w 0 
001  696      De Meester, Johan                 1735           23303             1.0        695 b 1 
001  697      Clerquin, Constant                1571           79596             0.0        698 w 0 
001  698      Verhalle, Elias                   1954           11400             1.0        697 b 1 
001  699      Tollenaere, Bert                  1794           44725             0.5        700 w = 
001  700      Lenaerts, Hugo                    1408           14296             0.5        699 b = 
001  701      Staelens, Maël                    1450           22060             0.5        702 w = 
001  702      Coupe, Rudy                       1606            6530             0.5        701 b = 
001  703      Tempels, Robbe                    1328           15819             1.0        704 w 1 
001  704      Ghislain, Jean-Pierre             1402           77771             0.0        703 b 0 
001  705      Passchyn, Maarten                 1977            9628             0.5        706 w = 
001  706      Defreyne, Luc                     1929           13196             0.5        705 b = 
001  707      Stevens, Rene                     1728           96493             0.0        708 w 0 
001  708      Coucke, Yari                      1541           12146             1.0        707 b 1 
001  709      Lagast, Herve                     1906           57941             1.0        710 w 1 
001  710      Rogiers, Jonny                    1704           73717             0.0        709 b 0 
001  711      Van Houtte, Filip                 1709           28134             0.0        712 w 0 
001  712      De Corte, Ronny                   1769           35980             1.0        711 b 1 
001  713      George, Michaël                   1867           72443             0.5        714 w = 
001  714      Konidakis, Alex                   1790           22511             0.5        713 b = 
001  715      Marchiano, Marco                  1823           73695             0.5        716 w = 
001  716      Oger, Daniel                      1803           83275             0.5        715 b = 
001  717      Degembe, Serge                    1804           73946             0.0        718 w 0 
001  718      Henrotte, Corentin                1831           10295             1.0        717 b 1 
001  719      Menolascina, Francesco            1719           20412             1.0        720 w 1 
001  720      Demeyere, Thomas                  1396           24319             0.0        719 b 0 
001  721      Ognyanov, Michail                 1779           17343             0.5        722 w = 
001  722      Lion, Maurice                     1836           88374             0.5        721 b = 
001  723      Grobelny, Fabrice                 1801           89516             0.5        724 w = 
001  724      Delanoeije, Patrick               1913           15377             0.5        723 b = 
001  725      Vervaet, Bart                     1815           13286             1.0        726 w 1 
001  726      Culot, Cédric                     1804           59722             0.0        725 b 0 
001  727      Morici, Alessandro                1621           13979             1.0        728 w 1 
001  728      Baert, Bart                       1501           15997             0.0        727 b 0 
001  729      De Reymaeker, Walter              1798           34584             0.0        730 w 0 
001  730      Muratet, Lucas                    2135           23129             1.0        729 b 1 
001  731      Carion, Sébastien                 1731           19700             1.0        732 w 1 
001  732      De Bosscher, Peter                1696             655             0.0        731 b 0 
001  733      Pletinckx, Eddy                   1676           76325             1.0        734 w 1 
001  734      De Brouwer, Philippe              1688           97781             0.0        733 b 0 
001  735      Flabat, Renaud                    1459           85987             0.5        736 w = 
001  736      Cornelis, Eric                    1646           76317             0.5        735 b = 
001  737      Dupuis, Cédric                    1877           96105             1.0        738 w 1 
001  738      Detienne, Stéphane                1854           89575             0.0        737 b 0 
001  739      Barlow, James                     1833           22967             1.0        740 w 1 
001  740      Deneyer, Frank                    1736           98919             0.0        739 b 0 
001  741      Luque Joris, Sébastien            1571           10859             0.5        742 w = 
001  742      Lenoir, Thierry                   1661           60275             0.5        741 b = 
001  743      Fiorini, Lucien                   1499           23339             0.5        744 w = 
001  744      Gangai, Luis                      1531           23300             0.5        743 b = 
001  745      Heldenbergh, Nils                 2041           14450             1.0        746 w 1 
001  746      Romanelli, Robert                 1699            5720             0.0        745 b 0 
001  747      Auquier, Yvan                     1571           80195             0.5        748 w = 
001  748      Morard, Ambroise                  1658           19024             0.5        747 b = 
001  749      Katumwa, Iko                      1564           17289             1.0        750 w 1 
001  750      Buyens, Régis                     1517           50865             0.0        749 b 0 
001  751      Vandevannet, Tristan              1540           24240             0.0        752 w 0 
001  752      Pham, Cam Ngoc                    1723           25218             1.0        751 b 1 
001  753      Gain, Soheil                      1784           26900             0.0        754 w 0 
001  754      Wuillaume, Nathan                 1751           18828             1.0        753 b 1 
001  755      Castellana, Michaël               1596           56871             1.0        756 w 1 
001  756      Abdel-Kafi, Taha                  1418           17294             0.0        755 b 0 
001  757      Toledo, Samuel                    1521           22646             0.5        758 w = 
001  758      Meulenyzer, Alan                  1593           12730             0.5        757 b = 
001  759      Henrotte, Christian               1508           98146             0.0        760 w 0 
001  760      Hernandez Morales, Adriel         1374           22749             1.0        759 b 1 
001  761      Van Praag, Bart                   1818           17256             0.5        762 w = 
001  762      Micic, Snezana                    2029           58548             0.5        761 b = 
001  763      Dethy, David                      1949           86282             1.0        764 w 1 
001  764      Blanter, Marfa                    1738           23889             0.0        763 b 0 
001  765      Kutlu, Hasan                      1768           49506             0.5        766 w = 
001  766      Putnik, Slobodan                  1788           39225             0.5        765 b = 
001  767      Assaf, Georges                    1699           16658             1.0        768 w 1 
001  768      Ognyanov, Daniel                  1509           17346             0.0        767 b 0 
001  769      Maes, Tibo                        1989           42391             1.0        770 w 1 
001  770      Caulier, Marius                   1618           25174             0.0        769 b 0 
001  771      Sohet, Cédric                     1652           60468             0.5        772 w = 
001  772      Castelein, Dirk                   1916           72966             0.5        771 b = 
001  773      Lachaert, Tibo                    1915           11132             1.0        774 w 1 
001  774      Innocenti, Jean-Dominique         1512           25018             0.0        773 b 0 
001  775      Rando, Manuel                     1507           67164             0.0        776 w 0 
001  776      Delens, Yoren                     1609           23054             1.0        775 b 1 
001  777      Valcke, Rudi                      1587           14419             0.5        778 w = 
001  778      Maeckelbergh, Geert               1804           43419             0.5        777 b = 
001  779      Maeckelbergh, Anne-Marie          1721             353             1.0        780 w 1 
001  780      Cotman, Lothar                    1457           16246             0.0        779 b 0 
001  781      Cotman, Dirk                      1367           13052             1.0        782 w 1 
001  782      Schepens, Aron                    1447           19643             0.0        781 b 0 
001  783      Vreugdenhil, Frans                1838           23366             0.5        784 w = 
001  784      Cappon, Kaan                      1756           70645             0.5        783 b = 
001  785      Gessis, Stavros                   1685           98412             0.0        786 w 0 
001  786      Debuck, Valere                    1884           35394             1.0        785 b 1 
001  787      De Saegher, Johan                 1853           53708             1.0        788 w 1 
001  788      De Harlez, Guillaume              1599           60110             0.0        787 b 0 
001  789      Fernández Domingos, Elias            0           26843             0.0        790 w 0 
001  790      Bajraktari, Sadik                 1819           50131             1.0        789 b 1 
001  791      Ramos Florido, José-Maria         1828           50149             1.0        792 w 1 
001  792      Van Bael, Pascal                  1589           85472             0.0        791 b 0 
001  793      Groteclaes, Alexandre             1585           23288             0.0        794 w 0 
001  794      Busquets Pérez, Luis              1802           12256             1.0        793 b 1 
001  795      Busquets Xapelli, David           1514           21578             1.0        796 w 1 
001  796      Descamps, Thomas                  1478           23292             0.0        795 b 0 
001  797      Bussola, Eric                     1476           77828             1.0        798 w 1 
001  798      Grammatikopoulos, Ioannis         1300           19684             0.0        797 b 0 
001  799      Mechkor, Mohamed                  1706           21218             1.0        800 w 1 
001  800      Coutton, Maxence                  1620           18798             0.0        799 b 0 
001  801      Vanden Eede, Nils                 1607           25045             0.5        802 w = 
001  802      Bontemps, Cédric                  1464           16259             0.5        801 b = 
001  803      Raptis, Olympios                  1247           22147             1.0        804 w 1 
001  804      Lannoye, Cédric                   1419           25065             0.0        803 b 0 
001  805      Drugmand, Benoît                  1524           23003             1.0        806 w 1 
001  806      Pranckevicius, Mattias               0           24629             0.0        805 b 0 
001  807      Lombart, Philippe                 1771           41831             1.0        808 w 1 
001  808      Rousseau, Christilla              1653           16160             0.0        807 b 0 
001  809      Stefansson, Benedikt              1533           27354             0.5        810 w = 
001  810      Herman, Luc                       1740            8575             0.5        809 b = 
001  811      Haulotte, François                1730           86941             1.0        812 w 1 
001  812      Simek, Antonia                    1551           16377             0.0        811 b 0 
001  813      Van Hille, Clara                  1457           12735             1.0        814 w 1 
001  814      Lambert, Michel                   1672           80918             0.0        813 b 0 
001  815      Pelgrims, Jan                     1917           32212             0.0        816 w 0 
001  816      Lanoye, Regis                     1959           57312             1.0        815 b 1 
001  817      Micciche, Ruben                   1800           14274             1.0        818 w 1 
001  818      Dehan, Loïc                       1888           11947             0.0        817 b 0 
001  819      Cornille, Yves                    1886           11319             0.0        820 w 0 
001  820      Soubrier, Aude                    1920           60336             1.0        819 b 1 
001  821      Brion, Sophie                     1848           66575             0.5        822 w = 
001  822      Boonen, Maarten                   1801           15005             0.5        821 b = 
001  823      Van Elsacker, Jasper              1615           23713             0.5        824 w = 
001  824      Vanhamme, Patrick                 1791           93891             0.5        823 b = 
001  825      Gravidez, Tagumpay                1773           59382             0.0        826 w 0 
001  826      Aishajiang, Ehsan                 1500           17669             1.0        825 b 1 
001  827      Abidin, Aysajan                   1636           17291             1.0        828 w 1 
001  828      Caufriez, Olivier                 1772           85031             0.0        827 b 0 
001  829      Chokouhian, Ahmad                 1731           25844             0.0        830 w 0 
001  830      De Coninck, Jonathan              1398           24398             1.0        829 b 1 
001  831      Verbist, Julien                   2052           10563             1.0        832 w 1 
001  832      Bouquiaux, Julien                 1827           23041             0.0        831 b 0 
001  833      Boshra, Abanoub                   1836           16554             0.0        834 w 0 
001  834      Nolf, Stephane                    2029           81698             1.0        833 b 1 
001  835      Vanobbergh, Gregory               2045           76228             1.0        836 w 1 
001  836      De Saedeleer, Sam                 1759           23011             0.0        835 b 0 
001  837      Baeten, Wim                       1611           23609             0.0        838 w 0 
001  838      Haber, Jean-Pierre                1917           22578             1.0        837 b 1 
001  839      Thiry, Jean-Christophe            2018           64386             0.5        840 w = 
001  840      Petrík, Matús                     1591           21298             0.5        839 b = 
001  841      Borgogni, Angelo                  1578           25426             0.0        842 w 0 
001  842      Delcour, Errol                    1746           58092             1.0        841 b 1 
001  843      Arabia, Allan                     1718           10712             1.0        844 w 1 
001  844      Sola, Alessandro                  1614           23739             0.0        843 b 0 
001  845      Kaduk Aguilar, Borin              1494           24298             1.0        846 w 1 
001  846      Remont, Léopold                   1720            2411             0.0        845 b 0 
001  847      Daday, Csaba                      1737           23489             0.5        848 w = 
001  848      Moors, Marc                       1759           62715             0.5        847 b = 
001  849      François, Pascal                  1637           20290             0.0        850 w 0 
001  850      Vanhouwe, Jiri                    1762           46094             1.0        849 b 1 
001  851      Raman, Simon                      1754           16540             1.0        852 w 1 
001  852      Serruys, Henri                    1627           16713             0.0        851 b 0 
001  853      De Meyer, Jef                     1592           19691             0.0        854 w 0 
001  854      Van Dorpe, Filip                  1567           15806             1.0        853 b 1 
001  855      Verschraegen, Thomas              1947           34517             0.5        856 w = 
