00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 8 à 8
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=936 R=1 S=18/02/24 E=18/02/24 +315 =306 -315
012 Belgian Interclubs 2023 - 2024 - Round 8
022 Various locations in Belgian Clubs
032 BEL
042 2024-02-18
052 2024-02-18
062 936
102 Cornet, Luc
001  426      Cappelle, Gert-Jan                1734           12453             0.5        425 b = 
001  427      Van Lil, Robin                    1510           24177             0.5        428 w = 
001  428      Khanalizadeh, Ahmad               1858           25386             0.5        427 b = 
001  429      Goossens, Xavier                  2006           27111             0.0        430 w 0 
001  430      Pouleyn, Floris                   1899           16873             1.0        429 b 1 
001  431      Van Hecke, Bert                   1847           24999             0.5        432 w = 
001  432      Verbruggen, Samuel                1943           23434             0.5        431 b = 
001  433      Danckaert, Luc                    1916            8273             1.0        434 w 1 
001  434      Vanhoucke, Kobe                   1727           14316             0.0        433 b 0 
001  435      Phlips, Daan                      1706           13614             0.5        436 w = 
001  436      Philips, Richard                  1915           25518             0.5        435 b = 
001  437      Vander Cruyssen, Piet             1882           27693             0.5        438 w = 
001  438      Sleypen, Maxim                    1693           14276             0.5        437 b = 
001  439      Everaert, Frederic                1712           23613             0.5        440 w = 
001  440      Philips, Ivo                      1796           44539             0.5        439 b = 
001  441      Musabayeva, Diana                 1970           16881             0.0        442 w 0 
001  442      Loncke, Matthieu                  2157           19430             1.0        441 b 1 
001  443      Dupont, Arthur                    2036           24747             0.0        444 w 0 
001  444      Cuvelier, Annelies                1911           18465             1.0        443 b 1 
001  445      Cappan, Pjotr                     1875           14898             1.0        446 w 1 
001  446      Steffe, Clément                   1964           21477             0.0        445 b 0 
001  447      Minet, Julien                     1927           74926             0.0        448 w 0 
001  448      Van Malder, Klaus                 1848           10937             1.0        447 b 1 
001  449      De Keukelaere, Wouter             1714           15779             1.0        450 w 1 
001  450      Stevens, Christian                1902           19840             0.0        449 b 0 
001  451      Boudrenghien, Francois            1929           12315             0.5        452 w = 
001  452      Decraene, Lotus                   1547           16320             0.5        451 b = 
001  453      Daels, Marc                       2189            4073             0.5        454 w = 
001  454      Plomp, Micha                      2150           16179             0.5        453 b = 
001  455      Gijsbers, Bert                    2092           27417             1.0        456 w 1 
001  456      Chaerle, Josse                    2038           50013             0.0        455 b 0 
001  457      Vandamme, Florian                 2012           10030             1.0        458 w 1 
001  458      Achtergaele, Koen                 2033           30732             0.0        457 b 0 
001  459      Thienpondt, Mardoek               2025           10184             0.0        460 w 0 
001  460      Carpentier, Jannes                1995           12290             1.0        459 b 1 
001  461      Segers, Regis                     2000           12947             0.0        462 w 0 
001  462      Willen, Benny                     2020           40568             1.0        461 b 1 
001  463      Verhalle, Elias                   1954           11400             1.0        464 w 1 
001  464      Vanroose, Christiaan              1801            5011             0.0        463 b 0 
001  465      Coucke, Bart                      1996           77267             0.0        466 w 0 
001  466      Van Coppenolle, Kurt              2060            3735             1.0        465 b 1 
001  467      Larsen, Harald                    1983           36277             1.0        468 w 1 
001  468      Bruynooghe, Stefaan               1933           55417             0.0        467 b 0 
001  469      Feys, Jan                         1750           65846             0.0        470 w 0 
001  470      Piceu, Jarid                      1950           12523             1.0        469 b 1 
001  471      Pu, Linden                        1903           10004             1.0        472 w 1 
001  472      Vandenbussche, Johan              1752           10880             0.0        471 b 0 
001  473      Deleu, Gilles                     1467           21261             0.0        474 w 0 
001  474      De Bisscop, Maxim                 1846           34037             1.0        473 b 1 
001  475      Vervaeck, Bart                    1557           44016             0.0        476 w 0 
001  476      Vanhaverbeke, Daan                1642           15387             1.0        475 b 1 
001  477      De Feijter, Bas                   2214           10670             0.0        478 w 0 
001  478      Gozzoli, Cyrille                  2087           17786             1.0        477 b 1 
001  479      Nguyen, Noam                      2021           25009             0.5        480 w = 
001  480      Van Houtte, Randy                 2099           10283             0.5        479 b = 
001  481      Van De Velde, Koen                2063            9253             1.0        482 w 1 
001  482      Hetman, Freddy                    2028           19805             0.0        481 b 0 
001  483      Marciniak, Marcel                 1879           13586             0.5        484 w = 
001  484      Demunck, Jan                      1985           21938             0.5        483 b = 
001  485      Jacobs, Michiel                   1979           10216             1.0        486 w 1 
001  486      Hannecart, Marc                   1790           81523             0.0        485 b 0 
001  487      Desimpelaere, Christian           1219           23727             0.0        488 w 0 
001  488      Dhooge, Servaas                   1760           22643             1.0        487 b 1 
001  489      Maddens, Martijn                  2129            6653             0.0        490 w 0 
001  490      Bossuyt, Koen                     2139           22756             1.0        489 b 1 
001  491      Tomme, Lowie                      2125           11412             0.5        492 w = 
001  492      Bleys, Michiel                    2113           13263             0.5        491 b = 
001  493      Dalschaert, Didier                1740            5134             0.0        494 w 0 
001  494      Debrouwere, Jeroen                1894           27995             1.0        493 b 1 
001  495      Pollet, Pepijn                    1863           50679             1.0        496 w 1 
001  496      Petralia, Fabio                   1657           11450             0.0        495 b 0 
001  497      Renckens, Yannick                 1537            5177             0.5        498 w = 
001  498      Bossuyt, Herman                   1684           65978             0.5        497 b = 
001  499      Simoes Pinto, Nuno Miguel         1525           16435             0.5        500 w = 
001  500      Fontaine, Sean                       0           26088             0.5        499 b = 
001  501      Andre, Damien                     1939           69744             0.0        502 w 0 
001  502      Philipsen, Mathias                2237           51837             1.0        501 b 1 
001  503      Tuerlinckx, Ben                   2070           11221             1.0        504 w 1 
001  504      Piraprez, Charles                 1849           18009             0.0        503 b 0 
001  505      Degembe, Serge                    1804           73946             0.0        506 w 0 
001  506      Luyckx, Wim                       2067           58572             1.0        505 b 1 
001  507      Marx, Nicolas                     1925           13330             1.0        508 w 1 
001  508      Wiame, Dimitri                    1784           91138             0.0        507 b 0 
001  509      Tossens, Alain                    1737           94561             0.5        510 w = 
001  510      Bleuzé, Kobe                      1872           10407             0.5        509 b = 
001  511      Hoffmann, Ruben                   1890           14123             1.0        512 w 1 
001  512      Mathieu, Alfred                   1615           45641             0.0        511 b 0 
001  513      Verheyen, Olivier                 2130           10978             0.5        514 w = 
001  514      Roessler, Eckhard                 2188           25909             0.5        513 b = 
001  515      Roessler, Nicolas                 2014           10653             0.5        516 w = 
001  516      Verboven, Wout                    2036           15850             0.5        515 b = 
001  517      Partoens, Remi                    2009           12753             1.0        518 w 1 
001  518      Laurent, Yann                     1843           13936             0.0        517 b 0 
001  519      Ahn, Maximilian                   1742           17012             0.0        520 w 0 
001  520      Van Den Bosch, Arno               2028           10546             1.0        519 b 1 
001  521      De Witte, Stein                   1888           13279             1.0        522 w 1 
001  522      Ahn, Anastasia                    1712           15454             0.0        521 b 0 
001  523      Heiligtag, Matthias               1705           19109             0.5        524 w = 
001  524      Gommers, Tijn                     1686           15556             0.5        523 b = 
001  525      Theunissen, Kris                  2055           14231             0.0        526 w 0 
001  526      Van Der Weij, Anton               2098           16874             1.0        525 b 1 
001  527      Van Espen, Eddy                   2036           56332             0.5        528 w = 
001  528      Grecuccio, Nicola                 2144           44041             0.5        527 b = 
001  529      De Coninck, Erik                  2020           10474             1.0        530 w 1 
001  530      Leonel, Davi                      1904           21771             0.0        529 b 0 
001  531      Van Hul, Christiaan               1955            7587             0.5        532 w = 
001  532      Kocur, Johan                      1975           31879             0.5        531 b = 
001  533      Bratuszewski, Jorden              2020           10800             1.0        534 w 1 
001  534      Slootmaekers, Romain              1962            8613             0.0        533 b 0 
001  535      Voet, Dirk                        1765           59749             0.5        536 w = 
001  536      Cornelius, Jörg                   1952           35645             0.5        535 b = 
001  537      Faybish, Benjamin                 2084           12007             1.0        538 w 1 
001  538      Terwagne, Bertrand                1888           14104             0.0        537 b 0 
001  539      Lecoq, Colin                      1815           24793             0.0        540 w 0 
001  540      Fogel, Pierre                     2064           56359             1.0        539 b 1 
001  541      Yoro, Samuel                      1935           13368             1.0        542 w 1 
001  542      Evers, Shaman                     1803           24699             0.0        541 b 0 
001  543      Porteman, Eric                    1786           28291             0.0        544 w 0 
001  544      Zamparo, Sergio                   2017           95052             1.0        543 b 1 
001  545      Leemans, Roland                   1960           97730             1.0        546 w 1 
001  546      Gonzalez Garcia, Pierre-Emmanuel  1826           85138             0.0        545 b 0 
001  547      Waxweiler, Laurent                1686           63339             0.0        548 w 0 
001  548      Grobli-Casimir, Davy              1821           14712             1.0        547 b 1 
001  549      Hautot, Stéphane                  2360           91308             1.0        550 w 1 
001  550      Bursztyn, Ioshua                  1929           19817             0.0        549 b 0 
001  551      Timmermans, Daniel                1822           37176             0.5        552 w = 
001  552      Roeder, Matthias                  2321           98663             0.5        551 b = 
001  553      Gikas, Andreas Basilius           2123           19783             1.0        554 w 1 
001  554      Guilfanov, Raphaël                1717           19650             0.0        553 b 0 
001  555      Docquier, Orville                 1708           20312             0.5        556 w = 
001  556      Berres, Wolfgang                  1933           15042             0.5        555 b = 
001  557      Bode, Dorel-Ion                   1886           14158             0.5        558 w = 
001  558      Jortay, Olivier                   1597           72427             0.5        557 b = 
001  559      De Winter, Roman                  1522           22673             0.0        560 w 0 
001  560      Pfeiffer, Noah                    1836           13545             1.0        559 b 1 
001  561      Glibert, Stéphane                 1923           73067             0.5        562 w = 
001  562      Vanstreels, Luk                   2150           97641             0.5        561 b = 
001  563      Gohla, Ulf                        2102           95443             0.0        564 w 0 
001  564      Belva, Frédéric                   1899           91553             1.0        563 b 1 
001  565      Dublet, Emilien                   1857           85456             0.0        566 w 0 
001  566      Hammers, Michael                  1961           13201             1.0        565 b 1 
001  567      Jansen, Peter                     1859           10777             0.0        568 w 0 
001  568      Piron, Jean-Marie                 1586           65722             1.0        567 b 1 
001  569      Onbelet, Steve                    1638           10716             1.0        570 w 1 
001  570      Deider, Kevin                     1811           14999             0.0        569 b 0 
001  571      Hepting, Frank                    1609           27091             1.0        572 w 1 
001  572      Makrygiannis, Georgios            1601           22687             0.0        571 b 0 
001  573      Karanda, Konstantin               2127           26756             1.0        574 w 1 
001  574      Godesar, Ralph                    1902           99341             0.0        573 b 0 
001  575      Franken, Jean-Claude              1781           95010             0.0        576 w 0 
001  576      Herzet, Serge                     1736           91448             1.0        575 b 1 
001  577      Smets, Rémy                       1583           15900             0.0        578 w 0 
001  578      Nyssen, Christoph                 1701           99724             1.0        577 b 1 
001  579      Bosten, Ralph                     1506           10349             1.0        580 w 1 
001  580      Dechevres, Nicolas                1310           15718             0.0        579 b 0 
001  581      Sazonov, Fedor                    1834           17684             0.0        582 w 0 
001  582      Mueller, Norbert                  2058           95109             1.0        581 b 1 
001  583      Schillings, Peter                 1860           13554             0.5        584 w = 
001  584      Zenuni, Safet                     1752            4537             0.5        583 b = 
001  585      Van Beylen, Koen                  1701           11982             0.5        586 w = 
001  586      Havenith, Jean                    1717           99376             0.5        585 b = 
001  587      Cormann, Gary                     1584           23089             0.5        588 w = 
001  588      Jansen, Luc                       1606           20095             0.5        587 b = 
001  589      Cillen, Jeroen                    1808           48259             0.5        590 w = 
001  590      Latour, Quentin                   1658           25638             0.5        589 b = 
001  591      Visse, Bernard                    1686           60397             0.0        592 w 0 
001  592      Verbeek, Geert                    1798           95168             1.0        591 b 1 
001  593      Indemans, Rudi                    1790           40525             1.0        594 w 1 
001  594      Adans-Dester, Alexandre           1641           67610             0.0        593 b 0 
001  595      Plunus, Nicolas                   1484           23398             1.0        596 w 1 
001  596      Picard, Hervé                     1614           18261             0.0        595 b 0 
001  597      Carcan, Stephane                  1901           55603             1.0        598 w 1 
001  598      Crahay, Stephane                  1881           79278             0.0        597 b 0 
001  599      Moranduzzo, Marino                1623           94943             0.0        600 w 0 
001  600      Pierle, Willem                    1792           14893             1.0        599 b 1 
001  601      Vandecan, Michel                  1808           37401             1.0        602 w 1 
001  602      Remont, Léopold                   1720            2411             0.0        601 b 0 
001  603      Ezzangui, Youssef                 1578           26095             0.5        604 w = 
001  604      Tutenel, Erik                     1727           56278             0.5        603 b = 
001  605      Seibt, Friedebert                 1978           10721             0.0        606 w 0 
001  606      De Vettor, Marc                   1659           95966             1.0        605 b 1 
001  607      Orban, Didier                     1546           97157             0.0        608 w 0 
001  608      Kulla, Werner                     1970           97849             1.0        607 b 1 
001  609      Densing, Gerd                     1705           15878             1.0        610 w 1 
001  610      Morvrange, Camille                1492           27064             0.0        609 b 0 
001  611      Lazzari, Irène                    1311           25620             1.0        612 w 1 
001  612      Selyshchev, Artem                 1416           27242             0.0        611 b 0 
001  613      Lesueur Rognerud, Gabriel         2118           27343             1.0        614 w 1 
001  614      Fryns, Patrick                    1736           99945             0.0        613 b 0 
001  615      Paulus, Werner                    1533           20885             0.0        616 w 0 
001  616      Thirion, Marcel                   2044           97136             1.0        615 b 1 
001  617      Manne, Jean-Luc                   1761           91201             0.5        618 w = 
001  618      Weiss, Philippe                   1537           99791             0.5        617 b = 
001  619      Rosenberg, Thomas                 1354           27122             1.0        620 w 1 
001  620      Cristino, Gregory                 1763           12595             0.0        619 b 0 
001  621      Dugailliez, Guy                   1966           50393             0.5        622 w = 
001  622      Nuyens, John                      1961           21415             0.5        621 b = 
001  623      Maes, Chris                       1804           18503             1.0        624 w 1 
001  624      Engelaer, Maurice                 1867           40363             0.0        623 b 0 
001  625      Socaciu, Gheorghe                 1848           19849             0.5        626 w = 
001  626      Hoskens, Fred                     1712           14980             0.5        625 b = 
001  627      Van De Sande, Jorn                1585           10416             0.5        628 w = 
001  628      Van Lil, Bob                      1832           44971             0.5        627 b = 
001  629      Bauwens, Marc                     1916           84697             0.5        630 w = 
001  630      Vande Velde, Erik                 1880           45420             0.5        629 b = 
001  631      Manueke, Hervano                  1345           15928             0.0        632 w 0 
001  632      Van Goethem, Jozef                1802           28754             1.0        631 b 1 
001  633      Van Bunderen, Gert                1809           18686             1.0        634 w 1 
001  634      Seyns, Odilon                     1355           21853             0.0        633 b 0 
001  635      Demarré, Jan                      1783           11510             0.0        636 w 0 
001  636      Descamps, Stijn                   1848           14567             1.0        635 b 1 
001  637      Lemmens, Philip                   1910            9504             1.0        638 w 1 
001  638      Adams, Gert                       1791           56294             0.0        637 b 0 
001  639      Verlinden, Willem                 1645           17825             0.5        640 w = 
001  640      Moens, Patrick                    1825           32344             0.5        639 b = 
001  641      Wielfaert, Koen                   1595           12289             0.0        642 w 0 
001  642      Tegenbosch, Dirk                  1612            5525             1.0        641 b 1 
001  643      Segarra Gonçalves, Jorge          1978            9971             0.5        644 w = 
001  644      Verhulst, Tobias                  1860           53805             0.5        643 b = 
001  645      De Haeck, Sebastiaan              1727           16115             0.0        646 w 0 
001  646      Peleman, Tony                     1895           25755             1.0        645 b 1 
001  647      Mollekens, Roeland                1914            4693             1.0        648 w 1 
001  648      Gherbi, Reda                      1676           15048             0.0        647 b 0 
001  649      Verlinden, Bart                   1471           23152             0.5        650 w = 
001  650      Provinciael, Ernest               1902             884             0.5        649 b = 
001  651      Hooybergs, Jan                    1433           14113             0.0        652 w 0 
001  652      Bes, Nikolaas                     1731           47104             1.0        651 b 1 
001  653      Peeters, Bart                     1676           51292             0.5        654 w = 
001  654      Vander Voort, Patrick             1421           14303             0.5        653 b = 
001  655      Laporte, Erik                     1595           21041             1.0        656 w 1 
001  656      Chen, Rongqi                         0           24817             0.0        655 b 0 
001  657      Musabayev, Maxim                  1681           16932             1.0        658 w 1 
001  658      Nijssen, Peter                    1970           55964             0.0        657 b 0 
001  659      Gijbels, Rudi                     1823           95184             1.0        660 w 1 
001  660      Van Den Eynde, Denis              1477           29815             0.0        659 b 0 
001  661      Noens, Yoran                      1320           19757             0.0        662 w 0 
001  662      Meekers, Geert                    1801           34959             1.0        661 b 1 
001  663      Vercauteren, Daniel               1610           39373             0.0        664 w 0 
001  664      Laureys, Jo                       1368           14071             1.0        663 b 1 
001  665      De Vroe, Philip                   1769           80055             0.5        666 w = 
001  666      Delafontaine, Brant               1819            9989             0.5        665 b = 
001  667      Strobbe, Jacob                    1727           11260             0.5        668 w = 
001  668      Pauwels, Rudi                     1725           19216             0.5        667 b = 
001  669      Van Wassenhove, Marc              1766            3174             1.0        670 w 1 
001  670      Daels, Ilse                       1705           10542             0.0        669 b 0 
001  671      Daels, Emma                       1629           10544             1.0        672 w 1 
001  672      Grootaert, Luc                    1626           29271             0.0        671 b 0 
001  673      Hebbrecht, Hans                   1850           98179             0.5        674 w = 
001  674      Lenders, Ivan                     1911           11572             0.5        673 b = 
001  675      Bracke, Milan                     1801           56855             1.0        676 w 1 
001  676      Devolder, Pieter                  1841            6785             0.0        675 b 0 
001  677      Deloof, Koen                      1658           39934             0.0        678 w 0 
001  678      De Baets, Christof                1719           11541             1.0        677 b 1 
001  679      De Jaeger, Rudy                   1439            7668             0.0        680 w 0 
001  680      Meignen, Gaetan                   1668           56553             1.0        679 b 1 
001  681      Wyntin, Dag                       1887           59111             0.0        682 w 0 
001  682      Hertele, Stijn                    2034           52361             1.0        681 b 1 
001  683      Watte, Jan                        1877           42889             0.5        684 w = 
001  684      Steenlandt, Alain                 1746           34274             0.5        683 b = 
001  685      Tytgat, Karel                     1642           45276             0.5        686 w = 
001  686      Tollenaere, Bert                  1794           44725             0.5        685 b = 
001  687      Heeffer, Albrecht                 1731           97390             0.5        688 w = 
001  688      Pierloot, Luc                     1589           12261             0.5        687 b = 
001  689      Vanroose, Sibran                  1726           45144             0.5        690 w = 
001  690      Defreyne, Luc                     1929           13196             0.5        689 b = 
001  691      Mahieu, Gwijde                    1854           26671             0.5        692 w = 
001  692      Lepers, Philippe                  1704           32140             0.5        691 b = 
001  693      Malfait, Ward                     1706           17398             0.0        694 w 0 
001  694      Rogiers, Jonny                    1704           73717             1.0        693 b 1 
001  695      Van Houtte, Filip                 1709           28134             0.0        696 w 0 
001  696      Lesage, Eddy                      1597           97674             1.0        695 b 1 
001  697      Carlier, Sven                     1918           41254             0.5        698 w = 
001  698      Passchyn, Maarten                 1977            9628             0.5        697 b = 
001  699      Coucke, Yari                      1541           12146             0.5        700 w = 
001  700      Verlinden, Robijn                 1925           13854             0.5        699 b = 
001  701      Lanckriet, Chris                  1911            8320             1.0        702 w 1 
001  702      Lagast, Herve                     1906           57941             0.0        701 b 0 
001  703      De Corte, Ronny                   1769           35980             0.0        704 w 0 
001  704      De Putter, Sven                   1608           15132             1.0        703 b 1 
001  705      Van De Vaerd, Miguel              1928           11518             1.0        706 w 1 
001  706      Naudin, Yvan                      1885           17696             0.0        705 b 0 
001  707      Klipper, Noémie                   1742           24942             1.0        708 w 1 
001  708      Liveyns, Rune                     1824           13162             0.0        707 b 0 
001  709      Temmerman, Sara                   1757           13529             0.0        710 w 0 
001  710      Drossart, Jonathan                1745           71137             1.0        709 b 1 
001  711      Heynen, Martin                    1722           98118             0.0        712 w 0 
001  712      Temmerman, Sander                 1740           13522             1.0        711 b 1 
001  713      Konidakis, Alex                   1790           22511             1.0        714 w 1 
001  714      Carion, Sébastien                 1731           19700             0.0        713 b 0 
001  715      Flabat, Renaud                    1459           85987             0.0        716 w 0 
001  716      Marchiano, Marco                  1823           73695             1.0        715 b 1 
001  717      Henrotte, Corentin                1831           10295             1.0        718 w 1 
001  718      Rizzotto, Anthony                    0           27703             0.0        717 b 0 
001  719      Verlaine, Gabriel                    0           27931             0.0        720 w 0 
001  720      Menolascina, Francesco            1719           20412             1.0        719 b 1 
001  721      George, Michaël                   1867           72443             1.0        722 w 1 
001  722      Thibaut, Stéphane                 1956           60442             0.0        721 b 0 
001  723      Bouchat, Xavier                   1873           70602             1.0        724 w 1 
001  724      Dinev, Dimiter                    1697           84182             0.0        723 b 0 
001  725      Engelen, Vincent                  1730           73971             0.5        726 w = 
001  726      Deutsch, Pierre                   1716           79791             0.5        725 b = 
001  727      Drugmand, Benoît                  1524           23003             1.0        728 w 1 
001  728      Barbier, Francois                 1494           68691             0.0        727 b 0 
001  729      Kutlu, Hasan                      1768           49506             1.0        730 w 1 
001  730      Auquier, Yvan                     1571           80195             0.0        729 b 0 
001  731      Buyens, Régis                     1517           50865             0.0        732 w 0 
001  732      Baert, Bart                       1501           15997             1.0        731 b 1 
001  733      Malfliet, Bernard                 1754           31348             1.0        734 w 1 
001  734      Bernard, Romain                   1945           12943             0.0        733 b 0 
001  735      Thys, Cédric                      1764           16389             1.0        736 w 1 
001  736      Wilmots, Yentl                    1604           21680             0.0        735 b 0 
001  737      Pletinckx, Eddy                   1676           76325             0.0        738 w 0 
001  738      Lazrak, Sami                      1658           23286             1.0        737 b 1 
001  739      Claessens, Thomas                    0           27869             1.0        740 w 1 
001  740      Cornelis, Eric                    1646           76317             0.0        739 b 0 
001  741      Vukojevic, Philippe               1988           20249             0.5        742 w = 
001  742      Dupuis, Cédric                    1877           96105             0.5        741 b = 
001  743      Deneyer, Frank                    1736           98919             0.0        744 w 0 
001  744      Dessomme, François                1836           74063             1.0        743 b 1 
001  745      Vukojevic Ferrari, Viktor         1749           11758             1.0        746 w 1 
001  746      Chantry, Vincent                  1420           68292             0.0        745 b 0 
001  747      Wiot, Philippe                    1361           83127             0.5        748 w = 
001  748      Wautelet, Patrick                 1806           71978             0.5        747 b = 
001  749      Wuillaume, Nathan                 1751           18828             0.5        750 w = 
001  750      Sohet, Cédric                     1652           60468             0.5        749 b = 
001  751      Innocenti, Jean-Dominique         1512           25018             0.0        752 w 0 
001  752      Meulenyzer, Alan                  1593           12730             1.0        751 b 1 
001  753      Frere, Eugène                     1427           17782             0.0        754 w 0 
001  754      Rando, Manuel                     1507           67164             1.0        753 b 1 
001  755      Misukami-Mia-Kanda, Blaise           0           27225             0.0        756 w 0 
001  756      Legrand, Arthur                      0           20062             1.0        755 b 1 
001  757      Micic, Snezana                    2029           58548             0.0        758 w 0 
001  758      Van Peer, Cedric                  1989           51578             1.0        757 b 1 
001  759      Cotman, Bernd                     1607           13055             0.0        760 w 0 
001  760      Dethy, David                      1949           86282             1.0        759 b 1 
001  761      Putnik, Slobodan                  1788           39225             1.0        762 w 1 
001  762      Cotman, Lothar                    1457           16246             0.0        761 b 0 
001  763      Cotman, Dirk                      1367           13052             0.0        764 w 0 
001  764      Assaf, Georges                    1699           16658             1.0        763 b 1 
001  765      Kuy, Yannick                      1767           16387             0.5        766 w = 
001  766      Cappon, Kaan                      1756           70645             0.5        765 b = 
001  767      Djerbou, Samy                     1560           71714             0.0        768 w 0 
001  768      Abdel-Kafi, Taha                  1418           17294             1.0        767 b 1 
001  769      Toledo, Samuel                    1521           22646             0.5        770 w = 
001  770      Anckaert, Benjamin                1445           23032             0.5        769 b = 
001  771      Koïta, Aboubacar Sidiki              0           27554             0.0        772 w 0 
001  772      Roy, Laurent                         0           24270             1.0        771 b 1 
001  773      Demiddele, Kevin                  1871           21440             1.0        774 w 1 
001  774      Culot, Cédric                     1804           59722             0.0        773 b 0 
001  775      Stilmant, Thierry                 1806           75990             1.0        776 w 1 
001  776      Vaneechoutte, Ruben               1616           11668             0.0        775 b 0 
001  777      Buchta Boris, Samuel              1823           24465             0.0        778 w 0 
001  778      Groteclaes, Alexandre             1585           23288             1.0        777 b 1 
001  779      Descamps, Thomas                  1478           23292             0.5        780 w = 
001  780      Van Praag, Bart                   1818           17256             0.5        779 b = 
001  781      Maes, Tibo                        1989           42391             0.5        782 w = 
001  782      Busquets Pérez, Luis              1802           12256             0.5        781 b = 
001  783      Peyrebrune, Julien                1653           16660             0.5        784 w = 
001  784      Lachaert, Tibo                    1915           11132             0.5        783 b = 
001  785      Ramacker, Nico                    1808           10280             1.0        786 w 1 
001  786      Busquets Xapelli, David           1514           21578             0.0        785 b 0 
001  787      Grammatikopoulos, Ioannis         1300           19684             0.0        788 w 0 
001  788      Delens, Yoren                     1609           23054             1.0        787 b 1 
001  789      De Ceukelaire, Gert               1866           99152             0.5        790 w = 
001  790      Lebon, Olivier                    1779           11173             0.5        789 b = 
001  791      Renshofer, Tim                    1787           16624             0.0        792 w 0 
001  792      Maeckelbergh, Geert               1804           43419             1.0        791 b 1 
001  793      Maeckelbergh, Anne-Marie          1721             353             1.0        794 w 1 
001  794      Coppens, Bart                     1390           15863             0.0        793 b 0 
001  795      Geerts, Maarten                      0           23861             0.0        796 w 0 
001  796      Roelants, Samuel                  1629           21277             1.0        795 b 1 
001  797      Barlow, James                     1833           22967             0.0        798 w 0 
001  798      Samray, Thomas                    2026           89681             1.0        797 b 1 
001  799      Soubrier, Aude                    1920           60336             1.0        800 w 1 
001  800      Burignat, Yohan                   1716           17208             0.0        799 b 0 
001  801      Andri, Amaury                     1698           18802             0.5        802 w = 
001  802      Brion, Sophie                     1848           66575             0.5        801 b = 
001  803      Cisterna, Horacio                 1695           23497             1.0        804 w 1 
001  804      Coutton, Maxence                  1620           18798             0.0        803 b 0 
001  805      Rousseau, Christilla              1653           16160             1.0        806 w 1 
001  806      Gravidez, Tagumpay                1773           59382             0.0        805 b 0 
001  807      Caufriez, Olivier                 1772           85031             1.0        808 w 1 
001  808      Wambecq, Sven                     1660           25607             0.0        807 b 0 
001  809      Stefansson, Benedikt              1533           27354             1.0        810 w 1 
001  810      Chokouhian, Ahmad                 1731           25844             0.0        809 b 0 
001  811      Paquereau-Gaboreau, Tanguy        1504           25662             0.5        812 w = 
001  812      Rits, Beere                       1549           10697             0.5        811 b = 
001  813      Lacheron, Edouard                 1630           12099             0.5        814 w = 
001  814      Dedeycker, Hippolyte                 0           26838             0.5        813 b = 
001  815      De Harlez, Guillaume              1599           60110             0.0        816 w 0 
001  816      Mechkor, Mohamed                  1706           21218             1.0        815 b 1 
001  817      Gerrits, Augustin                    0           26983             1.0        818 w 1 
001  818      Ninane, Erwan                        0           27304             0.0        817 b 0 
001  819      Vandenberghe, Marc                1362           23297             0.0        820 w 0 
001  820      Bontemps, Cédric                  1464           16259             1.0        819 b 1 
001  821      Lombart, Philippe                 1771           41831             1.0        822 w 1 
001  822      Prylinski, Robert                 1581           17455             0.0        821 b 0 
001  823      Hinkel, Kira                         0           24536             0.0        824 w 0 
001  824      Herman, Luc                       1740            8575             1.0        823 b 1 
001  825      Haulotte, François                1730           86941             1.0        826 w 1 
001  826      Wolff, Oren                       1387           19619             0.0        825 b 0 
001  827      Grasis, Marks                        0           26988             0.0        828 w 0 
001  828      Rittelmeyer, Yann-Sven            1704           60676             1.0        827 b 1 
001  829      Pelgrims, Jan                     1917           32212             1.0        830 w 1 
001  830      Delcour, Errol                    1746           58092             0.0        829 b 0 
001  831      Agnello, Vasco                    1661           23259             0.0        832 w 0 
001  832      Cornille, Yves                    1886           11319             1.0        831 b 1 
001  833      Boonen, Maarten                   1801           15005             0.0        834 w 0 
001  834      Bebronne, Romain                     0           26092             1.0        833 b 1 
001  835      Jorissen, Lucas                   1461           23316             0.0        836 w 0 
001  836      Motmans, Matthias                 1567           14552             1.0        835 b 1 
001  837      Van Elsacker, Jasper              1615           23713             0.0        838 w 0 
001  838      Verbist, Julien                   2052           10563             1.0        837 b 1 
001  839      Rauta, Nicolas                    1881           68497             0.5        840 w = 
001  840      Aishajiang, Ehsan                 1500           17669             0.5        839 b = 
001  841      Renkens, Stef                     1586           53881             0.0        842 w 0 
001  842      Haber, Jean-Pierre                1917           22578             1.0        841 b 1 
001  843      Mariame, Philippe                 1560           38857             0.0        844 w 0 
001  844      De Coninck, Jonathan              1398           24398             1.0        843 b 1 
001  845      De Combes, Fernand                1772            4669             0.0        846 w 0 
001  846      Van Noten, Stijn                  1791           24422             1.0        845 b 1 
001  847      Cuypers, Dries                    1756           14605             1.0        848 w 1 
001  848      François, Pascal                  1637           20290             0.0        847 b 0 
001  849      De Meyer, Jef                     1592           19691             0.0        850 w 0 
001  850      Wouters, Maarten                  1759           33138             1.0        849 b 1 
001  851      Persoons, Bart                    1672            1538             0.5        852 w = 
001  852      Froeyman, Evelien                 1495           19625             0.5        851 b = 
001  853      Van Der Avort, Bart               1460           15835             0.5        854 w = 
001  854      Baelen, Kristof                   1779           33413             0.5        853 b = 
