00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 7 à 7
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=938 R=1 S=04/02/24 E=04/02/24 +304 =330 -304
012 Belgian Interclubs 2023 - 2024 - Round 7
022 Various locations in Belgian Clubs
032 BEL
042 2024-02-04
052 2024-02-04
062 938
102 Cornet, Luc
001  426      Sarkisian, Arman                  2039           20183             0.5        425 b = 
001  427      Bleys, Michiel                    2113           13263             1.0        428 w 1 
001  428      Goossens, Xavier                  2006           27111             0.0        427 b 0 
001  429      Verbruggen, Samuel                1943           23434             0.5        430 w = 
001  430      Degrave, Robbert                  1950           15655             0.5        429 b = 
001  431      Polin, Giulia                     1784           21127             1.0        432 w 1 
001  432      Danckaert, Luc                    1916            8273             0.0        431 b 0 
001  433      Philips, Richard                  1915           25518             0.5        434 w = 
001  434      Logie, Bernard                    1754           69884             0.5        433 b = 
001  435      Petralia, Fabio                   1657           11450             1.0        436 w 1 
001  436      Vander Cruyssen, Piet             1882           27693             0.0        435 b 0 
001  437      Philips, Ivo                      1796           44539             1.0        438 w 1 
001  438      Renckens, Yannick                 1537            5177             0.0        437 b 0 
001  439      Bossuyt, Koen                     2139           22756             0.0        440 w 0 
001  440      Tiggelman, Rene                   2179           50881             1.0        439 b 1 
001  441      Pauwels, Xander                   2081           11927             0.5        442 w = 
001  442      Tomme, Lowie                      2125           11412             0.5        441 b = 
001  443      Debrouwere, Jeroen                1894           27995             1.0        444 w 1 
001  444      Van De Velde, Koen                2063            9253             0.0        443 b 0 
001  445      Demunck, Jan                      1985           21938             0.0        446 w 0 
001  446      Dewever, Niel                     1797           19023             1.0        445 b 1 
001  447      Pollet, Pepijn                    1863           50679             0.5        448 w = 
001  448      Castelein, Dirk                   1916           72966             0.5        447 b = 
001  449      Dhooge, Servaas                   1760           22643             1.0        450 w 1 
001  450      Bossuyt, Herman                   1684           65978             0.0        449 b 0 
001  451      Gozzoli, Cyrille                  2087           17786             1.0        452 w 1 
001  452      Coucke, Bart                      1996           77267             0.0        451 b 0 
001  453      Bruynooghe, Stefaan               1933           55417             0.0        454 w 0 
001  454      Nguyen, Noam                      2021           25009             1.0        453 b 1 
001  455      Hetman, Freddy                    2028           19805             1.0        456 w 1 
001  456      Feys, Jan                         1750           65846             0.0        455 b 0 
001  457      Deleu, Gilles                     1467           21261             0.0        458 w 0 
001  458      Poivre, Eric                      1963           67113             1.0        457 b 1 
001  459      Hias, Ludovic                     2034           79316             1.0        460 w 1 
001  460      Vanhaverbeke, Daan                1642           15387             0.0        459 b 0 
001  461      Strynckx, Thibeau                    0           23341             0.0        462 w 0 
001  462      Marciniak, Marcel                 1879           13586             1.0        461 b 1 
001  463      Van Coppenolle, Kurt              2060            3735             0.5        464 w = 
001  464      Chaerle, Josse                    2038           50013             0.5        463 b = 
001  465      Vandamme, Florian                 2012           10030             0.0        466 w 0 
001  466      Larsen, Harald                    1983           36277             1.0        465 b 1 
001  467      Piceu, Jarid                      1950           12523             0.0        468 w 0 
001  468      Carpentier, Jannes                1995           12290             1.0        467 b 1 
001  469      Segers, Regis                     2000           12947             0.5        470 w = 
001  470      Dutré, Wonder                     1809           18195             0.5        469 b = 
001  471      Pu, Linden                        1903           10004             1.0        472 w 1 
001  472      Da Silva Heleno, Jorit            1839           12526             0.0        471 b 0 
001  473      Vanroose, Christiaan              1801            5011             0.5        474 w = 
001  474      De Bisscop, Maxim                 1846           34037             0.5        473 b = 
001  475      Plomp, Micha                      2150           16179             1.0        476 w 1 
001  476      Musabayeva, Diana                 1970           16881             0.0        475 b 0 
001  477      D'Haenens, Léon                   1845           14291             1.0        478 w 1 
001  478      Gijsbers, Bert                    2092           27417             0.0        477 b 0 
001  479      Achtergaele, Koen                 2033           30732             0.0        480 w 0 
001  480      Cappan, Pjotr                     1875           14898             1.0        479 b 1 
001  481      De Keukelaere, Wouter             1714           15779             0.0        482 w 0 
001  482      Thienpondt, Mardoek               2025           10184             1.0        481 b 1 
001  483      Hertele, Stijn                    2034           52361             1.0        484 w 1 
001  484      Musabayev, Maxim                  1681           16932             0.0        483 b 0 
001  485      Decraene, Lotus                   1547           16320             0.5        486 w = 
001  486      Vanacker, Jeroen                  1705           13352             0.5        485 b = 
001  487      Loncke, Matthieu                  2157           19430             1.0        488 w 1 
001  488      Pouleyn, Floris                   1899           16873             0.0        487 b 0 
001  489      Steffe, Clément                   1964           21477             1.0        490 w 1 
001  490      Vanhoucke, Kobe                   1727           14316             0.0        489 b 0 
001  491      Phlips, Daan                      1706           13614             0.0        492 w 0 
001  492      Minet, Julien                     1927           74926             1.0        491 b 1 
001  493      Stevens, Christian                1902           19840             1.0        494 w 1 
001  494      Sleypen, Maxim                    1693           14276             0.0        493 b 0 
001  495      Everaert, Frederic                1712           23613             1.0        496 w 1 
001  496      Staelens, Maël                    1450           22060             0.0        495 b 0 
001  497      Glibert, Stéphane                 1923           73067             0.5        498 w = 
001  498      Geuquet, Michaël                  1985           86215             0.5        497 b = 
001  499      Guion, Geoffrey                   1998           81604             1.0        500 w 1 
001  500      Belva, Frédéric                   1899           91553             0.0        499 b 0 
001  501      Dublet, Emilien                   1857           85456             1.0        502 w 1 
001  502      Piron, Didier                     1968           81361             0.0        501 b 0 
001  503      Andre, Damien                     1939           69744             1.0        504 w 1 
001  504      Martin, Fabrice                   1769           65331             0.0        503 b 0 
001  505      Dumont, Vincent                   1692           92720             0.0        506 w 0 
001  506      Piraprez, Charles                 1849           18009             1.0        505 b 1 
001  507      Dinev, Dimiter                    1697           84182             0.5        508 w = 
001  508      Dubois, Théo                      1602           68098             0.5        507 b = 
001  509      Becker, Marcel                    2309           95067             0.5        510 w = 
001  510      Haub, Thorsten Michael            2370           95041             0.5        509 b = 
001  511      Roeder, Matthias                  2321           98663             0.5        512 w = 
001  512      Kaufeld, Juergen                  2260           98884             0.5        511 b = 
001  513      Gohla, Ulf                        2102           95443             0.5        514 w = 
001  514      Brittner, Serge                   2248           67822             0.5        513 b = 
001  515      Jansen, Dirk Norbert              2056           19838             1.0        516 w 1 
001  516      Fryns, Patrick                    1736           99945             0.0        515 b 0 
001  517      Schlaeger, Joerg                  1720           99481             0.0        518 w 0 
001  518      Oberweiss, Paul                   1970           93351             1.0        517 b 1 
001  519      Bode, Dorel-Ion                   1886           14158             1.0        520 w 1 
001  520      Wertz, Heinrich                   1605           15687             0.0        519 b 0 
001  521      Nottet, Tristan                   1933           87718             1.0        522 w 1 
001  522      Fogel, Pierre                     2064           56359             0.0        521 b 0 
001  523      Zamparo, Sergio                   2017           95052             0.0        524 w 0 
001  524      Bursztyn, Ioshua                  1929           19817             1.0        523 b 1 
001  525      Timmermans, Daniel                1822           37176             0.0        526 w 0 
001  526      Leemans, Roland                   1960           97730             1.0        525 b 1 
001  527      D'Haijère, Arnaud                 1890           75701             1.0        528 w 1 
001  528      Guilfanov, Raphaël                1717           19650             0.0        527 b 0 
001  529      Morard, Ambroise                  1658           19024             1.0        530 w 1 
001  530      Vahlefeld, Michael                1804           99562             0.0        529 b 0 
001  531      Jassem, Philippe                  1640           91073             0.5        532 w = 
001  532      Da Ces, Philippe                  1906           83178             0.5        531 b = 
001  533      Bodicky, Michal                   2172           26955             1.0        534 w 1 
001  534      Theunissen, Kris                  2055           14231             0.0        533 b 0 
001  535      Grecuccio, Nicola                 2144           44041             0.5        536 w = 
001  536      Maltezeanu, Stefan                2102           19806             0.5        535 b = 
001  537      Ancion, Mérowig                   2031           60264             0.0        538 w 0 
001  538      De Coninck, Erik                  2020           10474             1.0        537 b 1 
001  539      Kocur, Johan                      1975           31879             1.0        540 w 1 
001  540      Lecoq, Colin                      1815           24793             0.0        539 b 0 
001  541      Evers, Shaman                     1803           24699             0.5        542 w = 
001  542      Bratuszewski, Jorden              2020           10800             0.5        541 b = 
001  543      Cornelius, Jörg                   1952           35645             1.0        544 w 1 
001  544      Porteman, Eric                    1786           28291             0.0        543 b 0 
001  545      Van Der Weij, Anton               2098           16874             0.5        546 w = 
001  546      Verboven, Wout                    2036           15850             0.5        545 b = 
001  547      Partoens, Remi                    2009           12753             1.0        548 w 1 
001  548      Van Espen, Eddy                   2036           56332             0.0        547 b 0 
001  549      Leonel, Davi                      1904           21771             1.0        550 w 1 
001  550      Aglave, Arnaud                    2022           30775             0.0        549 b 0 
001  551      Van Den Bosch, Arno               2028           10546             1.0        552 w 1 
001  552      Van Hul, Christiaan               1955            7587             0.0        551 b 0 
001  553      Slootmaekers, Romain              1962            8613             0.5        554 w = 
001  554      De Witte, Stein                   1888           13279             0.5        553 b = 
001  555      Rits, Beere                       1549           10697             1.0        556 w 1 
001  556      Ognyanov, Michail                 1779           17343             0.0        555 b 0 
001  557      Huesmann, Thomas                  2155           95206             0.0        558 w 0 
001  558      Philipsen, Mathias                2237           51837             1.0        557 b 1 
001  559      Tuerlinckx, Ben                   2070           11221             1.0        560 w 1 
001  560      Ahn, Maximilian                   1742           17012             0.0        559 b 0 
001  561      Ahn, Anastasia                    1712           15454             0.0        562 w 0 
001  562      Luyckx, Wim                       2067           58572             1.0        561 b 1 
001  563      Marx, Nicolas                     1925           13330             0.5        564 w = 
001  564      Breitkopf-Lazar, Patrick          1741           15446             0.5        563 b = 
001  565      Bolz, Jannis                      1671           16016             0.5        566 w = 
001  566      Bleuzé, Kobe                      1872           10407             0.5        565 b = 
001  567      Hoffmann, Ruben                   1890           14123             1.0        568 w 1 
001  568      Weber, Peter                      1354           24868             0.0        567 b 0 
001  569      Campanella, Dominique             2013           14451             0.0        570 w 0 
001  570      Karanda, Konstantin               2127           26756             1.0        569 b 1 
001  571      Giagoulis, Dimitri                1873           97128             0.5        572 w = 
001  572      Fontaine, Pierre                  1975           91219             0.5        571 b = 
001  573      Manne, Jean-Luc                   1761           91201             0.5        574 w = 
001  574      Herzet, Serge                     1736           91448             0.5        573 b = 
001  575      Smets, Rémy                       1583           15900             1.0        576 w 1 
001  576      Cristino, Gregory                 1763           12595             0.0        575 b 0 
001  577      Krueger, Andre                    1877           61956             1.0        578 w 1 
001  578      Seibt, Friedebert                 1978           10721             0.0        577 b 0 
001  579      Kulla, Werner                     1970           97849             0.0        580 w 0 
001  580      Rosskamp, Bob                     1843           95450             1.0        579 b 1 
001  581      Esser, Juergen                    1756           95019             0.0        582 w 0 
001  582      Leyendecker, Hubert               1531           15028             1.0        581 b 1 
001  583      Litt, Thibo                       1163           18057             0.0        584 w 0 
001  584      Weiss, Philippe                   1537           99791             1.0        583 b 1 
001  585      Gonzalez Garcia, Pierre-Emmanuel  1826           85138             0.0        586 w 0 
001  586      Carcan, Stephane                  1901           55603             1.0        585 b 1 
001  587      Vandecan, Michel                  1808           37401             1.0        588 w 1 
001  588      Waxweiler, Laurent                1686           63339             0.0        587 b 0 
001  589      Docquier, Orville                 1708           20312             1.0        590 w 1 
001  590      Tutenel, Erik                     1727           56278             0.0        589 b 0 
001  591      Charles, Freddy                   1713           60241             0.5        592 w = 
001  592      Claessens, Thomas                    0           27869             0.5        591 b = 
001  593      Crahay, Stephane                  1881           79278             0.0        594 w 0 
001  594      Bex, Lennert                      2011           11210             1.0        593 b 1 
001  595      Verbeek, Geert                    1798           95168             1.0        596 w 1 
001  596      Moranduzzo, Marino                1623           94943             0.0        595 b 0 
001  597      Arabia, Allan                     1718           10712             1.0        598 w 1 
001  598      Indemans, Rudi                    1790           40525             0.0        597 b 0 
001  599      Picard, Hervé                     1614           18261             1.0        600 w 1 
001  600      Ezzangui, Youssef                 1578           26095             0.0        599 b 0 
001  601      Sazonov, Fedor                    1834           17684             1.0        602 w 1 
001  602      Visse, Bernard                    1686           60397             0.0        601 b 0 
001  603      Plunus, Nicolas                   1484           23398             0.0        604 w 0 
001  604      Van Beylen, Koen                  1701           11982             1.0        603 b 1 
001  605      Sazonov, Andrei                   1439           19354             1.0        606 w 1 
001  606      Dumont, Ronan                     1299           23717             0.0        605 b 0 
001  607      Kockartz, Daniel                  1872           32476             0.5        608 w = 
001  608      Sproten, Martina                  1850           94081             0.5        607 b = 
001  609      Zimmermann, Christian             1794           98752             0.5        610 w = 
001  610      Vogel, Ralf                       1832           99856             0.5        609 b = 
001  611      Mathar, Alfred                    1709           43711             0.5        612 w = 
001  612      Demonceau, Georges                1684           56766             0.5        611 b = 
001  613      Franssen, Rene                    1355           99091             0.5        614 w = 
001  614      Bongartz, Rene                    1389           98914             0.5        613 b = 
001  615      Malfliet, Alexander               1781           15721             1.0        616 w 1 
001  616      Van Herck, Marcel                 1971            1112             0.0        615 b 0 
001  617      Boudry, Rik                       1481           12928             0.0        618 w 0 
001  618      Engelaer, Maurice                 1867           40363             1.0        617 b 1 
001  619      Socaciu, Gheorghe                 1848           19849             1.0        620 w 1 
001  620      Laureys, Jo                       1368           14071             0.0        619 b 0 
001  621      Nijssen, Peter                    1970           55964             0.0        622 w 0 
001  622      Van Der Kelen, Thomas             1703           15431             1.0        621 b 1 
001  623      Chhawchharia, Avish               1545           19708             0.0        624 w 0 
001  624      Gijbels, Rudi                     1823           95184             1.0        623 b 1 
001  625      Jannis, Guido                     1707           86894             0.5        626 w = 
001  626      Vander Voort, Patrick             1421           14303             0.5        625 b = 
001  627      Chhawchharia, Kahaan              1027           21499             0.0        628 w 0 
001  628      Vercauteren, Daniel               1610           39373             1.0        627 b 1 
001  629      Bes, Nikolaas                     1731           47104             0.0        630 w 0 
001  630      Segarra Gonçalves, Jorge          1978            9971             1.0        629 b 1 
001  631      Aerts, Eric                       1948           80608             1.0        632 w 1 
001  632      Peeters, Bart                     1676           51292             0.0        631 b 0 
001  633      Guldentops, Pierre                1637           23311             0.5        634 w = 
001  634      Peleman, Tony                     1895           25755             0.5        633 b = 
001  635      Mollekens, Roeland                1914            4693             1.0        636 w 1 
001  636      Laporte, Erik                     1595           21041             0.0        635 b 0 
001  637      Verhulst, Tobias                  1860           53805             0.5        638 w = 
001  638      Demarré, Jan                      1783           11510             0.5        637 b = 
001  639      Adams, Gert                       1791           56294             0.5        640 w = 
001  640      Broekmans, Patrik                 1820           68861             0.5        639 b = 
001  641      De Haeck, Sebastiaan              1727           16115             1.0        642 w 1 
001  642      Verlinden, Willem                 1645           17825             0.0        641 b 0 
001  643      Tegenbosch, Dirk                  1612            5525             0.5        644 w = 
001  644      Gherbi, Reda                      1676           15048             0.5        643 b = 
001  645      Descamps, Stijn                   1848           14567             0.5        646 w = 
001  646      Bauwens, Marc                     1916           84697             0.5        645 b = 
001  647      Manueke, Hervano                  1345           15928             0.0        648 w 0 
001  648      Lemmens, Philip                   1910            9504             1.0        647 b 1 
001  649      De Roo, Luc                       1933           21369             0.0        650 w 0 
001  650      Lukin, Yesenia                    1316           22025             1.0        649 b 1 
001  651      Van Heinsbergen, Jonathan         1150           23564             0.5        652 w = 
001  652      Wielfaert, Koen                   1595           12289             0.5        651 b = 
001  653      Vande Velde, Erik                 1880           45420             0.5        654 w = 
001  654      Nuyens, John                      1961           21415             0.5        653 b = 
001  655      Maes, Chris                       1804           18503             1.0        656 w 1 
001  656      Van Bunderen, Gert                1809           18686             0.0        655 b 0 
001  657      Haaren, Rita                         0           24774             0.0        658 w 0 
001  658      Van De Sande, Jorn                1585           10416             1.0        657 b 1 
001  659      Goossens, Alexander               1532           11413             1.0        660 w 1 
001  660      Huysmans, Pierre                  1461           11592             0.0        659 b 0 
001  661      Van De Vaerd, Miguel              1928           11518             0.5        662 w = 
001  662      De Vroe, Philip                   1769           80055             0.5        661 b = 
001  663      Pauwels, Rudi                     1725           19216             0.0        664 w 0 
001  664      Liveyns, Rune                     1824           13162             1.0        663 b 1 
001  665      Temmerman, Sara                   1757           13529             1.0        666 w 1 
001  666      Van Wassenhove, Marc              1766            3174             0.0        665 b 0 
001  667      Ponnet, Guy                       1656           21008             0.0        668 w 0 
001  668      Temmerman, Sander                 1740           13522             1.0        667 b 1 
001  669      Naudin, Yvan                      1885           17696             0.0        670 w 0 
001  670      Ramacker, Nico                    1808           10280             1.0        669 b 1 
001  671      De Putter, Sven                   1608           15132             1.0        672 w 1 
001  672      Klipper, Noémie                   1742           24942             0.0        671 b 0 
001  673      Drossart, Jonathan                1745           71137             1.0        674 w 1 
001  674      De Putter, Peter                  1641           16353             0.0        673 b 0 
001  675      Frouws, Willem                    1490           23381             0.0        676 w 0 
001  676      Heynen, Martin                    1722           98118             1.0        675 b 1 
001  677      Passchyn, Maarten                 1977            9628             1.0        678 w 1 
001  678      Vanroose, Sibran                  1726           45144             0.0        677 b 0 
001  679      Lepers, Philippe                  1704           32140             0.5        680 w = 
001  680      Coucke, Yari                      1541           12146             0.5        679 b = 
001  681      Lagast, Herve                     1906           57941             0.5        682 w = 
001  682      Malfait, Ward                     1706           17398             0.5        681 b = 
001  683      Lesage, Eddy                      1597           97674             1.0        684 w 1 
001  684      De Corte, Ronny                   1769           35980             0.0        683 b 0 
001  685      Defreyne, Luc                     1929           13196             0.5        686 w = 
001  686      Wyntin, Dag                       1887           59111             0.5        685 b = 
001  687      Drabs, Olivier                    1744           85359             0.5        688 w = 
001  688      Barzeele, Raf                     1848           85081             0.5        687 b = 
001  689      Mahieu, Gwijde                    1854           26671             1.0        690 w 1 
001  690      Dayer, Glenn                      1784           24384             0.0        689 b 0 
001  691      Nierynck, Willy                   1659           72281             0.5        692 w = 
001  692      Van Houtte, Filip                 1709           28134             0.5        691 b = 
001  693      Verhalle, Elias                   1954           11400             1.0        694 w 1 
001  694      Hebbrecht, Hans                   1850           98179             0.0        693 b 0 
001  695      Devolder, Pieter                  1841            6785             0.5        696 w = 
001  696      Watte, Jan                        1877           42889             0.5        695 b = 
001  697      Tollenaere, Bert                  1794           44725             1.0        698 w 1 
001  698      Deloof, Koen                      1658           39934             0.0        697 b 0 
001  699      Meignen, Gaetan                   1668           56553             0.5        700 w = 
001  700      Heeffer, Albrecht                 1731           97390             0.5        699 b = 
001  701      Vanhuyse, Nele                    2014           11669             0.5        702 w = 
001  702      Delafontaine, Brant               1819            9989             0.5        701 b = 
001  703      Lambrecht, Patrick                1673           76899             0.0        704 w 0 
001  704      Lenders, Ivan                     1911           11572             1.0        703 b 1 
001  705      De Baets, Christof                1719           11541             0.5        706 w = 
001  706      Eelbode, Ronald                   1632           39357             0.5        705 b = 
001  707      Therry, Emile                        0           26643             0.0        708 w 0 
001  708      Twechuizen, Benjamin              1672           24698             1.0        707 b 1 
001  709      Vukojevic, Philippe               1988           20249             0.0        710 w 0 
001  710      Konidakis, Alex                   1790           22511             1.0        709 b 1 
001  711      Marchiano, Marco                  1823           73695             0.0        712 w 0 
001  712      Dessomme, François                1836           74063             1.0        711 b 1 
001  713      Vukojevic Ferrari, Viktor         1749           11758             1.0        714 w 1 
001  714      Henrotte, Corentin                1831           10295             0.0        713 b 0 
001  715      Menolascina, Francesco            1719           20412             0.5        716 w = 
001  716      Albert, Julien                    1710           77381             0.5        715 b = 
001  717      Malfliet, Bernard                 1754           31348             0.0        718 w 0 
001  718      Deneyer, Frank                    1736           98919             1.0        717 b 1 
001  719      Luque Joris, Sébastien            1571           10859             1.0        720 w 1 
001  720      Pletinckx, Eddy                   1676           76325             0.0        719 b 0 
001  721      Cornelis, Eric                    1646           76317             0.0        722 w 0 
001  722      Gangai, Luis                      1531           23300             1.0        721 b 1 
001  723      Thys, Cédric                      1764           16389             0.5        724 w = 
001  724      Delanoeije, Patrick               1913           15377             0.5        723 b = 
001  725      Vervaet, Bart                     1815           13286             1.0        726 w 1 
001  726      Remont, Léopold                   1720            2411             0.0        725 b 0 
001  727      Katumwa, Iko                      1564           17289             0.5        728 w = 
001  728      Kutlu, Hasan                      1768           49506             0.5        727 b = 
001  729      Baert, Bart                       1501           15997             0.0        730 w 0 
001  730      De Winter, Roman                  1522           22673             1.0        729 b 1 
001  731      Iacona, Antonio                   1795           70734             0.0        732 w 0 
001  732      Vansilliette, Louis               1726           22694             1.0        731 b 1 
001  733      Oger, Daniel                      1803           83275             0.5        734 w = 
001  734      Delescaille, Laurent              1830           10554             0.5        733 b = 
001  735      Desinte, David                    1765           66800             0.5        736 w = 
001  736      Tossens, Alain                    1737           94561             0.5        735 b = 
001  737      Engelen, Vincent                  1730           73971             1.0        738 w 1 
001  738      Charlier, Pascal                  1597           88811             0.0        737 b 0 
001  739      Hawia, Thierry                    1991           46710             1.0        740 w 1 
001  740      Collart, Loris                    1866           83283             0.0        739 b 0 
001  741      Lion, Maurice                     1836           88374             0.5        742 w = 
001  742      Thibaut, Stéphane                 1956           60442             0.5        741 b = 
001  743      Bouchat, Xavier                   1873           70602             0.5        744 w = 
001  744      Grobelny, Fabrice                 1801           89516             0.5        743 b = 
001  745      Atienza, Hilario                  1855           69370             1.0        746 w 1 
001  746      Lenoir, Thierry                   1661           60275             0.0        745 b 0 
001  747      De Ceukelaire, Gert               1866           99152             0.0        748 w 0 
001  748      Wuillaume, Nathan                 1751           18828             1.0        747 b 1 
001  749      Meulenyzer, Alan                  1593           12730             0.0        750 w 0 
001  750      Maeckelbergh, Geert               1804           43419             1.0        749 b 1 
001  751      Maeckelbergh, Anne-Marie          1721             353             1.0        752 w 1 
001  752      Henrotte, Christian               1508           98146             0.0        751 b 0 
001  753      Legrand, Arthur                      0           20062             0.0        754 w 0 
001  754      Roelants, Samuel                  1629           21277             1.0        753 b 1 
001  755      Vercruysse, Vincent               1884           11886             0.5        756 w = 
001  756      Maes, Tibo                        1989           42391             0.5        755 b = 
001  757      Lachaert, Tibo                    1915           11132             0.5        758 w = 
001  758      Debuck, Valere                    1884           35394             0.5        757 b = 
001  759      Van De Wynkele, Rudy              1895            9679             0.5        760 w = 
001  760      Van Heddeghem, Klaas              1628           50067             0.5        759 b = 
001  761      Delens, Yoren                     1609           23054             1.0        762 w 1 
001  762      Renshofer, Tim                    1787           16624             0.0        761 b 0 
001  763      Ramos Florido, José-Maria         1828           50149             0.0        764 w 0 
001  764      Demiddele, Kevin                  1871           21440             1.0        763 b 1 
001  765      Vaneechoutte, Ruben               1616           11668             0.5        766 w = 
001  766      Busquets Pérez, Luis              1802           12256             0.5        765 b = 
001  767      Parreira, Luis Miguel             1744           12300             1.0        768 w 1 
001  768      Buchta Boris, Samuel              1823           24465             0.0        767 b 0 
001  769      Van Praag, Bart                   1818           17256             1.0        770 w 1 
001  770      Busquets Xapelli, David           1514           21578             0.0        769 b 0 
001  771      Barreau, Renaud                   1863           82147             0.5        772 w = 
001  772      Fesenko, Tymofii                  1492           24479             0.5        771 b = 
001  773      Abdel-Kafi, Taha                  1418           17294             0.0        774 w 0 
001  774      Culot, Cédric                     1804           59722             1.0        773 b 1 
001  775      Groteclaes, Alexandre             1585           23288             0.0        776 w 0 
001  776      Gerrits, Augustin                    0           26983             1.0        775 b 1 
001  777      Toledo, Samuel                    1521           22646             1.0        778 w 1 
001  778      Werner, Guy                       1638           81728             0.0        777 b 0 
001  779      Cappon, Kaan                      1756           70645             0.0        780 w 0 
001  780      Dethy, David                      1949           86282             1.0        779 b 1 
001  781      Degembe, Pierre                   1853           95478             0.5        782 w = 
001  782      Gessis, Stavros                   1685           98412             0.5        781 b = 
001  783      Saag, Enith Li                    1677           21246             0.0        784 w 0 
001  784      Lessinnes, Thomas                 1768           24792             1.0        783 b 1 
001  785      Assaf, Georges                    1699           16658             0.0        786 w 0 
001  786      Koïta, Aboubacar Sidiki              0           27554             1.0        785 b 1 
001  787      Van Peer, Cedric                  1989           51578             0.0        788 w 0 
001  788      Pringot, Ilya                     1699           24301             1.0        787 b 1 
001  789      Sohet, Cédric                     1652           60468             0.0        790 w 0 
001  790      Cotman, Bernd                     1607           13055             1.0        789 b 1 
001  791      Cotman, Lothar                    1457           16246             1.0        792 w 1 
001  792      Innocenti, Jean-Dominique         1512           25018             0.0        791 b 0 
001  793      Rando, Manuel                     1507           67164             1.0        794 w 1 
001  794      Cotman, Dirk                      1367           13052             0.0        793 b 0 
001  795      Voet, Dirk                        1765           59749             1.0        796 w 1 
001  796      Coutton, Maxence                  1620           18798             0.0        795 b 0 
001  797      Lantreibecq, Luca                 1671           15312             0.5        798 w = 
001  798      Aishajiang, Ehsan                 1500           17669             0.5        797 b = 
001  799      Abidin, Aysajan                   1636           17291             0.5        800 w = 
001  800      Drugmand, Benoît                  1524           23003             0.5        799 b = 
001  801      Fiorini, Lucien                   1499           23339             0.5        802 w = 
001  802      De Coninck, Jonathan              1398           24398             0.5        801 b = 
001  803      Nolf, Stephane                    2029           81698             0.5        804 w = 
001  804      Dehan, Loïc                       1888           11947             0.5        803 b = 
001  805      Cornille, Yves                    1886           11319             1.0        806 w 1 
001  806      Vanobbergh, Gregory               2045           76228             0.0        805 b 0 
001  807      Rauta, Nicolas                    1881           68497             1.0        808 w 1 
001  808      Boonen, Maarten                   1801           15005             0.0        807 b 0 
001  809      Verachtert, Barend                1572           11617             0.0        810 w 0 
001  810      Haber, Jean-Pierre                1917           22578             1.0        809 b 1 
001  811      Thiry, Jean-Christophe            2018           64386             1.0        812 w 1 
001  812      Lombart, Philippe                 1771           41831             0.0        811 b 0 
001  813      Herman, Luc                       1740            8575             0.0        814 w 0 
001  814      Delcour, Errol                    1746           58092             1.0        813 b 1 
001  815      Jortay, Olivier                   1597           72427             0.0        816 w 0 
001  816      Rittelmeyer, Yann-Sven            1704           60676             1.0        815 b 1 
001  817      Lambert, Michel                   1672           80918             1.0        818 w 1 
001  818      Leboutte, Simon                   1469           24288             0.0        817 b 0 
001  819      Ranucci, Marcello                 1760           12821             0.0        820 w 0 
001  820      Lacheron, Edouard                 1630           12099             1.0        819 b 1 
001  821      Mechkor, Mohamed                  1706           21218             0.0        822 w 0 
001  822      Petrík, Matús                     1591           21298             1.0        821 b 1 
001  823      Borgogni, Angelo                  1578           25426             0.0        824 w 0 
001  824      Bontemps, Cédric                  1464           16259             1.0        823 b 1 
001  825      Raptis, Olympios                  1247           22147             0.0        826 w 0 
001  826      Hinkel, Kira                         0           24536             1.0        825 b 1 
001  827      De Saedeleer, Sam                 1759           23011             0.5        828 w = 
001  828      Roosen, Stefan                    1650           21997             0.5        827 b = 
001  829      Stefansson, Benedikt              1533           27354             1.0        830 w 1 
001  830      Baeten, Wim                       1611           23609             0.0        829 b 0 
001  831      Djerbou, Samy                     1560           71714             1.0        832 w 1 
001  832      Simek, Antonia                    1551           16377             0.0        831 b 0 
001  833      Gevers, Warre                        0           27207             0.0        834 w 0 
001  834      Vandenberghe, Marc                1362           23297             1.0        833 b 1 
001  835      Andreoli, Giorgio                 2010           27217             0.0        836 w 0 
001  836      Samray, Thomas                    2026           89681             1.0        835 b 1 
001  837      Brion, Sophie                     1848           66575             0.0        838 w 0 
001  838      Theuerkauff, Olivier              1942           71919             1.0        837 b 1 
001  839      Cornil, Etienne                   1925           35556             1.0        840 w 1 
001  840      Brion, Philippe                   1771           74888             0.0        839 b 0 
001  841      Cisterna, Horacio                 1695           23497             1.0        842 w 1 
001  842      Gravidez, Tagumpay                1773           59382             0.0        841 b 0 
001  843      Dechamps, Guido                   1865           24287             1.0        844 w 1 
001  844      De Combes, Fernand                1772            4669             0.0        843 b 0 
001  845      François, Pascal                  1637           20290             0.0        846 w 0 
001  846      Burms, Jeroen                     1748           25399             1.0        845 b 1 
001  847      De Rycke, Timothy                 1881           24694             1.0        848 w 1 
001  848      De Meyer, Jef                     1592           19691             0.0        847 b 0 
001  849      Van Gils, Benjamin                1330           26387             0.5        850 w = 
001  850      Zatyko, Ferry                     1673           33421             0.5        849 b = 
001  851      Janssen, Dries                    1890           54712             1.0        852 w 1 
001  852      De Cuyper, Yago                   1883           17902             0.0        851 b 0 
001  853      Bistiaux, Thomas                  1757            3531             1.0        854 w 1 
001  854      Van Simaeys, Axel                 1734           11752             0.0        853 b 0 
