00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 4 à 4
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=686 R=1 S=19/11/23 E=19/11/23 +283 =120 -283
012 Belgian Interclubs 2023 - 2024 - Round 4
022 Various locations in Belgian Clubs
032 BEL
042 2023-11-19
052 2023-11-19
062 686
102 Cornet, Luc
001  425      Van Der Meiren, August            1598            8044             1.0        426 w 1 
001  426      Staes, Jan                        1634           10208             0.0        425 b 0 
001  427      Van Orden, Danny                  1324           24867             1.0        428 w 1 
001  428      Van Brussel, Patrick                 0           26648             0.0        427 b 0 
001  429      Willems, Frank                    1455           57991             0.5        430 w = 
001  430      Van Dosselaer, Mattias            1397           50295             0.5        429 b = 
001  431      Van Vosselen, Cedric                 0           27019             0.0        432 w 0 
001  432      Wille, Geert                      1307           16222             1.0        431 b 1 
001  433      Thiry, Victor                     1219           16418             1.0        434 w 1 
001  434      Ducaert, Frederik                 1632           24597             0.0        433 b 0 
001  435      Verlinden, Patrick                1606           54917             0.0        436 w 0 
001  436      Pien, Jonas                       1324           23033             1.0        435 b 1 
001  437      Ooms, Lennert                     1226           24114             0.0        438 w 0 
001  438      Chorosinski, Daniel                  0           25611             1.0        437 b 1 
001  439      Van Hoof, Wilfried                1629           27260             1.0        440 w 1 
001  440      Eykens, Aaron                        0           17812             0.0        439 b 0 
001  441      Vanhove, Robbie                   1739           25079             0.0        442 w 0 
001  442      Lascar, Radoslawa                 1789           24901             1.0        441 b 1 
001  443      Pouliart, Sander                  1463           15856             1.0        444 w 1 
001  444      Remijsen, Dave                    1792           48381             0.0        443 b 0 
001  445      Berghs, Hilde                     1572           58424             0.0        446 w 0 
001  446      Masselin, Lennert                    0           24816             1.0        445 b 1 
001  447      Manders, Anton                       0           13436             0.5        448 w = 
001  448      Wuyts, Seppe                      1606           25207             0.5        447 b = 
001  449      Wagner, Hans                      1670           23876             0.5        450 w = 
001  450      De Winter, Kevin                  1702           42871             0.5        449 b = 
001  451      Celiktas, Ayhan                   1310           18084             0.0        452 w 0 
001  452      Baekelandt, Els                   1528           52213             1.0        451 b 1 
001  453      Deleu, Leen                       1473           14517             1.0        454 w 1 
001  454      Celiktas, Kaan                    1300           18081             0.0        453 b 0 
001  455      Tajsumov, Timour                     0           22987             0.0        456 w 0 
001  456      Deleu, Karen                      1417           14521             1.0        455 b 1 
001  457      Dooms, Stefan                     1908            1848             0.0        458 w 0 
001  458      Bikady, Claude                    1848           81019             1.0        457 b 1 
001  459      Walrant, Toan                     1509           26470             1.0        460 w 1 
001  460      Bedert, Bernard                   1554           13421             0.0        459 b 0 
001  461      Ausloos, Ruben                    1445           23045             1.0        462 w 1 
001  462      Martin, Julien                       0           25644             0.0        461 b 0 
001  463      Marion, Luca                         0           27136             0.0        464 w 0 
001  464      Poets, Wim                        1419           43991             1.0        463 b 1 
001  465      Segers, Jan                       1631           43214             0.0        466 w 0 
001  466      Sauvage, Eric                     1966           70378             1.0        465 b 1 
001  467      Nadin, Corinne                    1478           97659             0.5        468 w = 
001  468      Berben, Jaak                      1496            2909             0.5        467 b = 
001  469      Heylen, Leo                       1418           14745             0.5        470 w = 
001  470      Morgenthal, Renaud                1410           81833             0.5        469 b = 
001  471      Hubert, René                      1388           17370             1.0        472 w 1 
001  472      Corstjens, André                  1249           12268             0.0        471 b 0 
001  473      Saparbiev, Djambulat              1807           13276             1.0        474 w 1 
001  474      Georges, Simon                    1248           23310             0.0        473 b 0 
001  475      Lazzari, Irène                    1311           25620             0.0        476 w 0 
001  476      Abubakirov, Khumid                1461           13406             1.0        475 b 1 
001  477      Biegmann, Mirco                   1181           12956             1.0        478 w 1 
001  478      Dinçer, Batuhan                   1175           24290             0.0        477 b 0 
001  479      Pinet, Théotime                   1150           23731             0.0        480 w 0 
001  480      Velz, Michael                        0           18917             1.0        479 b 1 
001  481      Grillmaier, Philippe              1845           29301             1.0        482 w 1 
001  482      Dauw, Tony                        1645           48691             0.0        481 b 0 
001  483      Renkens, Stef                     1586           53881             0.5        484 w = 
001  484      Vincken, Dimaryk                  1698           26039             0.5        483 b = 
001  485      Boulogne, Pieter                  1701           10175             1.0        486 w 1 
001  486      Dehond, Marc                      1355           58645             0.0        485 b 0 
001  487      De Keyser, Eric                   1150           10882             0.0        488 w 0 
001  488      Wéry, Jean-Luc                       0           26075             1.0        487 b 1 
001  489      Reenaers, Johan                   1734           53163             0.5        490 w = 
001  490      Lecocq, Arthur                    1763           19242             0.5        489 b = 
001  491      Louppe, Patrice                   1328           15462             0.0        492 w 0 
001  492      Schijns, Matz                     1309           21037             1.0        491 b 1 
001  493      Steeno, Matz                      1256           19839             1.0        494 w 1 
001  494      Mathonet, Eric                    1273           13443             0.0        493 b 0 
001  495      Louppe, Samuel                       0           16361             1.0        496 w 1 
001  496      Otero, Stephan                       0           27236             0.0        495 b 0 
001  497      Snyers, Antoine                   1638           14530             1.0        498 w 1 
001  498      Mormont, Nathan                      0           18302             0.0        497 b 0 
001  499      Laureyn, Nicolas                     0           26517             1.0        500 w 1 
001  500      Hendrickx, Wim                    1525           11995             0.0        499 b 0 
001  501      Luxem, Kim                        1364           21290             1.0        502 w 1 
001  502      Rienckens, Romain                    0           26973             0.0        501 b 0 
001  503      Hauregard, Basile                    0           27387             1.0        504 w 1 
001  504      Marmenout, Sylvain                1344           59463             0.0        503 b 0 
001  505      Claeys, Robin                     1768           11876             1.0        506 w 1 
001  506      Burssens, Maya                    1479           16894             0.0        505 b 0 
001  507      Vandelanotte, Amedee                 0           26811             1.0        508 w 1 
001  508      Langie, Jeroen                    1447           12160             0.0        507 b 0 
001  509      Claeys, Elisabeth                 1450           10306             1.0        510 w 1 
001  510      Vanthournout, Arnaud                 0           25374             0.0        509 b 0 
001  511      Claproth, Mels                       0           22074             1.0        512 w 1 
001  512      Jalalijam, Ashkan                 1003           15287             0.0        511 b 0 
001  513      Debucke, Dimitri                  1426           14384             0.0        514 w 0 
001  514      Cant, Gert                        1418           22942             1.0        513 b 1 
001  515      Vandeputte, Sander                   0           44822             0.0        516 w 0 
001  516      Debucke, Ruben                    1270           14564             1.0        515 b 1 
001  517      De Scheemacker, Peter             1312           22071             0.5        518 w = 
001  518      Hooft, Lucas                         0           27346             0.5        517 b = 
001  519      Van Hamme, Remco                  1566            5789             1.0        520 w 1 
001  520      Van Lierde, Carl                  1514           20055             0.0        519 b 0 
001  521      De Rycke, Georges                 1385           19627             0.5        522 w = 
001  522      Vander Zwalmen, Miranda           1503           40061             0.5        521 b = 
001  523      Van Den Berghe, Bart              1554           18048             1.0        524 w 1 
001  524      Vander Donckt, Xander                0           16001             0.0        523 b 0 
001  525      Van Heghe, Isabelle               1150           38016             0.0        526 w 0 
001  526      Bolle, Maurice                    1355           23209             1.0        525 b 1 
001  527      Vertongen, Jack                   1373           17122             1.0        528 w 1 
001  528      Wilmotte, Frederik                1410           23375             0.0        527 b 0 
001  529      Declerck, Lucas                      0           26822             1.0        530 w 1 
001  530      Cappan, Stan                      1437           15465             0.0        529 b 0 
001  531      Coorevits, Arthur                 1202           16261             1.0        532 w 1 
001  532      Wilmotte, Ward                       0           26825             0.0        531 b 0 
001  533      De Roeck, Sean                       0           21147             1.0        534 w 1 
001  534      Decraene, Eden                    1150           22448             0.0        533 b 0 
001  535      Vandekerckhove, Ava               1657           45900             1.0        536 w 1 
001  536      Osaer, Jarne                      1168           15562             0.0        535 b 0 
001  537      Doublet, Kyan                        0           21961             0.0        538 w 0 
001  538      Van Der Paelt, Thomas                0           25170             1.0        537 b 1 
001  539      Verselder, Franky                 1433           47376             0.0        540 w 0 
001  540      Botteman, Vincent                    0           21292             1.0        539 b 1 
001  541      Verduijn, Pim                        0           22005             1.0        542 w 1 
001  542      Kindts, Christelle                1150           19865             0.0        541 b 0 
001  543      Steijn, Sjaak                     1769           21460             1.0        544 w 1 
001  544      Declerck, Darrin                     0           23901             0.0        543 b 0 
001  545      Ip, Tobias                        1349           21109             1.0        546 w 1 
001  546      Van Steenkiste, Luc               1718           53449             0.0        545 b 0 
001  547      Karlioglu, Boran                  1704           16971             1.0        548 w 1 
001  548      Karwar, Walid                        0           27247             0.0        547 b 0 
001  549      Margot, Bert                         0           24823             0.0        550 w 0 
001  550      Ooms, Kylion                      1406           15665             1.0        549 b 1 
001  551      Dillen, Alain                     1767           52345             1.0        552 w 1 
001  552      Janssens, Dirk                    1474           19936             0.0        551 b 0 
001  553      Covents, Maarten                  1447           12955             0.5        554 w = 
001  554      De Vooght, Jamie                  1634           23368             0.5        553 b = 
001  555      Devis, Wim                        1621           98783             0.0        556 w 0 
001  556      De Landtsheer, Nils-Oscar            0           26806             1.0        555 b 1 
001  557      Van Hecke, Wouter                    0           24630             0.0        558 w 0 
001  558      Van Landeghem, Gunther            1429            2925             1.0        557 b 1 
001  559      Kembhavi, Vihaan                  1316           25774             1.0        560 w 1 
001  560      De Smet, Ruben                    1282           12187             0.0        559 b 0 
001  561      D'Heer, Matthias                  1169           13427             0.5        562 w = 
001  562      Parikh, Aditya                    1150           26594             0.5        561 b = 
001  563      Sheth, Bhavya                        0           25480             0.5        564 w = 
001  564      Haazen, Patrick                      0           26968             0.5        563 b = 
001  565      De Smet, Ivo                         0           27150             1.0        566 w 1 
001  566      Kumar, Akil Ganesh                   0           24312             0.0        565 b 0 
001  567      Vereecken, Bart                   1621           48623             0.0        568 w 0 
001  568      Schillemans, Willy                1806           58335             1.0        567 b 1 
001  569      De Vriendt, Gilbert               1626           52710             0.0        570 w 0 
001  570      Van Laere, Mauro                  1537           21520             1.0        569 b 1 
001  571      Stuer, Hugo                       1568           44482             0.0        572 w 0 
001  572      De Coninck, Rune                  1497           23512             1.0        571 b 1 
001  573      Goethals, Janis                      0           25493             0.0        574 w 0 
001  574      De Bock, Jonas                       0           25039             1.0        573 b 1 
001  575      Pauwels, Fons                     1681           17445             0.0        576 w 0 
001  576      Oloeriu, Calin                    1684           14577             1.0        575 b 1 
001  577      Oloeriu, Bogdan Marian            1303           15125             0.5        578 w = 
001  578      Brys, Yves                        1407           15632             0.5        577 b = 
001  579      De Vriendt, Augustin              1358           62316             1.0        580 w 1 
001  580      Vandermeersch, Victor             1237           17164             0.0        579 b 0 
001  581      Oloeriu, Lacramioara              1150           15120             0.5        582 w = 
001  582      Brys, Kristof                     1314           15620             0.5        581 b = 
001  583      Veelenturf, Wim                   1542           23026             0.5        584 w = 
001  584      Peeters, Stefan                   1312           21017             0.5        583 b = 
001  585      Peeters, Yumi                     1345           16559             1.0        586 w 1 
001  586      Oxener, Aldo                      1514           15063             0.0        585 b 0 
001  587      Zjuravlyov, Maximilian               0           23435             1.0        588 w 1 
001  588      Londers, Tuur                     1332           19773             0.0        587 b 0 
001  589      Peeters, Paul                     1150           17594             1.0        590 w 1 
001  590      Seresia, Nathan                      0           25225             0.0        589 b 0 
001  591      Visser, Wouter                    1620           23330             1.0        592 w 1 
001  592      Vander Voort, Patrick             1421           14303             0.0        591 b 0 
001  593      Chhawchharia, Kahaan              1027           21499             0.0        594 w 0 
001  594      Claes, Toon                          0           24819             1.0        593 b 1 
001  595      Vasylchenko, Maksym               1435           26501             1.0        596 w 1 
001  596      Al Sakka, Mustapha                1692           21990             0.0        595 b 0 
001  597      Silva, Federico                      0           26880             1.0        598 w 1 
001  598      Ben Yahmed, Amine                 1204           24522             0.0        597 b 0 
001  599      Qu, Fei                              0           24264             0.0        600 w 0 
001  600      De Verteuil, Peter                   0           26647             1.0        599 b 1 
001  601      Boshra, Sosanna                   1394           16981             1.0        602 w 1 
001  602      Falepin, Annelies                    0           26960             0.0        601 b 0 
001  603      Palazoski, Elvir                  1557           14766             0.0        604 w 0 
001  604      Inghelbrecht, Veronique           1446           35891             1.0        603 b 1 
001  605      De Caluwé, Gerard                 1193           16100             0.0        606 w 0 
001  606      Nica, Radu-Catalin                1485           87611             1.0        605 b 1 
001  607      Ahmet, Gabriel                    1218           19568             1.0        608 w 1 
001  608      Roels, Robert                     1150           36111             0.0        607 b 0 
001  609      Debelie, Geert                    1624           99178             0.0        610 w 0 
001  610      Liman, Âlim                       1574           18148             1.0        609 b 1 
001  611      Vangansbeke, Wouter                  0           26954             0.0        612 w 0 
001  612      Ghisa, Robert                     1246           19889             1.0        611 b 1 
001  613      Verschueren, Dirk                 1292           12640             0.0        614 w 0 
001  614      Willocx Vandeven, Bob                0           25727             1.0        613 b 1 
001  615      Thielemans, Alexandr                 0           26622             1.0        616 w 1 
001  616      Borbas, Gabor                     1308           54356             0.0        615 b 0 
001  617      Stefansson, Benedikt              1533           27354             0.0        618 w 0 
001  618      Haber, Jean-Pierre                1917           22578             1.0        617 b 1 
001  619      Mariame, Philippe                 1560           38857             1.0        620 w 1 
001  620      Li, Hansi                            0           22843             0.0        619 b 0 
001  621      Gevers, Warre                        0           27207             1.0        622 w 1 
001  622      Frederiksen, Jens                 1558           78697             0.0        621 b 0 
001  623      Peeters, Simonne                  1555           75671             1.0        624 w 1 
001  624      Pelit, Mustafa                       0           27145             0.0        623 b 0 
001  625      Bodnar, Milan                        0           26304             0.0        626 w 0 
001  626      Jourdain, Jean-François           1901           43036             1.0        625 b 1 
001  627      Canneel, Daniel                   1836           50113             1.0        628 w 1 
001  628      Ramon, Gabriel                       0           24681             0.0        627 b 0 
001  629      Alcala-Galiano, Ignacio              0           26722             0.5        630 w = 
001  630      Corluy, Gregoire                  1767           24690             0.5        629 b = 
001  631      Silovy, Alain                     1709           87823             1.0        632 w 1 
001  632      Bresolin, Diego                      0           24696             0.0        631 b 0 
001  633      Verduyckt, Johan                  1788           46361             0.5        634 w = 
001  634      Verachtert, Barend                1572           11617             0.5        633 b = 
001  635      Lequesne, Annie                   1329           10204             0.5        636 w = 
001  636      Li, Erik                             0           23909             0.5        635 b = 
001  637      Grossen, Jelle                    1150           24896             1.0        638 w 1 
001  638      Jadoul, Maximilien                1314           23882             0.0        637 b 0 
001  639      Sarens, Leon                      1193           19644             1.0        640 w 1 
001  640      Li, Alex                             0           22751             0.0        639 b 0 
001  641      Druart, Christophe                1186           98654             0.0        642 w 0 
001  642      Ho, Sy Le                         1590           23402             1.0        641 b 1 
001  643      Merchez, Cosmo                    1414           24649             0.0        644 w 0 
001  644      Cascarano, Sandro                    0           23611             1.0        643 b 1 
001  645      Adam, Sébastien                      0           27067             0.0        646 w 0 
001  646      Romero Flores, Jose Miguel        1257           24669             1.0        645 b 1 
001  647      Romero Flores, Lucía Paola           0           24673             1.0        648 w 1 
001  648      Adam, Léa                            0           23730             0.0        647 b 0 
001  649      Alcamisi, Charles                 1364           16854             0.0        650 w 0 
001  650      Keiser, Marc                      1639           88951             1.0        649 b 1 
001  651      Dehoux, Cédric                    1471           23021             1.0        652 w 1 
001  652      Legros, Frédéric                  1319           84301             0.0        651 b 0 
001  653      Collart, Didier                   1307           62511             0.5        654 w = 
001  654      Dejasse, Daniel                   1407           63371             0.5        653 b = 
001  655      Dehoux, Frédéric                  1214           23997             0.0        656 w 0 
001  656      Descamps, Philippe                   0           27428             1.0        655 b 1 
001  657      Iboud, Samir                      1708           23289             1.0        658 w 1 
001  658      Hias, Ludovic                     2034           79316             0.0        657 b 0 
001  659      Hannecart, Marc                   1790           81523             0.5        660 w = 
001  660      Letoret, Tim                      1570           22957             0.5        659 b = 
001  661      Molitor, Milo                     1591           23285             1.0        662 w 1 
001  662      Decellier, Patrick                1730           84735             0.0        661 b 0 
001  663      Belin, David                      1480           16858             1.0        664 w 1 
001  664      Romboni, Charles                  1510           13053             0.0        663 b 0 
001  665      Fourrez, Nicolas                  1516           25111             1.0        666 w 1 
001  666      Vanpoucke, Jean                   1534           25904             0.0        665 b 0 
001  667      Lemoine, Christian                1496           97702             0.0        668 w 0 
001  668      Wiot, Philippe                    1361           83127             1.0        667 b 1 
001  669      Beghin, Philippe                  1454           20519             0.0        670 w 0 
001  670      Houzé, Sylvain                    1346           24499             1.0        669 b 1 
001  671      Huang, Kayan                      1463           26013             0.0        672 w 0 
001  672      Brunet, David                     1592           75566             1.0        671 b 1 
001  673      Brunet Vrijens, Leo               1617           23372             1.0        674 w 1 
001  674      Demeyere, Thomas                  1396           24319             0.0        673 b 0 
001  675      Van Brussel, Thomas               1336           21048             0.5        676 w = 
001  676      Alary, Philippe                   1394           99966             0.5        675 b = 
001  677      Vinsous, Roman                       0           26962             1.0        678 w 1 
001  678      George, Lucas                     1150           21360             0.0        677 b 0 
001  679      Geussens, Patrick                 1510           11266             0.0        680 w 0 
001  680      Chundoo, Khevin                   1631           88501             1.0        679 b 1 
001  681      Taquet, Gabin                     1311           21535             0.0        682 w 0 
001  682      Van Den Bergh, Luc                1534            3841             1.0        681 b 1 
001  683      Proost, Benn                         0           25384             1.0        684 w 1 
001  684      Agache, Basile                    1239           21529             0.0        683 b 0 
001  685      Hardenne, Esteban                 1212           25686             1.0        686 w 1 
001  686      Toelen, Daan                         0           26899             0.0        685 b 0 
