00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 4 à 4
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=948 R=1 S=19/11/23 E=19/11/23 +312 =324 -312
012 Belgian Interclubs 2023 - 2024 - Round 4
022 Various locations in Belgian Clubs
032 BEL
042 2023-11-19
052 2023-11-19
062 948
102 Cornet, Luc
001  425      Verrijken, Geert                  1990           62766             0.5        426 w = 
001  426      Sochman, Petr                     1910           10991             0.5        425 b = 
001  427      Thierens, Christian               1815           49425             1.0        428 w 1 
001  428      Lot, Diederik                     1972            9954             0.0        427 b 0 
001  429      Denys, Frank                      1914           21881             0.5        430 w = 
001  430      Macai, Ioan                       1749           92312             0.5        429 b = 
001  431      Goossens, Xavier                  2006           27111             0.0        432 w 0 
001  432      Plomp, Micha                      2150           16179             1.0        431 b 1 
001  433      Gijsbers, Bert                    2092           27417             0.5        434 w = 
001  434      Verbruggen, Samuel                1943           23434             0.5        433 b = 
001  435      Danckaert, Luc                    1916            8273             0.0        436 w 0 
001  436      Achtergaele, Koen                 2033           30732             1.0        435 b 1 
001  437      Thienpondt, Mardoek               2025           10184             1.0        438 w 1 
001  438      Philips, Richard                  1915           25518             0.0        437 b 0 
001  439      Bonne, Ronny                      1843           34746             0.0        440 w 0 
001  440      Willen, Benny                     2020           40568             1.0        439 b 1 
001  441      Watte, Jan                        1877           42889             0.0        442 w 0 
001  442      Philips, Ivo                      1796           44539             1.0        441 b 1 
001  443      Loncke, Matthieu                  2157           19430             1.0        444 w 1 
001  444      Larsen, Harald                    1983           36277             0.0        443 b 0 
001  445      Piceu, Jarid                      1950           12523             0.5        446 w = 
001  446      Dupont, Arthur                    2036           24747             0.5        445 b = 
001  447      Steffe, Clément                   1964           21477             0.0        448 w 0 
001  448      Dutré, Wonder                     1809           18195             1.0        447 b 1 
001  449      Van Coppenolle, Lander            1876           19360             1.0        450 w 1 
001  450      Minet, Julien                     1927           74926             0.0        449 b 0 
001  451      Stevens, Christian                1902           19840             1.0        452 w 1 
001  452      Pu, Linden                        1903           10004             0.0        451 b 0 
001  453      Stevens, Rene                     1728           96493             0.0        454 w 0 
001  454      Naudin, Yvan                      1885           17696             1.0        453 b 1 
001  455      Pouleyn, Floris                   1899           16873             0.0        456 w 0 
001  456      Gozzoli, Cyrille                  2087           17786             1.0        455 b 1 
001  457      Nguyen, Noam                      2021           25009             0.0        458 w 0 
001  458      Van Hecke, Bert                   1847           24999             1.0        457 b 1 
001  459      Vanhoucke, Kobe                   1727           14316             0.0        460 w 0 
001  460      Hetman, Freddy                    2028           19805             1.0        459 b 1 
001  461      Marciniak, Marcel                 1879           13586             0.0        462 w 0 
001  462      Phlips, Daan                      1706           13614             1.0        461 b 1 
001  463      Sleypen, Maxim                    1693           14276             1.0        464 w 1 
001  464      Malaise, Florian                  1599           12303             0.0        463 b 0 
001  465      Jonniaux, Bastien                 1644           22762             1.0        466 w 1 
001  466      Everaert, Frederic                1712           23613             0.0        465 b 0 
001  467      Naessens, Wolf                    1988           14293             1.0        468 w 1 
001  468      Bossuyt, Koen                     2139           22756             0.0        467 b 0 
001  469      Tomme, Lowie                      2125           11412             0.5        470 w = 
001  470      Musabayeva, Diana                 1970           16881             0.5        469 b = 
001  471      Cuvelier, Annelies                1911           18465             1.0        472 w 1 
001  472      De Schepper, Bart                 1927             876             0.0        471 b 0 
001  473      Dewever, Niel                     1797           19023             0.5        474 w = 
001  474      De Keukelaere, Wouter             1714           15779             0.5        473 b = 
001  475      Musabayev, Maxim                  1681           16932             1.0        476 w 1 
001  476      Bossuyt, Herman                   1684           65978             0.0        475 b 0 
001  477      Simoes Pinto, Nuno Miguel         1525           16435             0.5        478 w = 
001  478      Decraene, Lotus                   1547           16320             0.5        477 b = 
001  479      Chaerle, Josse                    2038           50013             0.5        480 w = 
001  480      Maddens, Martijn                  2129            6653             0.5        479 b = 
001  481      Feys, Bert                        2154           16195             1.0        482 w 1 
001  482      Vandamme, Florian                 2012           10030             0.0        481 b 0 
001  483      Carpentier, Jannes                1995           12290             0.5        484 w = 
001  484      Bleys, Michiel                    2113           13263             0.5        483 b = 
001  485      Degrave, Robbert                  1950           15655             0.5        486 w = 
001  486      Segers, Regis                     2000           12947             0.5        485 b = 
001  487      Da Silva Heleno, Jorit            1839           12526             1.0        488 w 1 
001  488      Polin, Giulia                     1784           21127             0.0        487 b 0 
001  489      Logie, Bernard                    1754           69884             0.5        490 w = 
001  490      Vanroose, Christiaan              1801            5011             0.5        489 b = 
001  491      Lecluyse, Dominique               2248           24813             0.0        492 w 0 
001  492      De Feijter, Bas                   2214           10670             1.0        491 b 1 
001  493      Tiggelman, Rene                   2179           50881             0.5        494 w = 
001  494      Vandenbroucke, Nico               2050           46892             0.5        493 b = 
001  495      Coucke, Bart                      1996           77267             0.0        496 w 0 
001  496      Van Houtte, Randy                 2099           10283             1.0        495 b 1 
001  497      Ramacker, Quinten                 2061           43257             1.0        498 w 1 
001  498      Bruynooghe, Stefaan               1933           55417             0.0        497 b 0 
001  499      Deleu, Gilles                     1467           21261             0.0        500 w 0 
001  500      Lanckriet, Chris                  1911            8320             1.0        499 b 1 
001  501      Dhooge, Servaas                   1760           22643             1.0        502 w 1 
001  502      Strynckx, Thibeau                    0           23341             0.0        501 b 0 
001  503      Uhoda, Philippe                   2049           63011             0.5        504 w = 
001  504      Van Der Weij, Anton               2098           16874             0.5        503 b = 
001  505      Van Espen, Eddy                   2036           56332             0.5        506 w = 
001  506      Hafner, Christian                 2036           60296             0.5        505 b = 
001  507      Damlakhi, Mahmoud                 2004           17189             0.5        508 w = 
001  508      Nguyen, Khoi                      1888           23637             0.5        507 b = 
001  509      Van Hul, Christiaan               1955            7587             0.0        510 w 0 
001  510      Geuquet, Michaël                  1985           86215             1.0        509 b 1 
001  511      Piron, Didier                     1968           81361             0.5        512 w = 
001  512      Slootmaekers, Romain              1962            8613             0.5        511 b = 
001  513      Hoogstijns, Raf                   1992           55875             0.0        514 w 0 
001  514      Vernimmen, Pierre                 1949           16068             1.0        513 b 1 
001  515      Sonntag, Hans-Hubert              2286           98680             1.0        516 w 1 
001  516      Ancion, Mérowig                   2031           60264             0.0        515 b 0 
001  517      Terwagne, Bertrand                1888           14104             0.5        518 w = 
001  518      Godesar, Ralph                    1902           99341             0.5        517 b = 
001  519      Mainka, Ingmar                    1676           24874             1.0        520 w 1 
001  520      Lecoq, Colin                      1815           24793             0.0        519 b 0 
001  521      Evers, Shaman                     1803           24699             0.5        522 w = 
001  522      Bolz, Jannis                      1671           16016             0.5        521 b = 
001  523      Roessler, Christian               1647           10659             0.0        524 w 0 
001  524      Porteman, Eric                    1786           28291             1.0        523 b 1 
001  525      Arabia, Allan                     1718           10712             0.5        526 w = 
001  526      Koppens, Daniel                   1548           23245             0.5        525 b = 
001  527      Tuerlinckx, Ben                   2070           11221             0.0        528 w 0 
001  528      Bursztyn, Ioshua                  1929           19817             1.0        527 b 1 
001  529      Timmermans, Daniel                1822           37176             0.0        530 w 0 
001  530      Luyckx, Wim                       2067           58572             1.0        529 b 1 
001  531      Marx, Nicolas                     1925           13330             1.0        532 w 1 
001  532      Guilfanov, Raphaël                1717           19650             0.0        531 b 0 
001  533      Crahay, Stephane                  1881           79278             0.0        534 w 0 
001  534      Bleuzé, Kobe                      1872           10407             1.0        533 b 1 
001  535      Hoffmann, Ruben                   1890           14123             0.5        536 w = 
001  536      Da Ces, Philippe                  1906           83178             0.5        535 b = 
001  537      Docquier, Orville                 1708           20312             0.5        538 w = 
001  538      Steegmans, Pieter                 1830           10943             0.5        537 b = 
001  539      Partoens, Remi                    2009           12753             0.0        540 w 0 
001  540      Luecke, Norbert                   2353           12322             1.0        539 b 1 
001  541      Hammers, Michael                  1961           13201             1.0        542 w 1 
001  542      Van Den Bosch, Arno               2028           10546             0.0        541 b 0 
001  543      Paes, Martijn                     1917           15064             1.0        544 w 1 
001  544      Klinkhammer, Matthias             1983           12312             0.0        543 b 0 
001  545      Jansen, Peter                     1859           10777             0.5        546 w = 
001  546      Peeters, Alex                     1935           16154             0.5        545 b = 
001  547      Wambecq, Ward                     1669           19723             0.0        548 w 0 
001  548      Deider, Kevin                     1811           14999             1.0        547 b 1 
001  549      Hepting, Frank                    1609           27091             0.5        550 w = 
001  550      Heremans, Dries                   1750            5207             0.5        549 b = 
001  551      Theunissen, Kris                  2055           14231             0.5        552 w = 
001  552      Belva, Frédéric                   1899           91553             0.5        551 b = 
001  553      Dumont, Vincent                   1692           92720             0.0        554 w 0 
001  554      Grecuccio, Nicola                 2144           44041             1.0        553 b 1 
001  555      De Coninck, Erik                  2020           10474             1.0        556 w 1 
001  556      Piron, Jean-Marie                 1586           65722             0.0        555 b 0 
001  557      Onbelet, Steve                    1638           10716             1.0        558 w 1 
001  558      Kocur, Johan                      1975           31879             0.0        557 b 0 
001  559      Cornelius, Jörg                   1952           35645             1.0        560 w 1 
001  560      Dubois, Théo                      1602           68098             0.0        559 b 0 
001  561      Makrygiannis, Georgios            1601           22687             0.5        562 w = 
001  562      Cillen, Jeroen                    1808           48259             0.5        561 b = 
001  563      Fogel, Pierre                     2064           56359             0.0        564 w 0 
001  564      Hautot, Stéphane                  2360           91308             1.0        563 b 1 
001  565      Maier, Christian                  2278           27190             1.0        566 w 1 
001  566      Yoro, Samuel                      1935           13368             0.0        565 b 0 
001  567      Zamparo, Sergio                   2017           95052             0.0        568 w 0 
001  568      Gikas, Andreas Basilius           2123           19783             1.0        567 b 1 
001  569      Tzoumacas, Georgios               1901           96024             0.5        570 w = 
001  570      Leemans, Roland                   1960           97730             0.5        569 b = 
001  571      D'Haijère, Arnaud                 1890           75701             0.5        572 w = 
001  572      Bode, Dorel-Ion                   1886           14158             0.5        571 b = 
001  573      Zilles, Paul                      1707           47422             0.0        574 w 0 
001  574      Grobli-Casimir, Davy              1821           14712             1.0        573 b 1 
001  575      Karanda, Konstantin               2127           26756             0.5        576 w = 
001  576      Visse, Bernard                    1686           60397             0.5        575 b = 
001  577      Fox, Pierre                       1638           63274             0.0        578 w 0 
001  578      Giagoulis, Dimitri                1873           97128             1.0        577 b 1 
001  579      Herzet, Serge                     1736           91448             0.0        580 w 0 
001  580      Doubnov, Ilucha                   1530           85863             1.0        579 b 1 
001  581      Pierret, Dimitri                  1486           23391             0.5        582 w = 
001  582      Smets, Rémy                       1583           15900             0.5        581 b = 
001  583      Schillings, Peter                 1860           13554             1.0        584 w 1 
001  584      Moranduzzo, Marino                1623           94943             0.0        583 b 0 
001  585      Ezzangui, Youssef                 1578           26095             0.5        586 w = 
001  586      Klein, Gernot                     1817           97926             0.5        585 b = 
001  587      Havenith, Jean                    1717           99376             1.0        588 w 1 
001  588      Renard, Alain                     1545           72109             0.0        587 b 0 
001  589      Leboutte, Simon                   1469           24288             1.0        590 w 1 
001  590      Cormann, Gary                     1584           23089             0.0        589 b 0 
001  591      Franken, Jean-Claude              1781           95010             1.0        592 w 1 
001  592      De Vettor, Marc                   1659           95966             0.0        591 b 0 
001  593      Jortay, Olivier                   1597           72427             1.0        594 w 1 
001  594      Nyssen, Christoph                 1701           99724             0.0        593 b 0 
001  595      Delhaes, Guenter                  1519           20931             0.0        596 w 0 
001  596      Orban, Didier                     1546           97157             1.0        595 b 1 
001  597      Morvrange, Camille                1492           27064             0.5        598 w = 
001  598      Bosten, Ralph                     1506           10349             0.5        597 b = 
001  599      Zenuni, Safet                     1752            4537             0.5        600 w = 
001  600      Raygrotzki, Norbert               1855           10750             0.5        599 b = 
001  601      Esser, Juergen                    1756           95019             0.5        602 w = 
001  602      Van Beylen, Koen                  1701           11982             0.5        601 b = 
001  603      Jansen, Luc                       1606           20095             0.5        604 w = 
001  604      Weiss, Philippe                   1537           99791             0.5        603 b = 
001  605      Rosenberg, Thomas                 1354           27122             1.0        606 w 1 
001  606      Maes, Lander                      1452           19230             0.0        605 b 0 
001  607      Bex, Lennert                      2011           11210             0.5        608 w = 
001  608      Thirion, Marcel                   2044           97136             0.5        607 b = 
001  609      Fontaine, Pierre                  1975           91219             0.5        610 w = 
001  610      Verbeek, Geert                    1798           95168             0.5        609 b = 
001  611      Kocur, Marc                       1674            3778             0.5        612 w = 
001  612      Manne, Jean-Luc                   1761           91201             0.5        611 b = 
001  613      Cristino, Gregory                 1763           12595             1.0        614 w 1 
001  614      Picard, Hervé                     1614           18261             0.0        613 b 0 
001  615      Pilawski, Stephane                1899           92967             1.0        616 w 1 
001  616      Seibt, Friedebert                 1978           10721             0.0        615 b 0 
001  617      Schleck, Victor                   1591           99031             0.5        618 w = 
001  618      Vandecan, Michel                  1808           37401             0.5        617 b = 
001  619      Tutenel, Erik                     1727           56278             0.5        620 w = 
001  620      Thomas, Walter                    1648           13024             0.5        619 b = 
001  621      Selyshchev, Artem                 1416           27242             1.0        622 w 1 
001  622      Charles, Freddy                   1713           60241             0.0        621 b 0 
001  623      Van Herck, Marcel                 1971            1112             0.0        624 w 0 
001  624      Descamps, Stijn                   1848           14567             1.0        623 b 1 
001  625      Lemmens, Philip                   1910            9504             0.5        626 w = 
001  626      Engelaer, Maurice                 1867           40363             0.5        625 b = 
001  627      Socaciu, Gheorghe                 1848           19849             0.5        628 w = 
001  628      Moens, Patrick                    1825           32344             0.5        627 b = 
001  629      Wielfaert, Koen                   1595           12289             1.0        630 w 1 
001  630      Van Lil, Bob                      1832           44971             0.0        629 b 0 
001  631      Vande Velde, Erik                 1880           45420             0.0        632 w 0 
001  632      Verhulst, Tobias                  1860           53805             1.0        631 b 1 
001  633      Van Amerongen, Mart               1741           14263             0.0        634 w 0 
001  634      Van Hoofstat, Sam                 1866           39101             1.0        633 b 1 
001  635      Van Goethem, Jozef                1802           28754             1.0        636 w 1 
001  636      De Haeck, Sebastiaan              1727           16115             0.0        635 b 0 
001  637      Gherbi, Reda                      1676           15048             1.0        638 w 1 
001  638      Liekens, Ronny                    1650           54267             0.0        637 b 0 
001  639      Nuyens, John                      1961           21415             1.0        640 w 1 
001  640      Bes, Nikolaas                     1731           47104             0.0        639 b 0 
001  641      Peeters, Bart                     1676           51292             0.0        642 w 0 
001  642      Maes, Chris                       1804           18503             1.0        641 b 1 
001  643      Van De Sande, Jorn                1585           10416             1.0        644 w 1 
001  644      Guldentops, Pierre                1637           23311             0.0        643 b 0 
001  645      Laporte, Erik                     1595           21041             0.0        646 w 0 
001  646      Goossens, Alexander               1532           11413             1.0        645 b 1 
001  647      Bauwens, Marc                     1916           84697             0.5        648 w = 
001  648      Nijssen, Peter                    1970           55964             0.5        647 b = 
001  649      Gijbels, Rudi                     1823           95184             1.0        650 w 1 
001  650      Manueke, Hervano                  1345           15928             0.0        649 b 0 
001  651      Smirnov, Sergey                   1598           23194             0.0        652 w 0 
001  652      Lukin, Yesenia                    1316           22025             1.0        651 b 1 
001  653      Demarré, Jan                      1783           11510             0.5        654 w = 
001  654      Van Wiele, Kurt                   1842            8974             0.5        653 b = 
001  655      Noens, Yoran                      1320           19757             0.0        656 w 0 
001  656      Adams, Gert                       1791           56294             1.0        655 b 1 
001  657      Verlinden, Willem                 1645           17825             0.5        658 w = 
001  658      Boudry, Rik                       1481           12928             0.5        657 b = 
001  659      Laureys, Jo                       1368           14071             1.0        660 w 1 
001  660      Tegenbosch, Dirk                  1612            5525             0.0        659 b 0 
001  661      Aerts, Eric                       1948           80608             1.0        662 w 1 
001  662      Schrickx, Frank                   1852           15041             0.0        661 b 0 
001  663      Van Der Kelen, Thomas             1703           15431             0.0        664 w 0 
001  664      Peleman, Tony                     1895           25755             1.0        663 b 1 
001  665      Mollekens, Roeland                1914            4693             1.0        666 w 1 
001  666      Chhawchharia, Avish               1545           19708             0.0        665 b 0 
001  667      Hooybergs, Jan                    1433           14113             0.0        668 w 0 
001  668      Provinciael, Ernest               1902             884             1.0        667 b 1 
001  669      De Vroe, Philip                   1769           80055             0.5        670 w = 
001  670      Verhalle, Elias                   1954           11400             0.5        669 b = 
001  671      Six, Stefaan                      1804           34843             0.5        672 w = 
001  672      Pauwels, Rudi                     1725           19216             0.5        671 b = 
001  673      Van Wassenhove, Marc              1766            3174             0.0        674 w 0 
001  674      Tollenaere, Bert                  1794           44725             1.0        673 b 1 
001  675      Heeffer, Albrecht                 1731           97390             0.5        676 w = 
001  676      Ponnet, Guy                       1656           21008             0.5        675 b = 
001  677      Lenders, Ivan                     1911           11572             0.5        678 w = 
001  678      Gallein, Peter                    2033           98460             0.5        677 b = 
001  679      Defreyne, Luc                     1929           13196             0.0        680 w 0 
001  680      Bracke, Milan                     1801           56855             1.0        679 b 1 
001  681      De Baets, Christof                1719           11541             0.5        682 w = 
001  682      Mahieu, Gwijde                    1854           26671             0.5        681 b = 
001  683      Rogiers, Jonny                    1704           73717             0.5        684 w = 
001  684      Twechuizen, Benjamin              1672           24698             0.5        683 b = 
001  685      Delafontaine, Brant               1819            9989             0.0        686 w 0 
001  686      Passchyn, Maarten                 1977            9628             1.0        685 b 1 
001  687      Coucke, Yari                      1541           12146             1.0        688 w 1 
001  688      Strobbe, Jacob                    1727           11260             0.0        687 b 0 
001  689      Daels, Ilse                       1705           10542             0.5        690 w = 
001  690      Lagast, Herve                     1906           57941             0.5        689 b = 
001  691      De Corte, Ronny                   1769           35980             0.5        692 w = 
001  692      Daels, Emma                       1629           10544             0.5        691 b = 
001  693      Devolder, Pieter                  1841            6785             0.5        694 w = 
001  694      Klipper, Noémie                   1742           24942             0.5        693 b = 
001  695      Drossart, Jonathan                1745           71137             0.5        696 w = 
001  696      Van Muylem, Tom                   1689            7544             0.5        695 b = 
001  697      Deloof, Koen                      1658           39934             1.0        698 w 1 
001  698      Vanneste, Damien                     0           26384             0.0        697 b 0 
001  699      Skowron, Jean-Pol                 1404           77348             0.0        700 w 0 
001  700      Meignen, Gaetan                   1668           56553             1.0        699 b 1 
001  701      Wyntin, Dag                       1887           59111             1.0        702 w 1 
001  702      Temmerman, Sara                   1757           13529             0.0        701 b 0 
001  703      Temmerman, Sander                 1740           13522             0.0        704 w 0 
001  704      Drabs, Olivier                    1744           85359             1.0        703 b 1 
001  705      Tytgat, Karel                     1642           45276             0.5        706 w = 
001  706      Van Quekelberghe, Maarten         1572           23667             0.5        705 b = 
001  707      Flikweert, Henry                  1666           23012             1.0        708 w 1 
001  708      Pierloot, Luc                     1589           12261             0.0        707 b 0 
001  709      Vanroose, Sibran                  1726           45144             0.0        710 w 0 
001  710      Castelein, Dirk                   1916           72966             1.0        709 b 1 
001  711      De Putter, Sven                   1608           15132             0.5        712 w = 
001  712      Lepers, Philippe                  1704           32140             0.5        711 b = 
001  713      Malfait, Ward                     1706           17398             0.5        714 w = 
001  714      De Putter, Peter                  1641           16353             0.5        713 b = 
001  715      Frouws, Willem                    1490           23381             1.0        716 w 1 
001  716      Van Keirsbilck, Ilias             1631           21843             0.0        715 b 0 
001  717      Konidakis, Alex                   1790           22511             0.5        718 w = 
001  718      Miulescu, Gabriel                 1978           19476             0.5        717 b = 
001  719      Hawia, Thierry                    1991           46710             1.0        720 w 1 
001  720      Marchiano, Marco                  1823           73695             0.0        719 b 0 
001  721      Henrotte, Corentin                1831           10295             0.5        722 w = 
001  722      Bouchat, Xavier                   1873           70602             0.5        721 b = 
001  723      Andri, Amaury                     1698           18802             0.0        724 w 0 
001  724      Menolascina, Francesco            1719           20412             1.0        723 b 1 
001  725      Muratet, Lucas                    2135           23129             1.0        726 w 1 
001  726      Morard, Ambroise                  1658           19024             0.0        725 b 0 
001  727      Thys, Cédric                      1764           16389             1.0        728 w 1 
001  728      Carion, Sébastien                 1731           19700             0.0        727 b 0 
001  729      De Brouwer, Philippe              1688           97781             0.0        730 w 0 
001  730      Katumwa, Iko                      1564           17289             1.0        729 b 1 
001  731      Morard, Basile                    1310           21597             0.0        732 w 0 
001  732      Marlier, Maxime                   1582           24051             1.0        731 b 1 
001  733      Lion, Maurice                     1836           88374             0.5        734 w = 
001  734      Dupuis, Cédric                    1877           96105             0.5        733 b = 
001  735      Deneyer, Frank                    1736           98919             1.0        736 w 1 
001  736      Culot, Cédric                     1804           59722             0.0        735 b 0 
001  737      Stilmant, Thierry                 1806           75990             1.0        738 w 1 
001  738      Luque Joris, Sébastien            1571           10859             0.0        737 b 0 
001  739      Brouillard, Oscar                 1394           24050             0.5        740 w = 
001  740      Bussola, Eric                     1476           77828             0.5        739 b = 
001  741      Piraprez, Charles                 1849           18009             0.0        742 w 0 
001  742      Dessomme, François                1836           74063             1.0        741 b 1 
001  743      Wautelet, Patrick                 1806           71978             0.5        744 w = 
001  744      George, Michaël                   1867           72443             0.5        743 b = 
001  745      Vansilliette, Louis               1726           22694             0.0        746 w 0 
001  746      Albert, Julien                    1710           77381             1.0        745 b 1 
001  747      Bracq, Christian                  1634           14956             0.0        748 w 0 
001  748      Oger, Daniel                      1803           83275             1.0        747 b 1 
001  749      Delanoeije, Patrick               1913           15377             0.0        750 w 0 
001  750      Wilmots, Yentl                    1604           21680             1.0        749 b 1 
001  751      De Bosscher, Peter                1696             655             0.0        752 w 0 
001  752      Vervaet, Bart                     1815           13286             1.0        751 b 1 
001  753      Kutlu, Hasan                      1768           49506             0.0        754 w 0 
001  754      Pletinckx, Eddy                   1676           76325             1.0        753 b 1 
001  755      Cornelis, Eric                    1646           76317             0.0        756 w 0 
001  756      Baert, Bart                       1501           15997             1.0        755 b 1 
001  757      Castellana, Michaël               1596           56871             0.5        758 w = 
001  758      Gessis, Stavros                   1685           98412             0.5        757 b = 
001  759      Saag, Enith Li                    1677           21246             0.0        760 w 0 
001  760      Frere, Eugène                     1427           17782             1.0        759 b 1 
001  761      Henrotte, Christian               1508           98146             0.5        762 w = 
001  762      Hogan, Thomas                     1689           23216             0.5        761 b = 
001  763      Vandenberghe, Marc                1362           23297             0.0        764 w 0 
001  764      Legrand, Arthur                      0           20062             1.0        763 b 1 
001  765      Vanstraelen, Roel                 1935           20800             1.0        766 w 1 
001  766      Van Bael, Pascal                  1589           85472             0.0        765 b 0 
001  767      Groteclaes, Alexandre             1585           23288             0.0        768 w 0 
001  768      Koornstra, Robbert-Jan            1896           14835             1.0        767 b 1 
001  769      Cotman, Bernd                     1607           13055             0.0        770 w 0 
001  770      Descamps, Thomas                  1478           23292             1.0        769 b 1 
001  771      Maniscalco, Antoni                1446           13965             0.0        772 w 0 
001  772      Vanherck, Jeroen                  1563           36005             1.0        771 b 1 
001  773      Pringot, Ilya                     1699           24301             0.0        774 w 0 
001  774      Ramos Florido, José-Maria         1828           50149             1.0        773 b 1 
001  775      Busquets Pérez, Luis              1802           12256             1.0        776 w 1 
001  776      Caulier, Marius                   1618           25174             0.0        775 b 0 
001  777      Innocenti, Jean-Dominique         1512           25018             1.0        778 w 1 
001  778      Parreira, Luis Miguel             1744           12300             0.0        777 b 0 
001  779      Busquets Xapelli, David           1514           21578             1.0        780 w 1 
001  780      Rando, Manuel                     1507           67164             0.0        779 b 0 
001  781      Dethy, David                      1949           86282             0.5        782 w = 
001  782      Van Parys, Frederik               1739           19917             0.5        781 b = 
001  783      Pynket, Seppe                     1515           17837             0.0        784 w 0 
001  784      Lessinnes, Thomas                 1768           24792             1.0        783 b 1 
001  785      Vausort, André                    1748            9563             0.5        786 w = 
001  786      Tillieu, Anja                     1150           23133             0.5        785 b = 
001  787      De Clerck, Mathias                   0           26583             0.0        788 w 0 
001  788      Assaf, Georges                    1699           16658             1.0        787 b 1 
001  789      Gain, Soheil                      1784           26900             0.5        790 w = 
001  790      De Ceukelaire, Gert               1866           99152             0.5        789 b = 
001  791      Maeckelbergh, Geert               1804           43419             1.0        792 w 1 
001  792      Fesenko, Tymofii                  1492           24479             0.0        791 b 0 
001  793      Gerrits, Augustin                    0           26983             1.0        794 w 1 
001  794      Maeckelbergh, Anne-Marie          1721             353             0.0        793 b 0 
001  795      Roelants, Samuel                  1629           21277             0.5        796 w = 
001  796      Toledo, Samuel                    1521           22646             0.5        795 b = 
001  797      Demiddele, Kevin                  1871           21440             0.5        798 w = 
001  798      Maes, Tibo                        1989           42391             0.5        797 b = 
001  799      Jacobs, Michiel                   1979           10216             1.0        800 w 1 
001  800      Vaneechoutte, Ruben               1616           11668             0.0        799 b 0 
001  801      Buchta Boris, Samuel              1823           24465             0.5        802 w = 
001  802      Lachaert, Tibo                    1915           11132             0.5        801 b = 
001  803      Vintioen, Ben                     1882           38822             1.0        804 w 1 
001  804      Mititelu, Alina                   1751           26669             0.0        803 b 0 
001  805      Lenoir, Thierry                   1661           60275             0.0        806 w 0 
001  806      Boshra, Abanoub                   1836           16554             1.0        805 b 1 
001  807      Baeten, Wim                       1611           23609             1.0        808 w 1 
001  808      De Lombaerde, Yves                1623           82058             0.0        807 b 0 
001  809      Lantreibecq, Luca                 1671           15312             0.0        810 w 0 
001  810      De Harlez, Guillaume              1599           60110             1.0        809 b 1 
001  811      Duvillier, Frederic               1260           23092             1.0        812 w 1 
001  812      Drugmand, Benoît                  1524           23003             0.0        811 b 0 
001  813      Laurent, Michel                   2047           45110             1.0        814 w 1 
001  814      Borgogni, Angelo                  1578           25426             0.0        813 b 0 
001  815      Van De Schouw, Guus                  0           22633             0.0        816 w 0 
001  816      Cornil, Etienne                   1925           35556             1.0        815 b 1 
001  817      Lemaitre, Didier                  1872           68543             0.5        818 w = 
001  818      Sola, Alessandro                  1614           23739             0.5        817 b = 
001  819      Kaduk Aguilar, Borin              1494           24298             0.0        820 w 0 
001  820      Chokouhian, Ahmad                 1731           25844             1.0        819 b 1 
001  821      Samray, Thomas                    2026           89681             1.0        822 w 1 
001  822      Delcour, Errol                    1746           58092             0.0        821 b 0 
001  823      Remont, Léopold                   1720            2411             0.0        824 w 0 
001  824      Micciche, Ruben                   1800           14274             1.0        823 b 1 
001  825      Brion, Sophie                     1848           66575             1.0        826 w 1 
001  826      Kuzmin, Vladimir                  1607           70530             0.0        825 b 0 
001  827      Bebronne, Romain                     0           26092             0.0        828 w 0 
001  828      Cisterna, Horacio                 1695           23497             1.0        827 b 1 
001  829      Rousseau, Christilla              1653           16160             0.5        830 w = 
001  830      Verbist, Julien                   2052           10563             0.5        829 b = 
001  831      Nolf, Stephane                    2029           81698             1.0        832 w 1 
001  832      Wambecq, Sven                     1660           25607             0.0        831 b 0 
001  833      Roosen, Stefan                    1650           21997             1.0        834 w 1 
001  834      Rauta, Nicolas                    1881           68497             0.0        833 b 0 
001  835      Gerresch, Paul                    1625           75141             0.0        836 w 0 
001  836      Rits, Beere                       1549           10697             1.0        835 b 1 
001  837      Lacheron, Edouard                 1630           12099             0.0        838 w 0 
001  838      Van Elsacker, Jasper              1615           23713             1.0        837 b 1 
001  839      Aishajiang, Ehsan                 1500           17669             0.5        840 w = 
001  840      Mechkor, Mohamed                  1706           21218             0.5        839 b = 
001  841      Raptis, Olympios                  1247           22147             0.0        842 w 0 
001  842      Abidin, Aysajan                   1636           17291             1.0        841 b 1 
001  843      De Coninck, Jonathan              1398           24398             1.0        844 w 1 
001  844      Dejace, Robert                       0           24187             0.0        843 b 0 
001  845      Lombart, Philippe                 1771           41831             0.5        846 w = 
001  846      Pelgrims, Jan                     1917           32212             0.5        845 b = 
001  847      Dehan, Loïc                       1888           11947             1.0        848 w 1 
001  848      Herman, Luc                       1740            8575             0.0        847 b 0 
001  849      Haulotte, François                1730           86941             0.0        850 w 0 
001  850      Boonen, Maarten                   1801           15005             1.0        849 b 1 
001  851      Cuyx, Tomas                       1589           13921             0.0        852 w 0 
001  852      Rittelmeyer, Yann-Sven            1704           60676             1.0        851 b 1 
001  853      Moors, Marc                       1759           62715             1.0        854 w 1 
001  854      De Baets, Keano                   1767           14985             0.0        853 b 0 
001  855      De Baets, Branko                  1677           14992             1.0        856 w 1 
001  856      De Combes, Fernand                1772            4669             0.0        855 b 0 
