00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 8 à 8
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=666 R=1 S=18/02/24 E=18/02/24 +261 =144 -261
012 Belgian Interclubs 2023 - 2024 - Round 8
022 Various locations in Belgian Clubs
032 BEL
042 2024-02-18
052 2024-02-18
062 666
102 Cornet, Luc
001  426      Deleu, Karen                      1417           14521             0.5        425 b = 
001  427      Samson, Joeri                     1393           21514             0.5        428 w = 
001  428      Verbruggen, Peter                 1671           10207             0.5        427 b = 
001  429      Staes, Jan                        1634           10208             1.0        430 w 1 
001  430      Celiktas, Ayhan                   1310           18084             0.0        429 b 0 
001  431      Celiktas, Kaan                    1300           18081             0.5        432 w = 
001  432      Witters, Michael                  1425           15003             0.5        431 b = 
001  433      Van Dosselaer, Mattias            1397           50295             1.0        434 w 1 
001  434      Tajsumov, Timour                     0           22987             0.0        433 b 0 
001  435      Van Dijck, Bjarne                 2079           10399             1.0        436 w 1 
001  436      Ducaert, Frederik                 1632           24597             0.0        435 b 0 
001  437      Verlinden, Patrick                1606           54917             1.0        438 w 1 
001  438      Pouliart, Sander                  1463           15856             0.0        437 b 0 
001  439      Masselin, Lennert                    0           24816             0.5        440 w = 
001  440      Chorosinski, Daniel                  0           25611             0.5        439 b = 
001  441      Ducaert, Alexander                1199           13287             0.0        442 w 0 
001  442      Arakelyan, Narek                  1357           11946             1.0        441 b 1 
001  443      Deserrano, Gertjan                1777           37991             1.0        444 w 1 
001  444      Winand, Michael                   1716           98051             0.0        443 b 0 
001  445      Stroh, Daniel                     1589           97811             0.0        446 w 0 
001  446      Cuykx, Dries                      1604           23703             1.0        445 b 1 
001  447      Bedert, Bernard                   1554           13421             0.0        448 w 0 
001  448      Kauschanski, Nicolas              1398           16649             1.0        447 b 1 
001  449      Abubakirov, Khumid                1461           13406             1.0        450 w 1 
001  450      Ausloos, Ruben                    1445           23045             0.0        449 b 0 
001  451      Grillmaier, Philippe              1845           29301             0.0        452 w 0 
001  452      Venken, Kenneth                   1763           43885             1.0        451 b 1 
001  453      Montforts, Ton                    1610           14265             0.0        454 w 0 
001  454      Boulogne, Pieter                  1701           10175             1.0        453 b 1 
001  455      Florent, Didier                      0           27023             0.0        456 w 0 
001  456      Schols, Geri                      1584           29351             1.0        455 b 1 
001  457      Sarrechia, Benito                 1576           37702             0.0        458 w 0 
001  458      Wéry, Jean-Luc                       0           26075             1.0        457 b 1 
001  459      Beckers, Seth                     1350           23102             0.0        460 w 0 
001  460      Bikady, Claude                    1848           81019             1.0        459 b 1 
001  461      Walrant, Toan                     1509           26470             1.0        462 w 1 
001  462      Pribylla, Amélia                  1293           20487             0.0        461 b 0 
001  463      Schijns, Matz                     1309           21037             1.0        464 w 1 
001  464      Coulon, Caleb                        0           26518             0.0        463 b 0 
001  465      Reumont, Valentin                    0           22335             0.0        466 w 0 
001  466      Steeno, Matz                      1256           19839             1.0        465 b 1 
001  467      Charles, Freddy                   1713           60241             0.0        468 w 0 
001  468      Sauvage, Eric                     1966           70378             1.0        467 b 1 
001  469      Nadin, Corinne                    1478           97659             1.0        470 w 1 
001  470      Snyers, Antoine                   1638           14530             0.0        469 b 0 
001  471      Luxem, Kim                        1364           21290             1.0        472 w 1 
001  472      Morgenthal, Renaud                1410           81833             0.0        471 b 0 
001  473      Hubert, René                      1388           17370             0.0        474 w 0 
001  474      Marmenout, Sylvain                1344           59463             1.0        473 b 1 
001  475      Cypers, Alexandre                 1762           15780             0.5        476 w = 
001  476      Lievens, Robert                   1416           14915             0.5        475 b = 
001  477      Dumoulin, Patrick                 1336           19606             0.5        478 w = 
001  478      Mormont, Nathan                      0           18302             0.5        477 b = 
001  479      Laureyn, Nicolas                     0           26517             1.0        480 w 1 
001  480      Pollet, Charles                   1210           83411             0.0        479 b 0 
001  481      Pinet, Théotime                   1150           23731             0.0        482 w 0 
001  482      Cabay, Sébastien                     0           27385             1.0        481 b 1 
001  483      Bodart, Cédric                    1557           15419             0.5        484 w = 
001  484      Dauw, Tony                        1645           48691             0.5        483 b = 
001  485      Dehond, Marc                      1355           58645             0.0        486 w 0 
001  486      Cultiaux, Pierre                  1621           87831             1.0        485 b 1 
001  487      Louppe, Patrice                   1328           15462             0.0        488 w 0 
001  488      Beddegenoodts, Marc               1196           15584             1.0        487 b 1 
001  489      De Keyser, Eric                   1150           10882             1.0        490 w 1 
001  490      Gerard, Olivier                   1216           60581             0.0        489 b 0 
001  491      Claeys, Robin                     1768           11876             1.0        492 w 1 
001  492      Van Hamme, Remco                  1566            5789             0.0        491 b 0 
001  493      Vander Zwalmen, Miranda           1503           40061             0.0        494 w 0 
001  494      Jalalijam, Amir                   1423           11462             1.0        493 b 1 
001  495      Claeys, Jurgen                    1099           12839             0.0        496 w 0 
001  496      Bolle, Maurice                    1355           23209             1.0        495 b 1 
001  497      Ingelbert, Wout                   1294           22014             1.0        498 w 1 
001  498      Jalalijam, Ashkan                 1003           15287             0.0        497 b 0 
001  499      Vertongen, Jack                   1373           17122             0.0        500 w 0 
001  500      D'Hooge, Frank                    1674            8397             1.0        499 b 1 
001  501      Ruyssinck, Joeri                  1510           13905             0.0        502 w 0 
001  502      Vagenende, Lars                   1323           16208             1.0        501 b 1 
001  503      Coorevits, Arthur                 1202           16261             1.0        504 w 1 
001  504      Lemahieu, Henri                      0           27338             0.0        503 b 0 
001  505      Hooft, Lucas                         0           27346             0.0        506 w 0 
001  506      Decraene, Eden                    1150           22448             1.0        505 b 1 
001  507      Vandekerckhove, Ava               1657           45900             0.5        508 w = 
001  508      Himpe, Rudy                       1345           23671             0.5        507 b = 
001  509      Claproth, Mels                       0           22074             1.0        510 w 1 
001  510      Bunkens, Rudi                     1670           29467             0.0        509 b 0 
001  511      Verselder, Franky                 1433           47376             1.0        512 w 1 
001  512      Burssens, Ruben                   1152           17961             0.0        511 b 0 
001  513      Van Damme Bricout, Victor            0           25476             0.0        514 w 0 
001  514      Kindts, Christelle                1150           19865             1.0        513 b 1 
001  515      Lahousse, Wouter                  1832           13870             1.0        516 w 1 
001  516      Debucke, Dimitri                  1426           14384             0.0        515 b 0 
001  517      Debucke, Ruben                    1270           14564             0.0        518 w 0 
001  518      Steijn, Sjaak                     1769           21460             1.0        517 b 1 
001  519      Karlioglu, Boran                  1704           16971             0.5        520 w = 
001  520      De Scheemacker, Peter             1312           22071             0.5        519 b = 
001  521      Meynen, Mathisse                     0           17792             0.0        522 w 0 
001  522      Van Trirum, Noel                  1626           27268             1.0        521 b 1 
001  523      Ip, Tobias                        1349           21109             0.5        524 w = 
001  524      Ponnet, Dirk                      1718            2518             0.5        523 b = 
001  525      Kint, Jean                        1473            6564             0.5        526 w = 
001  526      Karwar, Walid                        0           27247             0.5        525 b = 
001  527      Smekens, Ann                      1150           11922             0.5        528 w = 
001  528      De Rycke, Georges                 1385           19627             0.5        527 b = 
001  529      Van Heghe, Isabelle               1150           38016             0.0        530 w 0 
001  530      De Feyter, Aaron                     0           25559             1.0        529 b 1 
001  531      Van Quekelberghe, Maarten         1572           23667             0.0        532 w 0 
001  532      Wilmotte, Frederik                1410           23375             1.0        531 b 1 
001  533      Declerck, Lucas                      0           26822             0.0        534 w 0 
001  534      Flikweert, Henry                  1666           23012             1.0        533 b 1 
001  535      Declercq De Caigny, Finn          1528           23150             1.0        536 w 1 
001  536      Wilmotte, Ward                       0           26825             0.0        535 b 0 
001  537      De Roeck, Sean                       0           21147             0.0        538 w 0 
001  538      Liveyns, Antje                    1150           23708             1.0        537 b 1 
001  539      Dillen, Alain                     1767           52345             0.5        540 w = 
001  540      Blommaert, Robin                  1746           48984             0.5        539 b = 
001  541      Vereecken, Bart                   1621           48623             1.0        542 w 1 
001  542      Devis, Wim                        1621           98783             0.0        541 b 0 
001  543      Van Landeghem, Gunther            1429            2925             0.0        544 w 0 
001  544      Van Laere, Mauro                  1537           21520             1.0        543 b 1 
001  545      De Bock, Jonas                       0           25039             1.0        546 w 1 
001  546      Sips, Arno                        1437           23387             0.0        545 b 0 
001  547      Dupont, Paul                      1614            6769             1.0        548 w 1 
001  548      De Vriendt, Augustin              1358           62316             0.0        547 b 0 
001  549      Van Uytvange, Jonas               1416           23725             1.0        550 w 1 
001  550      Kumar, Akil Ganesh                   0           24312             0.0        549 b 0 
001  551      Verbeeck, Steven                     0           24013             0.0        552 w 0 
001  552      Brys, Kristof                     1314           15620             1.0        551 b 1 
001  553      Veelenturf, Wim                   1542           23026             0.5        554 w = 
001  554      Staes, Herwig                     1588           96523             0.5        553 b = 
001  555      Janssens, Dirk                    1474           19936             1.0        556 w 1 
001  556      Oxener, Aldo                      1514           15063             0.0        555 b 0 
001  557      Zjuravlyov, Maximilian               0           23435             0.5        558 w = 
001  558      Covents, Maarten                  1447           12955             0.5        557 b = 
001  559      Van Hecke, Wouter                    0           24630             1.0        560 w 1 
001  560      Seresia, Nathan                      0           25225             0.0        559 b 0 
001  561      Tuytens, Ivo                      1638           44563             0.5        562 w = 
001  562      Van Den Heuvel, Philip            1523           47741             0.5        561 b = 
001  563      De Smet, Ruben                    1282           12187             0.0        564 w 0 
001  564      Visser, Wouter                    1620           23330             1.0        563 b 1 
001  565      Hanssen, Paul                     1509           23329             1.0        566 w 1 
001  566      D'Heer, Matthias                  1169           13427             0.0        565 b 0 
001  567      Haazen, Patrick                      0           26968             1.0        568 w 1 
001  568      Kocailov, Moris                   1466           41220             0.0        567 b 0 
001  569      Peeters, Stefan                   1312           21017             0.0        570 w 0 
001  570      Oloeriu, Calin                    1684           14577             1.0        569 b 1 
001  571      Van Parys, Frederik               1739           19917             1.0        572 w 1 
001  572      Londers, Tuur                     1332           19773             0.0        571 b 0 
001  573      Peeters, Paul                     1150           17594             0.0        574 w 0 
001  574      Oloeriu, Bogdan Marian            1303           15125             1.0        573 b 1 
001  575      Tillieu, Anja                     1150           23133             0.0        576 w 0 
001  576      Orban, Jasper                      982           23320             1.0        575 b 1 
001  577      Vasylchenko, Maksym               1435           26501             1.0        578 w 1 
001  578      Debelie, Geert                    1624           99178             0.0        577 b 0 
001  579      Van Steenwinckel, Hugo            1502           96491             1.0        580 w 1 
001  580      Koteki, Parthena Rengina             0           26382             0.0        579 b 0 
001  581      Toelen, Daan                         0           26899             0.0        582 w 0 
001  582      Verschueren, Dirk                 1292           12640             1.0        581 b 1 
001  583      Borbas, Gabor                     1308           54356             1.0        584 w 1 
001  584      Falepin, Annelies                    0           26960             0.0        583 b 0 
001  585      Silantev, Ilia                    1569           18840             1.0        586 w 1 
001  586      Van De Kelder, Yves               1428           16107             0.0        585 b 0 
001  587      Inghelbrecht, Veronique           1446           35891             0.5        588 w = 
001  588      Gevers, Warre                        0           27207             0.5        587 b = 
001  589      Commeine, Maarten                    0           27237             1.0        590 w 1 
001  590      Sypré, Sabine                     1249           17890             0.0        589 b 0 
001  591      De Caluwé, Gerard                 1193           16100             1.0        592 w 1 
001  592      Martens, Rune                        0           26472             0.0        591 b 0 
001  593      Pranckevicius, Mattias               0           24629             1.0        594 w 1 
001  594      Pollaris, Arnaud                     0           26770             0.0        593 b 0 
001  595      Voué, Pierre                      1462           16293             1.0        596 w 1 
001  596      Ramon, Gabriel                       0           24681             0.0        595 b 0 
001  597      Alcala-Galiano, Ignacio              0           26722             0.0        598 w 0 
001  598      De Verteuil, Peter                   0           26647             1.0        597 b 1 
001  599      Boshra, Sosanna                   1394           16981             1.0        600 w 1 
001  600      Bresolin, Diego                      0           24696             0.0        599 b 0 
001  601      Van Der Auwera, Jan               1830           34622             1.0        602 w 1 
001  602      Palazoski, Elvir                  1557           14766             0.0        601 b 0 
001  603      Nica, Radu-Catalin                1485           87611             0.5        604 w = 
001  604      Biçakçi, Yigit                       0           26457             0.5        603 b = 
001  605      Criquillion, Guillaume               0           27543             1.0        606 w 1 
001  606      Van Calster, Stan                    0           24109             0.0        605 b 0 
001  607      Verachtert, Barend                1572           11617             1.0        608 w 1 
001  608      Liman, Âlim                       1574           18148             0.0        607 b 0 
001  609      Griffon, Andre                    1598           73903             1.0        610 w 1 
001  610      Lequesne, Annie                   1329           10204             0.0        609 b 0 
001  611      Sarens, Leon                      1193           19644             0.5        612 w = 
001  612      Vangansbeke, Wouter                  0           26954             0.5        611 b = 
001  613      Bolhov, Ivan                         0           26885             1.0        614 w 1 
001  614      Levecke, Amadeo Rikigo               0           27730             0.0        613 b 0 
001  615      Lacroix, Bruno                    2120           97721             1.0        616 w 1 
001  616      Gerresch, Paul                    1625           75141             0.0        615 b 0 
001  617      Frederiksen, Jens                 1558           78697             0.0        618 w 0 
001  618      Jourdain, Jean-François           1901           43036             1.0        617 b 1 
001  619      Canneel, Daniel                   1836           50113             1.0        620 w 1 
001  620      Bonfils, Liam                        0           26927             0.0        619 b 0 
001  621      Nolf, Pierre                         0           26209             0.0        622 w 0 
001  622      Corluy, Gregoire                  1767           24690             1.0        621 b 1 
001  623      Mangini, Giovanni                 1637           97504             0.0        624 w 0 
001  624      Romboni, Charles                  1510           13053             1.0        623 b 1 
001  625      Hakim, Emmanuel                   1443           12407             1.0        626 w 1 
001  626      Giuliani, Oswald                  1314           74756             0.0        625 b 0 
001  627      Lopez Monedero, Jesus             1257           25758             0.5        628 w = 
001  628      Russo, Italo                      1368           71684             0.5        627 b = 
001  629      Demols, Nathan                    1355           22066             1.0        630 w 1 
001  630      Leroy, Sylvain                    1175           79065             0.0        629 b 0 
001  631      Rampelbergh, Wilfrid              1567           95826             1.0        632 w 1 
001  632      Laret, Jean                       1499           97782             0.0        631 b 0 
001  633      Kellner, Yohan                    1467           60673             1.0        634 w 1 
001  634      Lemoine, Christian                1496           97702             0.0        633 b 0 
001  635      Houzé, Sylvain                    1346           24499             0.5        636 w = 
001  636      Alcamisi, Charles                 1364           16854             0.5        635 b = 
001  637      Descamps, Philippe                   0           27428             1.0        638 w 1 
001  638      Fervaille, Philippe               1294           98517             0.0        637 b 0 
001  639      Andre, Robin                      1398           16989             1.0        640 w 1 
001  640      Wauters, Ladislas                 1278           20799             0.0        639 b 0 
001  641      Bensafi, Mathias                  1216           17730             1.0        642 w 1 
001  642      Huang, Kayan                      1463           26013             0.0        641 b 0 
001  643      Demeyere, Thomas                  1396           24319             1.0        644 w 1 
001  644      Romero Flores, Jose Miguel        1257           24669             0.0        643 b 0 
001  645      Romero Flores, Lucía Paola           0           24673             0.0        646 w 0 
001  646      Van Brussel, Thomas               1336           21048             1.0        645 b 1 
001  647      Callewaert, Damien                1383           17756             0.5        648 w = 
001  648      Van Den Bergh, Luc                1534            3841             0.5        647 b = 
001  649      Proost, Benn                         0           25384             1.0        650 w 1 
001  650      Ruelens, Thierry                  1369           62278             0.0        649 b 0 
001  651      Staelens, Maël                    1450           22060             0.5        652 w = 
001  652      Hias, Ludovic                     2034           79316             0.5        651 b = 
001  653      Decellier, Patrick                1730           84735             0.0        654 w 0 
001  654      Vanneste, Damien                     0           26384             1.0        653 b 1 
001  655      Taquet, Gabin                     1311           21535             0.0        656 w 0 
001  656      Jonniaux, Bastien                 1644           22762             1.0        655 b 1 
001  657      Belin, David                      1480           16858             1.0        658 w 1 
001  658      Agache, Basile                    1239           21529             0.0        657 b 0 
001  659      Albert, Julien                    1710           77381             0.5        660 w = 
001  660      Gangai, Luis                      1531           23300             0.5        659 b = 
001  661      Fattorutto, Hugo                  1408           22992             0.5        662 w = 
001  662      Brunet, David                     1592           75566             0.5        661 b = 
001  663      Brunet Vrijens, Leo               1617           23372             1.0        664 w 1 
001  664      Fourrez, Nicolas                  1516           25111             0.0        663 b 0 
001  665      Brouillard, Oscar                 1394           24050             0.5        666 w = 
001  666      Vinsous, Roman                       0           26962             0.5        665 b = 
