00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 10 à 10
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=670 R=1 S=24/03/24 E=24/03/24 +270 =130 -270
012 Belgian Interclubs 2023 - 2024 - Round 10
022 Various locations in Belgian Clubs
032 BEL
042 2024-03-24
052 2024-03-24
062 670
102 Cornet, Luc
001  426      Deflem, Stig                         0           25728             0.5        425 b = 
001  427      De Ganck, Pieter                     0           27059             1.0        428 w 1 
001  428      Keustermans, Sieme                   0           25359             0.0        427 b 0 
001  429      Pouliart, Sander                  1463           15856             1.0        430 w 1 
001  430      De Swert, Heidi                   1432           98797             0.0        429 b 0 
001  431      Lauwers, Rudi                     1391           11611             0.0        432 w 0 
001  432      Manders, Anton                       0           13436             1.0        431 b 1 
001  433      Van Dromme, Alex                     0           24960             1.0        434 w 1 
001  434      Vancoppenolle, Ghislain           1400           32221             0.0        433 b 0 
001  435      Durieux, Frank                    1361           53180             0.5        436 w = 
001  436      Obolonskyy, Vladomeare            1210           13896             0.5        435 b = 
001  437      Verlinden, Patrick                1606           54917             0.0        438 w 0 
001  438      Verbruggen, Peter                 1671           10207             1.0        437 b 1 
001  439      Staes, Jan                        1634           10208             1.0        440 w 1 
001  440      Chorosinski, Daniel                  0           25611             0.0        439 b 0 
001  441      Van Hoof, Wilfried                1629           27260             1.0        442 w 1 
001  442      Van Orden, Danny                  1324           24867             0.0        441 b 0 
001  443      Van Vosselen, Cedric                 0           27019             1.0        444 w 1 
001  444      Ducaert, Alexander                1199           13287             0.0        443 b 0 
001  445      Dooms, Stefan                     1908            1848             0.5        446 w = 
001  446      Grillmaier, Philippe              1845           29301             0.5        445 b = 
001  447      Vincken, Dimaryk                  1698           26039             1.0        448 w 1 
001  448      Bedert, Bernard                   1554           13421             0.0        447 b 0 
001  449      Ausloos, Ruben                    1445           23045             1.0        450 w 1 
001  450      Nijs, Lucas                          0           26081             0.0        449 b 0 
001  451      Wéry, Jean-Luc                       0           26075             1.0        452 w 1 
001  452      Franssens, Dario                  1233           23863             0.0        451 b 0 
001  453      Hanssen, Casper                   1349           19131             0.0        454 w 0 
001  454      Winand, Michael                   1716           98051             1.0        453 b 1 
001  455      Roessler, Christian               1647           10659             0.5        456 w = 
001  456      Pribylla, Amélia                  1293           20487             0.5        455 b = 
001  457      Steeno, Matz                      1256           19839             1.0        458 w 1 
001  458      Cormann, Gary                     1584           23089             0.0        457 b 0 
001  459      Stroh, Daniel                     1589           97811             1.0        460 w 1 
001  460      Coolen, Victor                       0           23780             0.0        459 b 0 
001  461      Snyers, Antoine                   1638           14530             0.0        462 w 0 
001  462      Sarrechia, Benito                 1576           37702             1.0        461 b 1 
001  463      Berben, Jaak                      1496            2909             1.0        464 w 1 
001  464      Hendrickx, Wim                    1525           11995             0.0        463 b 0 
001  465      Oostenbach, Ronny                 1436           73393             1.0        466 w 1 
001  466      Heylen, Leo                       1418           14745             0.0        465 b 0 
001  467      Corstjens, André                  1249           12268             0.0        468 w 0 
001  468      Marmenout, Sylvain                1344           59463             1.0        467 b 1 
001  469      Mormont, Nathan                      0           18302             0.0        470 w 0 
001  470      Walrant, Toan                     1509           26470             1.0        469 b 1 
001  471      Dumont, Ronan                     1299           23717             0.0        472 w 0 
001  472      Laureyn, Nicolas                     0           26517             1.0        471 b 1 
001  473      Cabay, Sébastien                     0           27385             0.0        474 w 0 
001  474      Coulon, Caleb                        0           26518             1.0        473 b 1 
001  475      Marion, Luca                         0           27136             0.0        476 w 0 
001  476      Hauregard, Basile                    0           27387             1.0        475 b 1 
001  477      Lecocq, Arthur                    1763           19242             1.0        478 w 1 
001  478      Sauvage, Eric                     1966           70378             0.0        477 b 0 
001  479      Morgenthal, Renaud                1410           81833             0.5        480 w = 
001  480      Van Lochem, David                 1406           23764             0.5        479 b = 
001  481      Gerard, Olivier                   1216           60581             1.0        482 w 1 
001  482      Hubert, René                      1388           17370             0.0        481 b 0 
001  483      Marchal, Georges                  1286           83224             1.0        484 w 1 
001  484      Boitte, Julien                       0           26961             0.0        483 b 0 
001  485      Dauw, Tony                        1645           48691             0.5        486 w = 
001  486      Huguet, Xavier                       0           26791             0.5        485 b = 
001  487      Habran, Arthur                    1150           22887             0.0        488 w 0 
001  488      Dehond, Marc                      1355           58645             1.0        487 b 1 
001  489      Beddegenoodts, Marc               1196           15584             1.0        490 w 1 
001  490      Pollet, Charles                   1210           83411             0.0        489 b 0 
001  491      Pinet, Théotime                   1150           23731             1.0        492 w 1 
001  492      De Keyser, Eric                   1150           10882             0.0        491 b 0 
001  493      Claeys, Robin                     1768           11876             1.0        494 w 1 
001  494      Cappan, Stan                      1437           15465             0.0        493 b 0 
001  495      Roose, Bernard                    1332           10281             0.0        496 w 0 
001  496      Oosterlinck, Luc                  1516           41114             1.0        495 b 1 
001  497      Langie, Jeroen                    1447           12160             1.0        498 w 1 
001  498      Duthoi, Mattijs                      0           23853             0.0        497 b 0 
001  499      Verstraete, Lars                     0           21335             0.0        500 w 0 
001  500      Claeys, Jurgen                    1099           12839             1.0        499 b 1 
001  501      Vandekerckhove, Ava               1657           45900             0.0        502 w 0 
001  502      Van Hamme, Remco                  1566            5789             1.0        501 b 1 
001  503      Vander Zwalmen, Miranda           1503           40061             0.5        504 w = 
001  504      Van Der Paelt, Thomas                0           25170             0.5        503 b = 
001  505      Verselder, Franky                 1433           47376             0.0        506 w 0 
001  506      Bolle, Maurice                    1355           23209             1.0        505 b 1 
001  507      Ingelbert, Wout                   1294           22014             1.0        508 w 1 
001  508      Kindts, Christelle                1150           19865             0.0        507 b 0 
001  509      Steijn, Sjaak                     1769           21460             1.0        510 w 1 
001  510      Lalli, Oreste                     1452           15115             0.0        509 b 0 
001  511      Cant, Gert                        1418           22942             0.0        512 w 0 
001  512      Van Steenkiste, Luc               1718           53449             1.0        511 b 1 
001  513      Dhuyvetter, Koen                  1694           21857             0.5        514 w = 
001  514      Lemahieu, Henri                      0           27338             0.5        513 b = 
001  515      Hooft, Lucas                         0           27346             0.0        516 w 0 
001  516      Karlioglu, Boran                  1704           16971             1.0        515 b 1 
001  517      Frouws, Willem                    1490           23381             1.0        518 w 1 
001  518      Himpe, Rudy                       1345           23671             0.0        517 b 0 
001  519      Van Genechten, Joren                 0           25503             0.5        520 w = 
001  520      Ip, Tobias                        1349           21109             0.5        519 b = 
001  521      Karwar, Walid                        0           27247             1.0        522 w 1 
001  522      Van Damme Bricout, Victor            0           25476             0.0        521 b 0 
001  523      Jans, Rinse                          0           27675             0.0        524 w 0 
001  524      Kinaupenne, Sebe                     0           25547             1.0        523 b 1 
001  525      Temmerman, Sander                 1740           13522             1.0        526 w 1 
001  526      Debucke, Dimitri                  1426           14384             0.0        525 b 0 
001  527      De Scheemacker, Peter             1312           22071             1.0        528 w 1 
001  528      Flikweert, Henry                  1666           23012             0.0        527 b 0 
001  529      Declercq De Caigny, Finn          1528           23150             1.0        530 w 1 
001  530      Meynen, Mathisse                     0           17792             0.0        529 b 0 
001  531      Maes, Fender                         0           23871             1.0        532 w 1 
001  532      Liveyns, Antje                    1150           23708             0.0        531 b 0 
001  533      Wilmotte, Frederik                1410           23375             0.0        534 w 0 
001  534      De Bode, Joren                    1613            7251             1.0        533 b 1 
001  535      Kint, Jean                        1473            6564             0.0        536 w 0 
001  536      Declerck, Lucas                      0           26822             1.0        535 b 1 
001  537      Wilmotte, Ward                       0           26825             0.5        538 w = 
001  538      De Rycke, Georges                 1385           19627             0.5        537 b = 
001  539      Van Heghe, Isabelle               1150           38016             1.0        540 w 1 
001  540      Callens, Kristof                     0           24968             0.0        539 b 0 
001  541      Dillen, Alain                     1767           52345             0.0        542 w 0 
001  542      Hertecant, Steve                  1756           77151             1.0        541 b 1 
001  543      Pauwels, Fons                     1681           17445             1.0        544 w 1 
001  544      De Vooght, Jamie                  1634           23368             0.0        543 b 0 
001  545      Devis, Wim                        1621           98783             0.5        546 w = 
001  546      Brys, Yves                        1407           15632             0.5        545 b = 
001  547      De Vriendt, Augustin              1358           62316             0.0        548 w 0 
001  548      Van Landeghem, Gunther            1429            2925             1.0        547 b 1 
001  549      Veelenturf, Wim                   1542           23026             0.0        550 w 0 
001  550      Verrijdt, Willem                  1765           15695             1.0        549 b 1 
001  551      Blommaert, Marc                   1635            9229             1.0        552 w 1 
001  552      Oxener, Aldo                      1514           15063             0.0        551 b 0 
001  553      Zjuravlyov, Maximilian               0           23435             0.0        554 w 0 
001  554      Vereecken, Bart                   1621           48623             1.0        553 b 1 
001  555      De Bock, Jonas                       0           25039             1.0        556 w 1 
001  556      Seresia, Nathan                      0           25225             0.0        555 b 0 
001  557      Coenen, Tom                       1457           44911             1.0        558 w 1 
001  558      Visser, Wouter                    1620           23330             0.0        557 b 0 
001  559      Hanssen, Paul                     1509           23329             0.0        560 w 0 
001  560      Huysmans, Pierre                  1461           11592             1.0        559 b 1 
001  561      Peeters, Stefan                   1312           21017             0.0        562 w 0 
001  562      Van Den Heuvel, Philip            1523           47741             1.0        561 b 1 
001  563      De Smet, Ruben                    1282           12187             0.0        564 w 0 
001  564      Peeters, Yumi                     1345           16559             1.0        563 b 1 
001  565      Peeters, Paul                     1150           17594             0.5        566 w = 
001  566      D'Heer, Matthias                  1169           13427             0.5        565 b = 
001  567      Haazen, Patrick                      0           26968             0.5        568 w = 
001  568      Orban, Jasper                      982           23320             0.5        567 b = 
001  569      Oloeriu, Calin                    1684           14577             1.0        570 w 1 
001  570      De Vriendt, Gilbert               1626           52710             0.0        569 b 0 
001  571      De Coninck, Rune                  1497           23512             0.0        572 w 0 
001  572      Traest, Philip                    1378            6190             1.0        571 b 1 
001  573      Abramenko, Aleksei                1218           21740             0.0        574 w 0 
001  574      Van Dosselaer, Mattias            1397           50295             1.0        573 b 1 
001  575      Verbruggen, David                 1229           13172             1.0        576 w 1 
001  576      Oloeriu, Bogdan Marian            1303           15125             0.0        575 b 0 
001  577      Talloen, Bert                     1365           15459             1.0        578 w 1 
001  578      Nguyen, Phuc Huy                  1199           19377             0.0        577 b 0 
001  579      Repa, Philip                         0           22423             1.0        580 w 1 
001  580      Ben Yahmed, Amine                 1204           24522             0.0        579 b 0 
001  581      Koteki, Parthena Rengina             0           26382             0.0        582 w 0 
001  582      Martens, Rune                        0           26472             1.0        581 b 1 
001  583      Put, Vince                           0           27017             1.0        584 w 1 
001  584      Qu, Fei                              0           24264             0.0        583 b 0 
001  585      Delvenne, Jean-Charles               0           26782             1.0        586 w 1 
001  586      Debelie, Geert                    1624           99178             0.0        585 b 0 
001  587      Schrevens, Jelle                  1655           11070             1.0        588 w 1 
001  588      Ramon, Gabriel                       0           24681             0.0        587 b 0 
001  589      Alcala-Galiano, Ignacio              0           26722             0.0        590 w 0 
001  590      Van Bockland, Siebe               1134           20157             1.0        589 b 1 
001  591      Verschueren, Dirk                 1292           12640             1.0        592 w 1 
001  592      Bresolin, Diego                      0           24696             0.0        591 b 0 
001  593      Verduyckt, Johan                  1788           46361             1.0        594 w 1 
001  594      Inghelbrecht, Veronique           1446           35891             0.0        593 b 0 
001  595      Van Den Abeele, Veerle            1364            3794             0.0        596 w 0 
001  596      Surkol, Hector                    1606           19469             1.0        595 b 1 
001  597      Grossen, Jelle                    1150           24896             0.0        598 w 0 
001  598      De Caluwé, Gerard                 1193           16100             1.0        597 b 1 
001  599      Roels, Robert                     1150           36111             0.0        600 w 0 
001  600      Cloots, Josse                        0           22496             1.0        599 b 1 
001  601      Verachtert, Barend                1572           11617             0.0        602 w 0 
001  602      Silva, Federico                      0           26880             1.0        601 b 1 
001  603      Tersmette, Alexander                 0           24810             0.5        604 w = 
001  604      Lequesne, Annie                   1329           10204             0.5        603 b = 
001  605      Biesemans, Niel                   1250           19993             0.5        606 w = 
001  606      Elinckx, Michel                   1350           14772             0.5        605 b = 
001  607      Dumovski, Nikola                     0           26892             1.0        608 w 1 
001  608      Sarens, Leon                      1193           19644             0.0        607 b 0 
001  609      Akhayan, Hayk                     1715           75191             0.0        610 w 0 
001  610      Canneel, Daniel                   1836           50113             1.0        609 b 1 
001  611      Corluy, Gregoire                  1767           24690             1.0        612 w 1 
001  612      Palazoski, Elvir                  1557           14766             0.0        611 b 0 
001  613      Nica, Radu-Catalin                1485           87611             0.0        614 w 0 
001  614      Silovy, Alain                     1709           87823             1.0        613 b 1 
001  615      Haber, Jean-Pierre                1917           22578             1.0        616 w 1 
001  616      Liman, Âlim                       1574           18148             0.0        615 b 0 
001  617      Vangansbeke, Wouter                  0           26954             1.0        618 w 1 
001  618      Frederiksen, Jens                 1558           78697             0.0        617 b 0 
001  619      Mourrier, Laurent                 1496           84565             1.0        620 w 1 
001  620      Willocx Vandeven, Bob                0           25727             0.0        619 b 0 
001  621      Bolhov, Ivan                         0           26885             0.5        622 w = 
001  622      Taormina, Patrizio                1282           79405             0.5        621 b = 
001  623      Letot, Christian                     0           27062             0.0        624 w 0 
001  624      Abbeloos, Philippe                1739           72567             1.0        623 b 1 
001  625      Rampelbergh, Wilfrid              1567           95826             1.0        626 w 1 
001  626      Meddah, Yassine                      0           23624             0.0        625 b 0 
001  627      Letot, Alexis                        0           25201             0.0        628 w 0 
001  628      Vanpoucke, Jean                   1534           25904             1.0        627 b 1 
001  629      Houzé, Sylvain                    1346           24499             1.0        630 w 1 
001  630      Pann, Séthy                          0           28109             0.0        629 b 0 
001  631      Andre, Robin                      1398           16989             1.0        632 w 1 
001  632      Costa, Serge                      1941           60098             0.0        631 b 0 
001  633      Russo, Bruno                      1833           61948             1.0        634 w 1 
001  634      Huang, Kayan                      1463           26013             0.0        633 b 0 
001  635      Van Brussel, Thomas               1336           21048             0.0        636 w 0 
001  636      Letoret, Tim                      1570           22957             1.0        635 b 1 
001  637      Molitor, Milo                     1591           23285             1.0        638 w 1 
001  638      George, Lucas                     1150           21360             0.0        637 b 0 
001  639      Geussens, Patrick                 1510           11266             1.0        640 w 1 
001  640      Jamar, Marc                       1397           60174             0.0        639 b 0 
001  641      Bussola, Eric                     1476           77828             1.0        642 w 1 
001  642      Van Den Bergh, Luc                1534            3841             0.0        641 b 0 
001  643      Dudley, Timothy                      0           17293             0.0        644 w 0 
001  644      Descamps, Philippe                   0           27428             1.0        643 b 1 
001  645      Buffo, Ottavio                       0           26910             0.0        646 w 0 
001  646      Van Campenhout, Andreas              0           27437             1.0        645 b 1 
001  647      Vanneste, Damien                     0           26384             0.0        648 w 0 
001  648      Pirard, Adrien                       0           83119             1.0        647 b 1 
001  649      Cocomazzi, Mathias                   0           26775             1.0        650 w 1 
001  650      Taquet, Gabin                     1311           21535             0.0        649 b 0 
001  651      Agache, Basile                    1239           21529             1.0        652 w 1 
001  652      Caulier, Alexandre                   0           27702             0.0        651 b 0 
001  653      Caulier, André                       0           27694             1.0        654 w 1 
001  654      Hardenne, Esteban                 1212           25686             0.0        653 b 0 
001  655      Albert, Julien                    1710           77381             1.0        656 w 1 
001  656      Bassine, David                    1530           89303             0.0        655 b 0 
001  657      Auquier, Yvan                     1571           80195             0.5        658 w = 
001  658      Brunet, David                     1592           75566             0.5        657 b = 
001  659      Brunet Vrijens, Leo               1617           23372             1.0        660 w 1 
001  660      Buyens, Régis                     1517           50865             0.0        659 b 0 
001  661      Dejasse, Daniel                   1407           63371             0.0        662 w 0 
001  662      Vinsous, Roman                       0           26962             1.0        661 b 1 
001  663      Gangai, Luis                      1531           23300             1.0        664 w 1 
001  664      Belin, David                      1480           16858             0.0        663 b 0 
001  665      Montignie, Damien                 1320           21533             0.0        666 w 0 
001  666      Fattorutto, Hugo                  1408           22992             1.0        665 b 1 
001  667      Fourrez, Nicolas                  1516           25111             1.0        668 w 1 
001  668      Locufier, Alexandre               1218           16908             0.0        667 b 0 
001  669      Oulad Seghir, Abdel                  0           27470             0.0        670 w 0 
001  670      Beghin, Philippe                  1454           20519             1.0        669 b 1 
